do not walk too quickly, 0, false, 1
do not walk too quickly, 94, false, 1
212661.652285042, 212662.052520667, 5.3125, 4.0
212662.369060458, 212663.119147583, 20.1625003814697, 4.0
212663.385741292, 212663.935979625, 16.2849998474121, 4.0
212664.369091917, 212664.652489125, 9.02500057220459, 4.0
212666.369375792, 212666.402534125, -5.0, 4.0
212667.951325, 212668.219316, -5.0, 4.0
nothing wrong with his style, 40, false, 10
212672.336618125, 212672.836530167, 21.2350006103516, 4.0
212673.069749625, 212674.7699655, 13.0675010681152, 4.0
212675.103094708, 212676.153349708, 18.1824989318848, 4.0
212676.469809833, 212677.170022083, 6.13749980926514, 4.0
212677.503386083, 212677.920127542, 8.19999980926514, 4.0
212678.220042083, 212679.203547125, 12.6550006866455, 4.0
212679.520276458, 212680.02016275, 8.36499977111816, 4.0
212681.453544333, 212681.535580875, -5.0, 4.0
212681.637043125, 212681.702345375, -5.0, 4.0
212681.786919208, 212681.852386208, -5.0, 4.0
212681.920175125, 212681.985862, -5.0, 4.0
212682.120170125, 212682.202481583, -5.0, 4.0
212682.303696833, 212682.385684792, -5.0, 4.0
212683.237082333, 212683.319071583, -5.0, 4.0
212683.403754375, 212683.487077458, -5.0, 4.0
212683.620447042, 212683.82024725, 100.0, 1.0
212685.202450083, 212685.970603917, 12.4074993133545, 4.0
212686.203559417, 212686.98735125, 13.0675010681152, 4.0
212687.287050417, 212688.337474083, 17.0275001525879, 4.0
212688.787576708, 212689.304119458, 7.21000003814697, 4.0
212689.603798708, 212689.903981667, 8.44750022888184, 4.0
212690.220939, 212691.40423125, 12.0774993896484, 4.0
212691.85423375, 212692.554341208, 6.30249977111816, 4.0
212694.404517208, 212695.237853708, 21.0700016021729, 4.0
212695.6545775, 212697.187964792, 18.1824989318848, 4.0
212697.738083583, 212698.421451042, 15.0475006103516, 4.0
212698.637813208, 212699.38810225, 16.2024993896484, 4.0
212699.78821875, 212700.271646625, 9.02500057220459, 4.0
212701.871745833, 212702.78839575, 19.0900001525879, 4.0
212703.271756958, 212703.705099083, 8.11750030517578, 4.0
212704.305094208, 212704.971898333, 21.3175010681152, 4.0
212705.288474792, 212706.021919167, 11.2525005340576, 4.0
212707.472016333, 212709.922171417, 8.11750030517578, 4.0
212710.4054615, 212712.505640792, 9.68499946594238, 4.0
212712.872098083, 212713.67232725, 16.4499988555908, 4.0
212715.189018875, 212716.372571875, 17.3575000762939, 4.0
212716.755873792, 212717.822675417, 20.3274993896484, 4.0
212718.122403375, 212718.822844958, 24.3699989318848, 4.0
212719.172786333, 212719.572772333, 13.0675010681152, 4.0
212719.889437625, 212720.156300375, 5.39499950408936, 4.0
do not drink the water, 29, false, 11
212723.439800208, 212723.723032333, 4.40499973297119, 4.0
212724.056178917, 212724.738814125, 11.1700000762939, 4.0
212725.823274917, 212725.87319125, 100.0, 1.0
212726.323257083, 212726.42312425, 100.0, 1.0
212727.139835208, 212727.523328042, 8.69499969482422, 4.0
212727.856430292, 212728.473374917, 11.0050010681152, 4.0
212729.390129625, 212729.455500875, -5.0, 4.0
212729.540048458, 212729.605517625, -5.0, 4.0
212729.690030833, 212729.755548375, -5.0, 4.0
212729.906820208, 212729.98901175, -5.0, 4.0
212730.190078292, 212730.272148167, -5.0, 4.0
212731.890345125, 212734.207120583, 12.0774993896484, 4.0
212734.473400458, 212735.107381625, 14.1399993896484, 4.0
212735.323500167, 212735.790359708, 20.4099998474121, 4.0
212737.307721458, 212737.657452958, 4.07499980926514, 4.0
212737.990403083, 212738.790807458, 16.3674983978271, 4.0
212739.040378542, 212739.373822917, 7.04500007629395, 4.0
212739.7408325, 212741.424080583, 14.1399993896484, 4.0
212741.740936542, 212742.407607083, 10.1800003051758, 4.0
212743.307651792, 212743.389668167, -5.0, 4.0
212743.491060667, 212743.557809375, -5.0, 4.0
212744.724413667, 212745.808022042, 17.1100006103516, 4.0
212746.141257208, 212746.857958292, 11.0050010681152, 4.0
212747.157617208, 212747.457735958, 5.23000049591064, 4.0
212748.64135, 212749.058100625, 25.4425010681152, 4.0
212749.341340458, 212749.608133583, 5.23000049591064, 4.0
212750.258134958, 212750.941494292, 16.5324993133545, 4.0
212751.258216375, 212751.441617792, 4.07499980926514, 4.0
212751.741537542, 212752.540291208, 17.1100006103516, 4.0
a problem with the engine, 33, false, 12
212754.875241417, 212755.125163667, 1.02250003814697, 4.0
212755.44177725, 212756.1585655, 15.1300010681152, 4.0
212756.458522917, 212758.175449833, 16.1199989318848, 4.0
212758.475111292, 212759.542183, 13.3975009918213, 4.0
212759.875482833, 212760.20879275, 5.47749996185303, 4.0
212760.72550025, 212761.475653917, 10.3450002670288, 4.0
212761.775538292, 212762.20922325, 8.03500080108643, 4.0
212762.458711417, 212763.175679542, 13.3975009918213, 4.0
212765.709231417, 212765.775623667, 100.0, 1.0
212766.425897208, 212766.691405792, 6.13749980926514, 4.0
212767.559216375, 212767.624644167, -5.0, 4.0
212769.2428415, 212769.692811125, 17.1100006103516, 4.0
212770.042820917, 212771.609586917, 15.2124996185303, 4.0
212772.009533375, 212773.926504208, 13.2325000762939, 4.0
212774.509572292, 212774.759547833, 5.55999946594238, 4.0
212775.193140458, 212775.710024125, 11.2525005340576, 4.0
212776.176631917, 212776.676641917, 6.22000026702881, 4.0
212776.993247542, 212777.693249708, 10.0975008010864, 4.0
212779.260066542, 212779.860085833, 23.4624996185303, 4.0
212780.176851958, 212780.760115583, 10.4274997711182, 4.0
212781.093506958, 212781.593773333, 17.1925010681152, 4.0
212782.07685425, 212782.826954708, 8.28250026702881, 4.0
212784.610419833, 212785.060446083, 24.4524993896484, 4.0
212785.360306833, 212786.160494417, 7.45749950408936, 4.0
212786.660221417, 212786.893661958, 7.04500007629395, 4.0
212788.327282, 212788.644153292, 9.02500057220459, 4.0
212788.993995292, 212789.99401475, 12.1599998474121, 4.0
212790.360385375, 212790.760567292, 4.15750026702881, 4.0
212791.010415125, 212791.377539917, 8.03500080108643, 4.0
212791.693939, 212793.34441575, 14.8000011444092, 4.0
212793.66095, 212793.994513125, 7.45749950408936, 4.0
212795.5764245, 212795.693121958, -5.0, 4.0
212795.761210875, 212795.843122542, -5.0, 4.0
what a monkey sees a monkey will do, 69, false, 13
212798.011145958, 212798.64434725, 25.4425010681152, 4.0
212798.877751542, 212800.56150175, 10.0975008010864, 4.0
212800.861496417, 212801.094784125, 3.41499996185303, 4.0
212801.427838875, 212802.21158925, 18.3474998474121, 4.0
212802.994983417, 212803.126995917, 1.35249996185303, 4.0
212804.445095625, 212805.095052208, 14.2224998474121, 4.0
212805.29476075, 212805.645130542, 11.5, 4.0
212805.894776792, 212806.245058125, 14.6350002288818, 4.0
212806.578188042, 212806.978603458, 7.12750053405762, 4.0
212807.278244292, 212807.478535792, 6.05500030517578, 4.0
212807.745043375, 212808.762154417, 23.2150001525879, 4.0
212809.595385458, 212811.145468875, 24.1224994659424, 4.0
212811.928713042, 212812.010770083, -5.0, 4.0
212814.779098333, 212814.878902792, 100.0, 1.0
212814.744391958, 212815.427771833, -5.0, 4.0
212816.262427583, 212817.078907167, 13.0675010681152, 4.0
212817.328939667, 212817.679284708, 10.0975008010864, 4.0
212818.012355542, 212818.362477833, 14.0574989318848, 4.0
212818.979361, 212819.395828917, 11.1700000762939, 4.0
212819.695712417, 212819.979348417, 5.14750003814697, 4.0
212820.346124542, 212821.311702917, 22.4724998474121, 4.0
212822.112725583, 212822.178196, -5.0, 4.0
212823.629621375, 212824.079719417, 21.0700016021729, 4.0
212824.346383875, 212824.696503792, 4.48750019073486, 4.0
212824.896067458, 212825.196510167, 5.14750003814697, 4.0
212825.896536833, 212826.312994417, 16.6149997711182, 4.0
212827.246499792, 212827.32860375, -5.0, 4.0
212827.413277375, 212827.511949375, -5.0, 4.0
212827.83004275, 212827.928682292, -5.0, 4.0
212828.029912458, 212828.111894875, -5.0, 4.0
212828.196798833, 212828.278902833, -5.0, 4.0
212828.646492958, 212828.745332542, -5.0, 4.0
212828.930233625, 212829.013157042, -5.0, 4.0
212829.113291417, 212829.178730167, -5.0, 4.0
212829.263767917, 212829.345396, -5.0, 4.0
212829.67999375, 212829.763339792, -5.0, 4.0
212829.963444083, 212830.029971875, -5.0, 4.0
212830.746795, 212830.895531583, 1.68249988555908, 4.0
212832.362141042, 212832.563439, -5.0, 4.0
212833.413464083, 212833.730137208, -5.0, 4.0
212834.213456792, 212834.562352958, -5.0, 4.0
212835.813544208, 212836.1791845, 8.03500080108643, 4.0
212837.130281292, 212837.195952208, -5.0, 4.0
212837.316357792, 212837.345819458, -5.0, 4.0
212837.430375125, 212837.495911083, -5.0, 4.0
212837.563754458, 212837.629257125, -5.0, 4.0
212837.730763583, 212837.763690625, -5.0, 4.0
212837.930600208, 212838.012520708, -5.0, 4.0
212838.230457542, 212838.345922292, -5.0, 4.0
212838.48049025, 212838.562626167, -5.0, 4.0
212838.647240417, 212838.730418042, -5.0, 4.0
212838.7970745, 212838.895931625, -5.0, 4.0
212838.947189958, 212839.046024083, -5.0, 4.0
212839.330685167, 212839.42950875, -5.0, 4.0
212839.563902167, 212839.662991125, -5.0, 4.0
212839.797069375, 212839.947119583, 100.0, 1.0
212840.513989542, 212840.780665042, 3.00250053405762, 4.0
212842.43083625, 212842.930803083, 11.4174995422363, 4.0
212843.0971835, 212843.430648083, 13.3975009918213, 4.0
212843.697264625, 212844.01414675, 14.0574989318848, 4.0
212844.680895375, 212845.280982708, 8.28250026702881, 4.0
212845.630737042, 212845.931048167, 5.55999946594238, 4.0
212846.11411325, 212847.046474125, 24.2049999237061, 4.0
212848.597936583, 212849.03131275, 23.1325016021729, 4.0
212849.331360458, 212849.814542542, 11.0874996185303, 4.0
212849.981163208, 212850.297939625, 11.0050010681152, 4.0
212850.464428667, 212850.781508333, 11.1700000762939, 4.0
212851.948119125, 212852.164982167, 5.06500053405762, 4.0
212852.414515333, 212852.963478167, 15.2950000762939, 4.0
the world is a stage, 20, false, 14
212857.665091917, 212858.065253167, 20.6574993133545, 4.0
212858.398590958, 212859.54843975, 100.0, 1.0
212859.965196375, 212860.548848417, 19.1725006103516, 4.0
212860.731943542, 212861.165400292, 8.03500080108643, 4.0
212861.431971208, 212861.71535775, 7.29250049591064, 4.0
212862.865515375, 212863.365622542, 22.3899993896484, 4.0
212863.68222925, 212865.0989855, 13.6450004577637, 4.0
212865.315327667, 212865.665819125, 19.1725006103516, 4.0
212866.015703083, 212866.482486833, 14.1399993896484, 4.0
212866.782486875, 212866.999124708, 6.05500030517578, 4.0
212868.081173917, 212868.182478792, -5.0, 4.0
212868.982630375, 212869.53253075, 7.29250049591064, 4.0
212869.715571458, 212870.514868, 16.2849998474121, 4.0
212871.182638625, 212871.249414417, -5.0, 4.0
212871.849518958, 212871.981315458, 3.16750049591064, 4.0
212872.799575792, 212873.899568208, 21.0700016021729, 4.0
212874.332871125, 212874.9997085, 22.7199993133545, 4.0
212875.333002833, 212875.499712833, 5.89000034332275, 4.0
212875.983009333, 212876.333030125, 9.4375, 4.0
212876.666506667, 212876.916474417, 6.30249977111816, 4.0
the collapse of the roman empire, 46, false, 15
212880.333319458, 212880.750051625, 20.1625003814697, 4.0
212881.083288125, 212881.650009583, 8.11750030517578, 4.0
212881.933355708, 212882.183403125, 8.52999973297119, 4.0
212883.483551375, 212883.666930458, 1.02250003814697, 4.0
212883.983530083, 212884.73363225, 13.3150005340576, 4.0
212884.983632417, 212885.317169125, 12.5725002288818, 4.0
212885.499970708, 212885.850344708, 11.1700000762939, 4.0
212886.083341417, 212886.266949042, 4.32250022888184, 4.0
212886.416857667, 212886.900435292, 14.1399993896484, 4.0
212887.150177292, 212887.700425708, 16.0375003814697, 4.0
212888.000218792, 212888.183837042, 5.72499942779541, 4.0
212889.417335917, 212889.950675958, 16.0375003814697, 4.0
212890.183665083, 212890.450646667, 6.46749973297119, 4.0
212891.7672085, 212892.383935667, 11.2525005340576, 4.0
212893.534245625, 212893.767550042, 10.1800003051758, 4.0
212894.033922708, 212894.20072525, 7.04500007629395, 4.0
212895.600955292, 212895.667747542, 100.0, 1.0
212896.167723542, 212896.634486083, 20.4924983978271, 4.0
212896.851073208, 212897.167738583, 5.89000034332275, 4.0
212897.467833208, 212897.667828667, 7.375, 4.0
212899.884719167, 212900.317986083, 18.0174999237061, 4.0
212900.734699792, 212901.068041375, 11.7474994659424, 4.0
212901.418065333, 212901.668062208, 16.1199989318848, 4.0
212901.934486167, 212902.084785042, 5.72499942779541, 4.0
212902.417911667, 212902.718149542, 12.2424983978271, 4.0
212904.36819975, 212904.434823708, 100.0, 1.0
212904.334797792, 212904.6168655, -5.0, 4.0
212904.934885458, 212905.484964833, 18.1000003814697, 4.0
212905.785006167, 212906.15135975, 11.2525005340576, 4.0
212906.334768167, 212906.535054833, -1.78250002861023, 4.0
212906.618046625, 212907.40166125, 100.0, 1.0
212907.835093458, 212908.351893167, 17.1925010681152, 4.0
212908.684964625, 212909.318573833, 16.0375003814697, 4.0
212909.601673792, 212909.835584583, 10.4274997711182, 4.0
212910.168339708, 212910.418617792, 4.07499980926514, 4.0
212910.685112958, 212911.017565125, 13.0675010681152, 4.0
212911.635372, 212911.700907958, -5.0, 4.0
212913.252203625, 212913.418630708, 2.42499971389771, 4.0
212913.551896917, 212914.202266417, 12.3249988555908, 4.0
212914.485372958, 212914.885611917, 12.0774993896484, 4.0
212915.402348, 212915.702385083, 8.36499977111816, 4.0
212916.902455208, 212917.752414292, 15.0475006103516, 4.0
212918.035610667, 212918.302583083, 4.48750019073486, 4.0
212919.684560792, 212919.801208542, -5.0, 4.0
212919.902539583, 212919.9846215, -5.0, 4.0
212920.169575542, 212920.268054042, -5.0, 4.0
learn to walk before you run, 53, false, 16
212923.219876167, 212923.552916458, 17.1925010681152, 4.0
212923.769231417, 212924.069494125, 7.70499992370605, 4.0
212924.936396917, 212925.11960975, 3.16750049591064, 4.0
212925.48637925, 212926.2030665, 17.3575000762939, 4.0
212926.536442375, 212927.053031958, 11.0874996185303, 4.0
212928.753240292, 212928.803076708, 100.0, 1.0
212929.269840875, 212929.786613042, 16.2849998474121, 4.0
212930.203297333, 212930.56999275, 8.03500080108643, 4.0
212930.819625625, 212930.969771042, 1.1875, 4.0
212931.269782833, 212931.98681775, 18.1824989318848, 4.0
212932.286813333, 212933.203473875, 10.0150003433228, 4.0
212934.336954875, 212934.419933583, 100.0, 1.0
212934.853583875, 212935.520292625, 10.0150003433228, 4.0
212935.8366695, 212936.3704535, 9.68499946594238, 4.0
212936.620055125, 212936.903636958, 2.59000015258789, 4.0
212937.220110875, 212937.887151583, 19.4200000762939, 4.0
212938.253911333, 212939.753949917, 14.4699993133545, 4.0
212942.570762333, 212943.020821792, 22.3074989318848, 4.0
212943.320863125, 212943.686372625, 16.2024993896484, 4.0
212945.137716, 212945.637692833, 26.1024990081787, 4.0
212945.904299792, 212946.037741125, 2.50750017166138, 4.0
212946.337781625, 212946.687768292, 9.60249996185303, 4.0
212946.9043485, 212947.137730833, 11.8299999237061, 4.0
212947.971002083, 212948.053111417, -5.0, 4.0
212948.138032542, 212948.204359542, -5.0, 4.0
212949.137868083, 212950.487898917, 0.115000247955322, 4.0
212950.837942833, 212951.104749292, 4.07499980926514, 4.0
212951.921509083, 212952.188037083, 6.55000019073486, 4.0
212952.738055958, 212953.12148075, 10.2624998092651, 4.0
212953.254448167, 212953.388005333, 100.0, 1.0
212953.254448167, 212954.788071958, 100.0, 1.0
212953.254448167, 212956.304975708, 6.71499919891357, 4.0
212956.671713667, 212957.171715667, 12.5725002288818, 4.0
212957.805034083, 212958.255091583, 9.19000053405762, 4.0
212958.438235417, 212959.238481667, 3.00250053405762, 4.0
212960.338543125, 212960.421796042, 100.0, 1.0
212960.338543125, 212960.821860958, 100.0, 1.0
212960.338543125, 212962.055364708, 19.2550010681152, 4.0
212962.38872075, 212962.638697708, 8.69499969482422, 4.0
212964.339035125, 212964.905532625, 27.5875015258789, 4.0
212965.155476208, 212965.85564925, 23.3800010681152, 4.0
212966.15567425, 212967.172428208, 19.6674995422363, 4.0
212968.422535792, 212968.572312875, 100.0, 1.0
212968.422535792, 212969.022547375, 5.55999946594238, 4.0
212969.272146292, 212970.272337667, 100.0, 1.0
212968.354332625, 212970.4714515, -5.0, 4.0
212970.789119458, 212971.656068, 25.7725009918213, 4.0
212971.922662417, 212972.306109167, 12.4899997711182, 4.0
212972.622689083, 212973.105098917, 21.6475009918213, 4.0
212974.856303917, 212975.37292675, 18.2649993896484, 4.0
212975.5559445, 212976.222997208, 19.5025005340576, 4.0
212976.506044, 212976.789744625, 16.1199989318848, 4.0
212977.522599125, 212977.588076125, -5.0, 4.0
vote according to your conscience, 62, false, 17
212981.306617208, 212981.7233135, 24.2049999237061, 4.0
212982.05679125, 212982.673382333, 14.2224998474121, 4.0
212982.956780542, 212983.473523708, 16.2849998474121, 4.0
212983.806749292, 212984.023501792, 8.28250026702881, 4.0
212985.390327833, 212985.4400605, 100.0, 1.0
212985.355436583, 212985.590080958, -5.0, 4.0
212985.990197125, 212986.923638917, 22.3074989318848, 4.0
212987.123480458, 212988.273803417, 12.1599998474121, 4.0
212988.657015875, 212990.673671208, 21.0700016021729, 4.0
212990.940586375, 212991.2241345, 9.27250003814697, 4.0
212992.323892333, 212992.407138167, 100.0, 1.0
212992.323892333, 212993.60738025, 21.3175010681152, 4.0
212993.840732708, 212994.190866458, 15.0475006103516, 4.0
212994.557424458, 212995.940832083, 19.2550010681152, 4.0
212996.290881083, 212996.607575958, 6.13749980926514, 4.0
212997.274219125, 212997.374122125, 100.0, 1.0
212997.874254375, 212997.97446225, 100.0, 1.0
212998.740930958, 212999.491030083, 21.0700016021729, 4.0
212999.741129125, 213000.424623833, 18.5124988555908, 4.0
213000.807972, 213001.741316833, 21.2350006103516, 4.0
213001.941099, 213002.191318833, 10.1800003051758, 4.0
213003.208193042, 213003.258137625, 100.0, 1.0
213003.724725875, 213004.641517917, 19.5025005340576, 4.0
213005.074859167, 213006.691668292, 14.9650001525879, 4.0
213007.058309042, 213008.508423167, 21.4825000762939, 4.0
213008.791759333, 213009.09186775, 9.02500057220459, 4.0
213010.741744083, 213010.790509083, -5.0, 4.0
213011.242109875, 213011.3416845, 100.0, 1.0
213011.6919465, 213011.792155, 100.0, 1.0
213012.658660875, 213013.24207175, 20.0799999237061, 4.0
213013.64262275, 213014.141994208, 100.0, 1.0
213014.592064875, 213015.375574792, 23.2975006103516, 4.0
213015.441998792, 213016.258962167, 13.3150005340576, 4.0
213016.592325, 213017.759052417, 20.3274993896484, 4.0
213018.059257792, 213018.359039333, 5.23000049591064, 4.0
213019.541058208, 213019.657882875, -0.627500057220459, 4.0
213019.726005583, 213019.807821542, -5.0, 4.0
213020.692439917, 213020.942611958, 0.115000247955322, 4.0
213021.209267917, 213021.409257792, 2.34249973297119, 4.0
213021.659100208, 213021.842623125, 2.01250028610229, 4.0
213022.126139917, 213022.742664, 17.3575000762939, 4.0
213023.009285125, 213023.72633725, 17.0275001525879, 4.0
213024.892894, 213025.276397167, 3.41499996185303, 4.0
213025.642852083, 213026.12635725, 7.12750053405762, 4.0
213026.409568792, 213027.276324708, 10.8399991989136, 4.0
213027.943131917, 213028.193045, 6.46749973297119, 4.0
213029.859801, 213030.543207417, 21.0700016021729, 4.0
213030.826598958, 213031.32675475, 12.1599998474121, 4.0
213032.843354625, 213033.24339725, 25.1950016021729, 4.0
213033.710053042, 213034.360018458, 13.1499996185303, 4.0
213034.576915708, 213035.260162708, 20.1625003814697, 4.0
213035.826915917, 213036.243552333, 17.2749996185303, 4.0
213037.743411167, 213038.0271695, 2.09500026702881, 4.0
213038.810515625, 213039.22717425, 15.1300010681152, 4.0
213039.476826042, 213039.777396542, 14.1399993896484, 4.0
213040.627348, 213041.627297292, 16.2024993896484, 4.0
213041.910297333, 213042.093850417, 4.23999977111816, 4.0
213042.394026458, 213044.277493792, 10.0975008010864, 4.0
213045.060855583, 213045.277265958, 8.36499977111816, 4.0
213045.894303208, 213046.244273875, 15.2950000762939, 4.0
213047.077567875, 213047.21094425, 1.02250003814697, 4.0
213047.69439875, 213047.844698917, 5.06500053405762, 4.0
hands on experience with a job, 36, false, 18
213051.244522417, 213051.611241875, 8.03500080108643, 4.0
213051.961175167, 213052.361271458, 3.25, 4.0
213052.794633875, 213053.227869125, 100.0, 1.0
213051.827573542, 213053.4100785, -5.0, 4.0
213053.594695708, 213053.711461917, 100.0, 1.0
213054.111279708, 213054.97813975, 7.86999988555908, 4.0
213055.261267792, 213055.544894792, 3.08500003814697, 4.0
213055.894615375, 213056.461546, 14.3874988555908, 4.0
213056.894791708, 213057.094855167, 5.47749996185303, 4.0
213058.51028225, 213058.59509375, -5.0, 4.0
213061.178520792, 213061.561695792, 14.8825016021729, 4.0
213061.761612167, 213062.061912792, 13.3150005340576, 4.0
213063.378626167, 213063.578729958, 4.23999977111816, 4.0
213063.978494542, 213064.478544708, 26.6799983978271, 4.0
213065.712190208, 213066.045574667, 15.2950000762939, 4.0
213066.878908792, 213067.095600625, 6.05500030517578, 4.0
213068.245735792, 213069.112367875, 17.2749996185303, 4.0
213069.462343542, 213069.662405458, 10.6750001907349, 4.0
213070.345863542, 213070.545846708, 5.55999946594238, 4.0
213070.829128083, 213072.062567667, 10.6750001907349, 4.0
213072.595968167, 213072.779290458, 4.56999969482422, 4.0
213072.929080833, 213073.11282975, 6.71499919891357, 4.0
213074.946052417, 213075.7461725, 21.5650005340576, 4.0
213076.046299875, 213076.72965675, 10.0150003433228, 4.0
213077.41288225, 213078.263016333, 16.4499988555908, 4.0
213078.596196708, 213079.2462855, 8.19999980926514, 4.0
213080.396468542, 213080.546390625, 2.17750024795532, 4.0
213081.645164167, 213081.863220167, -5.0, 4.0
213082.596852583, 213082.962020208, -5.0, 4.0
213083.379847042, 213083.712067708, -5.0, 4.0
213085.112055833, 213085.646852458, 7.12750053405762, 4.0
213086.530288958, 213086.780074958, 100.0, 1.0
213086.530288958, 213087.663599, 3.16750049591064, 4.0
213088.930395958, 213089.647164792, 11.0050010681152, 4.0
213089.963471417, 213090.697248333, 14.2224998474121, 4.0
213091.013482333, 213091.264076708, 2.6725001335144, 4.0
these cookies are so amazing, 28, false, 19
213093.880693167, 213095.297559792, 17.4400005340576, 4.0
213095.59716375, 213095.897453333, 8.28250026702881, 4.0
213096.180648083, 213096.497502125, 5.06500053405762, 4.0
213096.7471755, 213097.230739083, 21.3999996185303, 4.0
213097.513919792, 213097.797622417, 3.08500003814697, 4.0
213099.080982208, 213099.248072375, 2.42499971389771, 4.0
213099.681047042, 213099.964418625, 16.0375003814697, 4.0
213100.21427375, 213100.514543292, 14.2224998474121, 4.0
213101.064553208, 213101.3643985, 10.0150003433228, 4.0
213101.714613583, 213102.331259292, 7.375, 4.0
213102.731250333, 213102.96473675, 3.00250053405762, 4.0
213103.78120125, 213104.331312, 16.0375003814697, 4.0
213105.54839375, 213105.731492333, 1.26999998092651, 4.0
213106.231480042, 213106.548224083, 18.1824989318848, 4.0
213106.848108917, 213107.032029833, 4.56999969482422, 4.0
213108.098278125, 213108.765109458, 15.1300010681152, 4.0
213109.131492, 213109.531723375, 12.0774993896484, 4.0
213111.230496417, 213111.313916292, -5.0, 4.0
213111.398659875, 213111.480460833, -5.0, 4.0
213111.56551625, 213111.647197875, -5.0, 4.0
213111.815273958, 213111.913751083, -0.957499980926514, 4.0
213112.815172958, 213113.065319333, 0.115000247955322, 4.0
213113.415251708, 213113.715364833, 10.6750001907349, 4.0
213113.98193525, 213114.16533675, 4.32250022888184, 4.0
213114.448502625, 213115.04874125, 27.0925025939941, 4.0
213116.248809667, 213117.865508875, 8.03500080108643, 4.0
213118.182346583, 213119.282439208, 12.4074993133545, 4.0
213120.299140625, 213120.498980917, 9.51999950408936, 4.0
an airport is a very busy place, 45, false, 20
213122.716028125, 213122.882586583, 0.197499752044678, 4.0
213122.965622458, 213123.048912917, -5.0, 4.0
213123.665831583, 213123.73244525, 100.0, 1.0
213124.232442917, 213124.499424417, 0.115000247955322, 4.0
213124.76573425, 213125.264426083, 11.0050010681152, 4.0
213126.382710375, 213126.549097667, 0.527500152587891, 4.0
213126.749212167, 213127.0826115, 7.04500007629395, 4.0
213127.482622667, 213128.849285875, 19.3374996185303, 4.0
213129.116158708, 213129.932990792, 12.1599998474121, 4.0
213130.299750333, 213130.999802292, 15.5424995422363, 4.0
213131.333209125, 213131.849936042, 17.4400005340576, 4.0
213132.099857625, 213132.383312667, 18.8425006866455, 4.0
213133.950007042, 213134.31676325, 9.02500057220459, 4.0
213134.633217042, 213135.232125708, 18.1000003814697, 4.0
213135.850096375, 213135.965343958, 2.09500026702881, 4.0
213137.050192417, 213138.116966875, 20.5749988555908, 4.0
213138.416974958, 213138.700253625, 7.21000003814697, 4.0
213139.500792958, 213140.16688525, 14.5524997711182, 4.0
213141.083687708, 213141.250221292, 0.0325002670288086, 4.0
213141.350135458, 213142.433857917, 22.5549983978271, 4.0
213142.800530042, 213142.900387708, 100.0, 1.0
213142.800530042, 213143.38387225, 100.0, 1.0
213142.800530042, 213144.867394708, 23.3800010681152, 4.0
213145.500616417, 213145.566120375, -5.0, 4.0
213146.700818917, 213147.9341865, 1.1875, 4.0
213148.817673708, 213149.217694125, 26.4324989318848, 4.0
213149.334009, 213151.051130542, 16.7800006866455, 4.0
213151.351018625, 213151.701125542, 21.4825000762939, 4.0
213151.734228792, 213151.91787025, 2.34249973297119, 4.0
213152.81792325, 213152.9010255, 100.0, 1.0
213152.81792325, 213154.368157292, 6.13749980926514, 4.0
213155.268182042, 213155.701241458, 100.0, 1.0
213155.268182042, 213156.501484375, 4.07499980926514, 4.0
213157.084819625, 213157.71822625, 22.3074989318848, 4.0
213158.001507792, 213158.584920333, 19.1725006103516, 4.0
213158.751244917, 213159.417073625, 21.5650005340576, 4.0
213160.151657667, 213160.233616042, -5.0, 4.0
213161.868484208, 213162.318524458, 20.3274993896484, 4.0
213162.518420792, 213162.885225583, 13.2325000762939, 4.0
213163.084926417, 213163.2685725, 5.39499950408936, 4.0
213163.501675708, 213163.668468417, 5.47749996185303, 4.0
213163.91841725, 213164.084998167, 5.72499942779541, 4.0
213165.417259125, 213165.517362083, -5.0, 4.0
213165.602298833, 213165.668813625, -5.0, 4.0
213165.752044708, 213165.834128167, -5.0, 4.0
this camera takes nice photographs, 34, false, 21
213261.224903417, 213261.808393375, 21.4825000762939, 4.0
213262.024815708, 213262.525156417, 12.4074993133545, 4.0
213262.708090083, 213263.1751055, 8.11750030517578, 4.0
213263.474887042, 213264.0585145, 21.0700016021729, 4.0
213265.54201225, 213265.791974167, 4.23999977111816, 4.0
213266.05833175, 213266.291978792, 2.42499971389771, 4.0
213266.608349708, 213267.191976542, 13.1499996185303, 4.0
213267.491800667, 213267.758740875, 5.3125, 4.0
213268.025226792, 213268.525418583, 17.3575000762939, 4.0
213268.775272917, 213268.925580208, 2.6725001335144, 4.0
213270.375426292, 213271.625652458, 17.1925010681152, 4.0
213271.875427, 213272.10901825, 3.08500003814697, 4.0
213272.408754792, 213273.075622125, 11.2525005340576, 4.0
213273.358808333, 213273.659123042, 5.14750003814697, 4.0
213274.142548792, 213274.809211958, 17.0275001525879, 4.0
213275.642523542, 213275.708004, -5.0, 4.0
213277.709388167, 213278.092917958, 17.2749996185303, 4.0
213278.375835958, 213278.809502917, 7.45749950408936, 4.0
213279.109339667, 213279.342924958, 3.49749946594238, 4.0
213279.609274292, 213279.85953225, 4.40499973297119, 4.0
213280.709415, 213280.808285333, -5.0, 4.0
213280.909259292, 213280.974779458, -5.0, 4.0
213281.1430635, 213281.241638625, -5.0, 4.0
213283.076531083, 213283.943174875, 15.2124996185303, 4.0
213284.276636125, 213284.7264045, 9.10750007629395, 4.0
