popularity is desired by all, 0, false, 1
popularity is desired by all, 117, false, 1
204192.885862458, 204193.56772425, 12.5725002288818, 4.0
204194.285848292, 204194.384504542, -5.0, 4.0
204194.502613583, 204194.584729458, -5.0, 4.0
204194.669291125, 204194.752637458, -5.0, 4.0
204194.871676917, 204194.91917625, -5.0, 4.0
204195.002634917, 204195.084793375, -5.0, 4.0
204195.169195167, 204195.251298833, -5.0, 4.0
204196.06937325, 204196.634614542, 13.5625, 4.0
204197.169265042, 204197.251372667, -5.0, 4.0
204198.102952208, 204198.518446125, 12.0774993896484, 4.0
204199.169467708, 204199.251548292, -5.0, 4.0
204199.352846167, 204199.434958292, -5.0, 4.0
204199.519785042, 204199.601711042, -5.0, 4.0
204200.319650042, 204200.702842, 8.03500080108643, 4.0
204201.436320292, 204201.486346208, -5.0, 4.0
204201.6031205, 204201.685083125, -5.0, 4.0
204201.786720417, 204201.853044833, -5.0, 4.0
204201.936242583, 204202.01841275, -5.0, 4.0
204202.319717292, 204202.385110875, -5.0, 4.0
204203.069846417, 204203.6516535, 12.1599998474121, 4.0
204204.136477917, 204204.251880417, -5.0, 4.0
204204.336986917, 204204.435236583, -5.0, 4.0
204204.536675583, 204204.618623125, -5.0, 4.0
204204.719838333, 204204.818782667, -5.0, 4.0
204206.120007292, 204206.735459292, 20.1625003814697, 4.0
204207.253278583, 204207.352059208, -5.0, 4.0
do you like to go camping, 46, false, 9
204291.575812958, 204292.725863458, 3.16750049591064, 4.0
204295.79256625, 204296.57610975, 14.2224998474121, 4.0
204328.628095125, 204329.494874167, 22.1424999237061, 4.0
204329.828125708, 204331.261612625, 17.0275001525879, 4.0
204331.611639417, 204332.010378042, 22.1424999237061, 4.0
204344.062599417, 204344.212336625, 100.0, 1.0
204343.929015208, 204344.777820042, -5.0, 4.0
204345.062423208, 204345.179253167, 100.0, 1.0
204345.062423208, 204345.562582417, -5.0, 4.0
204345.845735, 204345.929239958, 100.0, 1.0
204345.845735, 204345.945769708, 100.0, 1.0
204345.845735, 204345.962626167, 100.0, 1.0
204345.845735, 204345.97924925, 100.0, 1.0
204345.845735, 204346.37926125, -5.0, 4.0
204347.195984583, 204347.46259275, 100.0, 1.0
204347.195984583, 204347.47915275, 100.0, 1.0
204347.195984583, 204347.495961208, 100.0, 1.0
204347.195984583, 204347.512581625, 100.0, 1.0
204349.961386708, 204350.04626625, 100.0, 1.0
204349.961386708, 204350.062812208, 100.0, 1.0
204349.961386708, 204350.0795045, 100.0, 1.0
204432.300191625, 204433.401546875, 8.44750022888184, 4.0
204433.634536042, 204434.033687458, 13.2325000762939, 4.0
204435.117107625, 204435.200352708, -5.0, 4.0
204435.318565042, 204435.38487225, -5.0, 4.0
204439.901953583, 204441.102116042, 23.0500011444092, 4.0
204441.268581958, 204442.0520955, 15.2124996185303, 4.0
204442.235456125, 204443.100931667, 18.0174999237061, 4.0
204445.168992125, 204445.652353458, 10.0150003433228, 4.0
204445.868704833, 204446.252323458, 7.04500007629395, 4.0
204446.536019458, 204448.619269167, 12.0774993896484, 4.0
204449.0192405, 204449.602655667, 5.23000049591064, 4.0
204451.78620575, 204453.369501125, 18.4299983978271, 4.0
204453.602604417, 204454.16956075, 13.3150005340576, 4.0
204456.070353125, 204456.486243083, 8.03500080108643, 4.0
204456.70274025, 204457.636574, 14.0574989318848, 4.0
204458.403244958, 204458.485171083, -5.0, 4.0
204459.769845458, 204459.9867605, 5.06500053405762, 4.0
204460.236251042, 204460.536651625, 3.16750049591064, 4.0
204460.802969792, 204461.986785958, 12.2424983978271, 4.0
204462.253105833, 204463.086806833, 13.2325000762939, 4.0
204463.386854542, 204464.653528208, 11.0874996185303, 4.0
204464.936699042, 204465.57040325, 12.2424983978271, 4.0
204465.82015825, 204467.120524417, 10.1800003051758, 4.0
204468.370487208, 204468.452576125, -5.0, 4.0
204468.554162625, 204468.635947667, -5.0, 4.0
this person is a disaster, 33, false, 10
204472.954409042, 204474.304183167, 1.35249996185303, 4.0
204474.470666042, 204474.770971958, 2.01250028610229, 4.0
204474.903886958, 204474.9874805, -0.792500019073486, 4.0
204476.137782833, 204476.25439875, 100.0, 1.0
204477.936578875, 204479.654714292, 17.0275001525879, 4.0
204479.920984917, 204481.238081917, 3.99250030517578, 4.0
204482.271478875, 204482.40447325, 100.0, 1.0
204482.271478875, 204484.488308667, 19.0075016021729, 4.0
204484.754914833, 204486.421916792, 1.26999998092651, 4.0
204486.604663625, 204487.22201675, 8.28250026702881, 4.0
204487.5550605, 204488.438687542, 17.2749996185303, 4.0
204489.837201375, 204489.937329167, -5.0, 4.0
204490.039052583, 204490.121886833, -5.0, 4.0
204490.2054565, 204490.288697917, -5.0, 4.0
204490.621978208, 204490.705198833, -5.0, 4.0
204492.422158375, 204493.538810792, 13.0675010681152, 4.0
204493.855740708, 204494.505703417, 7.21000003814697, 4.0
204494.855500125, 204495.855799125, 17.0275001525879, 4.0
204496.088648958, 204496.555927375, 17.0275001525879, 4.0
204496.889051, 204497.572307333, 12.3249988555908, 4.0
204497.738797958, 204498.189104458, 11.0874996185303, 4.0
204499.939304625, 204500.372589292, 8.28250026702881, 4.0
204500.605590083, 204501.422502625, 16.0375003814697, 4.0
204502.172689292, 204502.288051917, -5.0, 4.0
204503.756149625, 204503.989470875, 1.10500001907349, 4.0
204505.47289425, 204505.872952542, 4.15750026702881, 4.0
204506.15604325, 204506.556444875, 5.3125, 4.0
204506.956271458, 204508.056519208, 13.7274990081787, 4.0
204508.573108958, 204508.973162667, 2.25999975204468, 4.0
204509.423139167, 204510.356563042, 16.1199989318848, 4.0
204510.522886208, 204511.289976917, 18.1824989318848, 4.0
204511.589996, 204512.090008583, 7.21000003814697, 4.0
204512.423399833, 204513.256859458, 14.1399993896484, 4.0
protect your environment, 54, false, 11
204517.073687875, 204517.607645458, 16.1199989318848, 4.0
204517.907185958, 204519.007186292, 15.0475006103516, 4.0
204519.2568485, 204520.057273833, 15.0475006103516, 4.0
204520.256900333, 204521.024066958, 18.2649993896484, 4.0
204521.374024042, 204523.974354625, 4.07499980926514, 4.0
204526.524373583, 204526.707543542, 100.0, 1.0
204525.739542125, 204526.95655775, -5.0, 4.0
204527.040929917, 204528.474519875, 14.3049983978271, 4.0
204528.707487375, 204529.941239333, 17.1100006103516, 4.0
204530.124187708, 204531.241415125, 15.0475006103516, 4.0
204531.474310125, 204533.32476575, 17.1100006103516, 4.0
204533.591210375, 204533.941315583, 7.21000003814697, 4.0
204534.041210917, 204534.124512583, 0.527500152587891, 4.0
204534.924865417, 204535.824935167, 9.10750007629395, 4.0
204538.223741167, 204538.307144208, -5.0, 4.0
204538.391842292, 204538.490595458, -5.0, 4.0
204538.575075042, 204538.673812083, -5.0, 4.0
204538.742099333, 204538.825058458, -5.0, 4.0
204538.925440792, 204539.007222333, -5.0, 4.0
204539.175489208, 204539.273906292, -5.0, 4.0
204540.041752917, 204540.141767792, -5.0, 4.0
204540.241801667, 204540.357235083, -5.0, 4.0
204540.458559, 204540.540556833, -5.0, 4.0
204541.45873075, 204541.55735725, -5.0, 4.0
204541.791870458, 204541.890717208, -5.0, 4.0
204542.125328625, 204542.225388417, -5.0, 4.0
204542.575512125, 204542.675337333, -5.0, 4.0
204542.942115667, 204543.040710958, -5.0, 4.0
204543.158780583, 204543.258648125, -5.0, 4.0
204544.308826708, 204544.958838125, 27.2574996948242, 4.0
204545.57572375, 204545.658743125, 100.0, 1.0
204545.57572375, 204546.442168333, 100.0, 1.0
204545.57572375, 204548.975963917, 11.0874996185303, 4.0
204549.242167, 204550.07580625, 19.0900001525879, 4.0
204550.37573325, 204551.059335125, 14.0574989318848, 4.0
204551.759390833, 204552.442596958, 19.2550010681152, 4.0
204552.809348042, 204553.326113708, 5.14750003814697, 4.0
204553.709338167, 204554.042747292, 3.08500003814697, 4.0
204554.409460083, 204555.592878, 17.5225009918213, 4.0
204557.309718125, 204558.193156042, 21.1525001525879, 4.0
204558.543232458, 204559.193228333, 12.0774993896484, 4.0
204559.376166708, 204560.309871458, 19.0900001525879, 4.0
204560.893305292, 204562.57674325, 16.0375003814697, 4.0
204564.59356175, 204564.976843417, 6.22000026702881, 4.0
204565.209930708, 204565.993546875, 12.0774993896484, 4.0
204566.243212667, 204566.943774375, 20.1625003814697, 4.0
204567.210015292, 204567.627033125, 8.36499977111816, 4.0
204568.193722417, 204569.577190958, 15.0475006103516, 4.0
204569.89380625, 204571.010674625, 13.0675010681152, 4.0
204571.293910625, 204571.810709833, 10.3450002670288, 4.0
204572.260699875, 204572.777372708, 13.1499996185303, 4.0
204573.294045583, 204573.627369292, 4.15750026702881, 4.0
204573.910897, 204574.627487667, 12.1599998474121, 4.0
204574.843950042, 204575.594206625, 20.1625003814697, 4.0
the rationale behind the decision, 38, false, 12
204579.277748125, 204580.494595917, 19.0900001525879, 4.0
204580.827869583, 204581.261264292, 7.12750053405762, 4.0
204581.544489083, 204581.911246125, 4.23999977111816, 4.0
204585.861615667, 204586.494968208, 19.2550010681152, 4.0
204586.811692542, 204587.261781, 0.197499752044678, 4.0
204587.645088167, 204589.245143833, 17.0275001525879, 4.0
204589.528294333, 204589.928494917, 7.12750053405762, 4.0
204590.378508167, 204591.495236083, 11.1700000762939, 4.0
204591.678346708, 204591.812000292, -2.77249979972839, 4.0
204592.328532333, 204592.361928375, -5.0, 4.0
204592.995678875, 204593.311846208, 100.0, 1.0
204592.878736083, 204593.612049625, -5.0, 4.0
204593.962030833, 204596.195726708, 16.2024993896484, 4.0
204596.528739792, 204596.945619375, 3.25, 4.0
204597.462328917, 204598.195833625, 18.1824989318848, 4.0
204598.528804375, 204598.895808667, 7.04500007629395, 4.0
204599.612517583, 204600.562492083, 13.1499996185303, 4.0
204600.879042375, 204601.779429875, 11.0874996185303, 4.0
204602.596137042, 204603.0126635, 3.00250053405762, 4.0
204603.462821292, 204604.246148083, 12.0774993896484, 4.0
204604.546246417, 204604.879535042, 3.08500003814697, 4.0
204607.229660792, 204607.84635325, -0.0499997138977051, 4.0
204608.179706042, 204608.729916542, 3.00250053405762, 4.0
204608.996088542, 204610.013252417, 5.06500053405762, 4.0
204610.246626875, 204610.829964292, 8.03500080108643, 4.0
204611.129895292, 204611.94656, 11.0874996185303, 4.0
204612.346493583, 204612.763370708, 3.00250053405762, 4.0
204615.913461458, 204616.697155708, 20.2449989318848, 4.0
204617.413603958, 204617.897118833, 9.02500057220459, 4.0
204618.097178583, 204618.330328708, 4.15750026702881, 4.0
204620.78054475, 204621.080619, 6.13749980926514, 4.0
204621.363688583, 204621.797212708, 3.00250053405762, 4.0
204622.480787167, 204622.880706875, 3.00250053405762, 4.0
204623.163898458, 204623.980717167, 8.11750030517578, 4.0
204624.5306785, 204625.5643175, 18.3474998474121, 4.0
204625.864268792, 204626.297558208, 7.04500007629395, 4.0
204626.564268458, 204627.330948042, 14.1399993896484, 4.0
204627.547609917, 204628.381000292, 15.2124996185303, 4.0
the living is easy, 24, false, 13
204632.731307333, 204633.448003333, 17.2749996185303, 4.0
204633.91473275, 204634.314829125, 8.11750030517578, 4.0
204634.714797917, 204635.048094292, 5.14750003814697, 4.0
204635.564843583, 204637.215042542, 12.0774993896484, 4.0
204637.514765708, 204638.165063208, 8.11750030517578, 4.0
204639.331627333, 204639.631601583, 100.0, 1.0
204639.098397875, 204639.913747375, -5.0, 4.0
204640.331651375, 204642.415220042, 17.0275001525879, 4.0
204642.648336167, 204643.465465708, 8.03500080108643, 4.0
204643.698309542, 204643.998717417, 5.06500053405762, 4.0
204645.965589458, 204646.632307958, 12.2424983978271, 4.0
204646.798534, 204647.182315167, 6.38500022888184, 4.0
204647.648719542, 204648.732431792, 19.0075016021729, 4.0
204648.9653895, 204649.415823625, 8.03500080108643, 4.0
204649.648747083, 204650.382389708, 11.0050010681152, 4.0
204650.699304208, 204651.082561792, 6.30249977111816, 4.0
204652.214593667, 204652.297855542, -5.0, 4.0
204653.766044458, 204654.3660925, 8.03500080108643, 4.0
204654.51571175, 204655.248194125, 16.0375003814697, 4.0
204655.999472208, 204656.081621875, -5.0, 4.0
204657.516272375, 204657.882826958, 5.23000049591064, 4.0
204658.132640833, 204658.399661583, 3.08500003814697, 4.0
204658.799476542, 204659.849530667, 17.0275001525879, 4.0
204660.032867917, 204660.715047125, 25.1125011444092, 4.0
a much higher risk of getting cancer, 56, false, 14
204663.849826542, 204663.999994375, 1.10500001907349, 4.0
204664.350230958, 204665.05005875, 11.0874996185303, 4.0
204665.24969825, 204665.933567542, 20.3274993896484, 4.0
204666.566888458, 204666.933544833, 2.25999975204468, 4.0
204667.466949958, 204668.216918958, 6.13749980926514, 4.0
204674.617309208, 204674.68395025, 100.0, 1.0
204674.5852225, 204675.032783, -5.0, 4.0
204675.067257792, 204676.41759825, 12.3249988555908, 4.0
204676.76725975, 204677.467573667, 22.2250003814697, 4.0
204677.850955, 204678.55105375, 6.05500030517578, 4.0
204679.051080833, 204679.734329958, 8.03500080108643, 4.0
204681.617807125, 204681.717780458, 100.0, 1.0
204681.584444542, 204681.99994675, -5.0, 4.0
204682.5011725, 204683.034587333, -0.544999599456787, 4.0
204684.53475925, 204685.068052833, 11.0050010681152, 4.0
204685.401105792, 204686.168066583, 20.3274993896484, 4.0
204686.684924208, 204687.101523333, 4.32250022888184, 4.0
204687.534941542, 204688.201560583, 9.02500057220459, 4.0
204690.235190417, 204690.601773833, 6.05500030517578, 4.0
204690.801490708, 204691.151772042, 6.13749980926514, 4.0
204691.751817917, 204692.551722958, 4.15750026702881, 4.0
204692.818256917, 204693.351971292, 5.23000049591064, 4.0
204693.685348958, 204694.035389125, 3.08500003814697, 4.0
204694.268467583, 204695.18425675, 14.2224998474121, 4.0
204696.450660833, 204696.552123667, -5.0, 4.0
204696.669300292, 204696.750838375, -5.0, 4.0
204696.852384792, 204696.917595125, -5.0, 4.0
204698.785703125, 204699.302711125, 18.0174999237061, 4.0
204699.585536042, 204700.002487333, 7.21000003814697, 4.0
204700.185464042, 204700.93589825, 16.0375003814697, 4.0
204701.218806917, 204701.702638792, 7.12750053405762, 4.0
204702.884595667, 204702.967923833, -5.0, 4.0
204703.086121792, 204703.169196, -5.0, 4.0
204703.269159667, 204703.367985458, -5.0, 4.0
204703.452709208, 204703.551327417, -5.0, 4.0
204703.636061292, 204703.719145667, -5.0, 4.0
204704.069218042, 204704.151276, -5.0, 4.0
204704.269224208, 204704.351392542, -5.0, 4.0
204704.552609917, 204704.651321042, -5.0, 4.0
204705.019310417, 204705.118113458, -5.0, 4.0
204705.469348042, 204705.551414583, -5.0, 4.0
204707.402909083, 204707.769581333, 14.6350002288818, 4.0
204708.08629225, 204708.502916292, 2.01250028610229, 4.0
204710.686385917, 204711.069620125, 9.02500057220459, 4.0
204711.386233583, 204711.936481417, 5.06500053405762, 4.0
204712.436482542, 204713.103321417, 18.0174999237061, 4.0
204713.353097167, 204714.086730833, 20.2449989318848, 4.0
204714.4199645, 204714.820044333, 9.10750007629395, 4.0
204715.0032375, 204715.786800833, 12.0774993896484, 4.0
204716.270098667, 204716.920129125, 6.05500030517578, 4.0
204719.370357375, 204719.587134833, 3.00250053405762, 4.0
204719.88690725, 204720.137114958, 2.01250028610229, 4.0
204720.553726875, 204721.353864375, 11.2525005340576, 4.0
204721.820495625, 204722.303834958, 4.15750026702881, 4.0
204722.753893167, 204723.13725125, 4.07499980926514, 4.0
204723.587233208, 204724.637378917, 16.1199989318848, 4.0
express delivery is very fast, 31, false, 15
204730.98770675, 204731.2877205, 5.23000049591064, 4.0
204731.921117167, 204733.154512167, 21.0700016021729, 4.0
204733.621259083, 204734.471368792, 13.0675010681152, 4.0
204734.771327417, 204735.588137917, 16.0375003814697, 4.0
204735.871422333, 204736.221564125, 7.04500007629395, 4.0
204736.554748167, 204737.271545667, 16.2024993896484, 4.0
204737.437907417, 204738.354712458, 20.4924983978271, 4.0
204739.254829, 204739.353488792, -5.0, 4.0
204741.305005708, 204741.5717365, 1.10500001907349, 4.0
204741.97174125, 204742.305102458, 5.39499950408936, 4.0
204742.688330417, 204743.572797583, 11.0874996185303, 4.0
204743.805109917, 204744.238706375, 7.04500007629395, 4.0
204744.788648292, 204745.688669167, 20.4099998474121, 4.0
204746.1555435, 204746.538851542, 7.21000003814697, 4.0
204747.155523042, 204748.122208083, 15.1300010681152, 4.0
204748.722261625, 204749.705748042, 23.0500011444092, 4.0
204752.389292708, 204752.9561945, 8.28250026702881, 4.0
204753.155635667, 204753.754506125, 16.2849998474121, 4.0
204755.438033792, 204755.521479958, -5.0, 4.0
204756.756061, 204757.706113875, 19.0075016021729, 4.0
204758.139464417, 204758.48960975, 7.21000003814697, 4.0
204759.306145792, 204760.639616167, 16.3674983978271, 4.0
204761.423044708, 204762.173166792, 23.1325016021729, 4.0
204763.224096792, 204763.305239333, -5.0, 4.0
204764.22323875, 204764.4899415, 6.05500030517578, 4.0
204764.856426458, 204765.33994175, -0.957499980926514, 4.0
204765.789999875, 204766.67336875, 16.1199989318848, 4.0
204766.973071833, 204767.6055, 18.1824989318848, 4.0
204769.0056755, 204769.105598583, -5.0, 4.0
204769.206988583, 204769.288987208, -5.0, 4.0
204769.373815208, 204769.472326417, -5.0, 4.0
do you get nervous when you speak, 66, false, 16
204773.807228625, 204774.17390525, 3.00250053405762, 4.0
204774.590593917, 204775.307395417, 14.0574989318848, 4.0
204775.940600958, 204776.006031583, -5.0, 4.0
204777.124049417, 204777.974144917, 23.3800010681152, 4.0
204778.357441833, 204778.990895042, 13.1499996185303, 4.0
204779.157275458, 204779.989758625, 19.2550010681152, 4.0
204781.641022792, 204782.107738208, 11.0050010681152, 4.0
204782.474469625, 204783.207853667, 5.23000049591064, 4.0
204783.557589375, 204784.70651425, 17.0275001525879, 4.0
204785.691288833, 204785.773436125, -5.0, 4.0
204785.874670542, 204785.940119, -5.0, 4.0
204786.024679208, 204786.106684208, -5.0, 4.0
204787.391494292, 204787.991394, 12.0774993896484, 4.0
204788.291321583, 204788.591463208, 3.00250053405762, 4.0
204788.90790225, 204790.041742667, 15.0475006103516, 4.0
204790.257943792, 204791.091678167, 18.1000003814697, 4.0
204791.374819917, 204791.975219792, 5.06500053405762, 4.0
204792.25840675, 204794.02524275, 15.1300010681152, 4.0
204794.742018625, 204796.5087675, 16.2849998474121, 4.0
204796.925291583, 204797.392116958, 6.38500022888184, 4.0
204798.624158, 204798.707724208, -5.0, 4.0
204798.825539417, 204798.908781708, -5.0, 4.0
204799.009190167, 204799.090930625, -5.0, 4.0
204799.159098042, 204799.257611292, -5.0, 4.0
204799.342218833, 204799.442190292, -5.0, 4.0
204799.659008917, 204799.742130125, -5.0, 4.0
204800.042171417, 204800.140958417, -5.0, 4.0
204800.242171167, 204800.325587042, -5.0, 4.0
204800.425714958, 204800.507758042, -5.0, 4.0
204800.592347958, 204800.675793, -5.0, 4.0
204800.792246625, 204800.875658375, -5.0, 4.0
204800.975710333, 204801.074268125, -5.0, 4.0
204801.209032, 204801.309076542, -5.0, 4.0
204801.425698667, 204801.507867375, -5.0, 4.0
204801.659215458, 204801.724433667, -5.0, 4.0
204803.192558167, 204803.326037, 100.0, 1.0
204803.192558167, 204805.142668708, 13.0675010681152, 4.0
204806.459372875, 204806.659340333, 100.0, 1.0
204806.459372875, 204808.792864958, 100.0, 1.0
204806.375982292, 204809.091697167, -5.0, 4.0
204809.826273417, 204810.892816833, 6.05500030517578, 4.0
204811.142685167, 204811.543025542, 2.17750024795532, 4.0
204811.859392958, 204813.509629583, 18.2649993896484, 4.0
204814.35978375, 204814.475285125, -5.0, 4.0
204814.576792792, 204814.675197542, -5.0, 4.0
204815.676634, 204816.576693042, 12.1599998474121, 4.0
204816.959831417, 204817.326784917, 4.40499973297119, 4.0
204817.927077292, 204819.010123458, 16.2024993896484, 4.0
204819.660224667, 204821.026773375, 20.0799999237061, 4.0
204821.310066667, 204822.160440375, 12.0774993896484, 4.0
204822.627158167, 204823.360458333, 20.1625003814697, 4.0
204823.6938535, 204824.494012333, 17.1100006103516, 4.0
204827.294121167, 204828.177494208, 22.2250003814697, 4.0
204828.444182375, 204828.84429475, 8.28250026702881, 4.0
204829.12746075, 204829.427401292, 7.12750053405762, 4.0
204829.710831125, 204830.544366375, 13.3975009918213, 4.0
204832.211095083, 204833.077800667, 25.1125011444092, 4.0
204833.34440825, 204833.911268875, 11.2525005340576, 4.0
204834.127955375, 204834.926535792, 18.3474998474121, 4.0
204837.21142675, 204838.028240917, 20.3274993896484, 4.0
204838.311497167, 204839.0116435, 13.3150005340576, 4.0
204839.52818775, 204839.961589083, 3.00250053405762, 4.0
204840.278321792, 204840.561637333, 3.00250053405762, 4.0
204840.861688542, 204841.2783425, 8.11750030517578, 4.0
204842.411750542, 204842.493819042, -5.0, 4.0
204842.611932792, 204842.678348167, -5.0, 4.0
no kissing in the library, 36, false, 17
204847.81246175, 204848.82886875, 13.2325000762939, 4.0
204849.045285458, 204849.878976542, 12.1599998474121, 4.0
204851.212248625, 204851.294357833, -5.0, 4.0
204851.395889208, 204851.477703125, -5.0, 4.0
204852.245816375, 204852.795869833, 8.11750030517578, 4.0
204852.9954205, 204853.412476125, 5.14750003814697, 4.0
204853.6788495, 204854.31233025, 17.1925010681152, 4.0
204854.595596125, 204855.429287333, 21.2350006103516, 4.0
204855.679037417, 204855.995932, 9.27250003814697, 4.0
204856.312746042, 204857.212754917, 12.4074993133545, 4.0
204857.47927525, 204858.279483917, 8.03500080108643, 4.0
204859.794929167, 204859.878240833, -5.0, 4.0
204861.079604333, 204861.178313583, -5.0, 4.0
204861.313051167, 204861.411664125, -5.0, 4.0
204861.496301167, 204861.594950292, -5.0, 4.0
204861.6796465, 204861.762913375, -5.0, 4.0
204861.87970375, 204861.978500917, -5.0, 4.0
204862.846273875, 204862.961749542, -5.0, 4.0
204863.096513542, 204863.196287375, -5.0, 4.0
204863.296410625, 204863.378540125, -5.0, 4.0
204863.463067583, 204863.563046458, -5.0, 4.0
204863.663164667, 204863.745123167, -5.0, 4.0
204863.829858667, 204863.911875625, -5.0, 4.0
204864.379775125, 204864.47846325, -5.0, 4.0
204865.779953167, 204866.446688167, 7.04500007629395, 4.0
204866.72968725, 204867.24675025, 12.2424983978271, 4.0
204868.8968585, 204870.096770583, 18.1000003814697, 4.0
204870.313245125, 204870.647003708, 9.02500057220459, 4.0
204870.980193042, 204871.346875375, 3.08500003814697, 4.0
204872.613767417, 204873.330416417, 8.52999973297119, 4.0
204873.580132042, 204874.080501792, 6.63249969482422, 4.0
204874.396861625, 204875.230542625, 2.09500026702881, 4.0
204875.963954292, 204877.380672875, 16.2024993896484, 4.0
204878.064137125, 204878.447391208, 3.00250053405762, 4.0
204878.7307515, 204879.647546792, 16.1199989318848, 4.0
204879.864072083, 204880.496383208, 22.1424999237061, 4.0
we better investigate this, 24, false, 18
204883.59781625, 204884.281079917, 22.2250003814697, 4.0
204884.647771, 204885.164452542, 8.28250026702881, 4.0
204887.279897667, 204887.34675025, -5.0, 4.0
204888.448173292, 204888.714709792, 2.17750024795532, 4.0
204888.981169667, 204889.264771125, 2.01250028610229, 4.0
204889.64827325, 204890.398204667, 17.1925010681152, 4.0
204890.664632667, 204891.331544917, 20.1625003814697, 4.0
204891.748265083, 204892.264961583, 3.33249950408936, 4.0
204893.365000667, 204894.113758, 16.1199989318848, 4.0
204896.165642167, 204896.548475917, 6.05500030517578, 4.0
204897.098658167, 204898.148719292, 13.2325000762939, 4.0
204898.615056167, 204899.615572792, 19.0900001525879, 4.0
204899.981823542, 204901.265661917, 3.08500003814697, 4.0
204901.632031125, 204902.432101167, 17.1100006103516, 4.0
204902.6154345, 204903.332371458, 17.0275001525879, 4.0
204903.648979458, 204903.965692625, 8.19999980926514, 4.0
204904.432331417, 204905.165909375, 6.05500030517578, 4.0
204905.44899475, 204905.699201667, 3.16750049591064, 4.0
204906.382566875, 204907.432651875, 18.1824989318848, 4.0
204907.732614042, 204908.065974708, 5.06500053405762, 4.0
204911.96688625, 204912.666429875, 19.1725006103516, 4.0
204912.882753667, 204913.433025917, 8.28250026702881, 4.0
204913.699491417, 204914.199699458, 7.21000003814697, 4.0
204914.483104375, 204915.166543208, 17.0275001525879, 4.0
i do not care if you do that, 28, false, 19
204918.116628458, 204918.750126875, 9.27250003814697, 4.0
204919.200111792, 204919.850154792, 0.279999732971191, 4.0
204920.583567333, 204920.70008925, 100.0, 1.0
204921.166921667, 204921.599026375, 12.0774993896484, 4.0
204924.0671, 204924.300480417, 5.23000049591064, 4.0
204924.583507875, 204925.266098333, 11.0050010681152, 4.0
204926.100493167, 204926.167041333, -5.0, 4.0
204928.283966, 204928.900690833, 12.3249988555908, 4.0
204929.133686417, 204929.767513792, 12.3249988555908, 4.0
204929.983807708, 204930.466092875, 17.0275001525879, 4.0
204932.717596333, 204932.934273042, 1.10500001907349, 4.0
204933.334278958, 204933.884332917, 2.01250028610229, 4.0
204934.2343775, 204936.251068792, 17.2749996185303, 4.0
204936.501288292, 204936.884419833, 2.01250028610229, 4.0
204938.117949792, 204938.216632333, -5.0, 4.0
204939.584728708, 204940.018073125, 7.04500007629395, 4.0
204940.401298125, 204942.001594542, 7.95250034332275, 4.0
204942.684934417, 204942.766985917, -5.0, 4.0
204944.051880958, 204945.3851205, 22.3074989318848, 4.0
204945.551601333, 204946.151937417, 14.1399993896484, 4.0
204946.334841167, 204947.00193575, 19.0075016021729, 4.0
204949.052085833, 204949.368712917, 1.1875, 4.0
204949.702129042, 204950.502195125, 13.0675010681152, 4.0
204951.28548975, 204951.367641958, -5.0, 4.0
204953.018752917, 204954.55241425, 17.0275001525879, 4.0
204954.985705333, 204955.535845917, 7.29250049591064, 4.0
204955.869003333, 204956.219203042, 3.00250053405762, 4.0
204956.619246042, 204957.902358875, 20.3274993896484, 4.0
we run the risk of failure, 56, false, 20
204961.736258, 204963.319732167, 21.0700016021729, 4.0
204963.51935425, 204964.219667542, 4.15750026702881, 4.0
204967.319971375, 204968.403240042, 15.0475006103516, 4.0
204968.586305417, 204969.320130083, 20.1625003814697, 4.0
204969.569899083, 204970.003363125, 13.0675010681152, 4.0
204970.820165875, 204970.902131375, -5.0, 4.0
204972.220216083, 204973.220341417, 18.1824989318848, 4.0
204973.403331708, 204973.870380458, 6.05500030517578, 4.0
204974.186681958, 204974.537030667, 4.15750026702881, 4.0
204976.403831417, 204977.970663042, 16.0375003814697, 4.0
204978.28725575, 204978.703936833, 9.27250003814697, 4.0
204979.053681917, 204979.804036208, 18.0174999237061, 4.0
204980.304064542, 204981.93728675, 8.61250019073486, 4.0
204983.65427925, 204984.187761125, 12.3249988555908, 4.0
204984.470733167, 204984.771014875, 6.05500030517578, 4.0
204986.904541292, 204987.271109958, 7.53999996185303, 4.0
204987.470802625, 204987.854559042, 3.00250053405762, 4.0
204988.220971125, 204988.887912542, 9.02500057220459, 4.0
204989.404645958, 204990.604574875, 17.0275001525879, 4.0
204990.921395458, 204991.854835417, 15.0475006103516, 4.0
204992.138145708, 204992.454961542, 5.06500053405762, 4.0
204993.65367525, 204993.720318292, -5.0, 4.0
204993.954881375, 204994.07035, -5.0, 4.0
204994.221767708, 204994.337082833, -5.0, 4.0
204994.47163275, 204994.570335542, -5.0, 4.0
204995.388418833, 204995.58906175, 100.0, 1.0
204995.388418833, 204998.205449083, 3.00250053405762, 4.0
204998.521752208, 204998.73858375, 1.10500001907349, 4.0
204999.872040417, 205000.872131833, 10.0975008010864, 4.0
205001.071801833, 205001.9222325, 18.1824989318848, 4.0
205002.305583583, 205003.038883583, 16.4499988555908, 4.0
205003.305643542, 205003.622346292, 8.03500080108643, 4.0
205005.239109708, 205005.272460417, -5.0, 4.0
205005.422559542, 205005.504478, -5.0, 4.0
205005.605711458, 205005.704496042, -5.0, 4.0
