not quite so smart as you think, 0, false, 1
not quite so smart as you think, 89, false, 1
192941.403156375, 192942.253628167, 20.1625003814697, 4.0
192942.453275875, 192943.06990625, 18.0174999237061, 4.0
192943.319972125, 192944.036929917, 19.1725006103516, 4.0
192945.153623917, 192945.219098417, -5.0, 4.0
192945.887114583, 192947.787229208, 0.115000247955322, 4.0
192949.070575708, 192949.687455625, 4.15750026702881, 4.0
192950.604099708, 192950.787241958, 100.0, 1.0
192950.604099708, 192951.487366, 100.0, 1.0
192950.604099708, 192953.170914417, 0.115000247955322, 4.0
192953.687553583, 192954.32095825, 7.04500007629395, 4.0
192956.371186125, 192956.837816792, 1.10500001907349, 4.0
192957.3211375, 192958.871336417, 10.5924997329712, 4.0
192959.971348917, 192961.62152975, 12.9850006103516, 4.0
192962.28820475, 192964.988433458, 20.2449989318848, 4.0
192965.571817042, 192966.105049458, 5.06500053405762, 4.0
192966.538483792, 192967.805147833, 16.1199989318848, 4.0
192968.371982667, 192969.0387005, 5.23000049591064, 4.0
192969.471992708, 192969.988664833, 3.00250053405762, 4.0
192972.421062875, 192972.488704375, -5.0, 4.0
192972.588635125, 192972.654206875, -5.0, 4.0
192972.755542708, 192972.8209195, -5.0, 4.0
192973.072112375, 192973.138853583, -5.0, 4.0
192973.455566542, 192973.505380625, -5.0, 4.0
what goes up must come down, 27, false, 13
192978.772621875, 192979.60615375, 23.1325016021729, 4.0
192980.022685875, 192981.239389958, 10.2624998092651, 4.0
192981.606098167, 192982.022817542, -1.86500000953674, 4.0
192982.239458208, 192983.039533125, 17.3575000762939, 4.0
192984.456481708, 192984.939826583, 6.05500030517578, 4.0
192985.156020792, 192985.839797917, 13.2325000762939, 4.0
192986.106140583, 192986.456306333, 4.32250022888184, 4.0
192986.672764375, 192987.55634775, 16.2024993896484, 4.0
192988.6064105, 192988.688677625, -5.0, 4.0
192989.206752958, 192990.573353292, 18.1000003814697, 4.0
192990.773165917, 192991.70673625, 14.2224998474121, 4.0
192992.855446708, 192992.956843375, -5.0, 4.0
192993.040240333, 192993.122321583, -5.0, 4.0
192993.207173792, 192993.290227, -5.0, 4.0
192994.573380792, 192995.173633917, 13.0675010681152, 4.0
192995.390037458, 192996.123819875, 20.1625003814697, 4.0
192996.273321083, 192996.707057583, 18.2649993896484, 4.0
192996.873410417, 192997.407277708, 18.0174999237061, 4.0
192998.323829958, 192998.40587225, -5.0, 4.0
192999.6737905, 193000.090643042, 2.09500026702881, 4.0
193000.357042292, 193001.140712458, 16.2024993896484, 4.0
193001.340402292, 193001.774151, 12.4074993133545, 4.0
193001.973930708, 193002.357425, 3.33249950408936, 4.0
193004.1241975, 193004.741207292, 3.08500003814697, 4.0
193005.040777167, 193005.774326625, 14.3874988555908, 4.0
193006.040795083, 193006.807604792, 22.2250003814697, 4.0
193007.157671625, 193008.191186333, 14.1399993896484, 4.0
fish are jumping, 21, false, 14
193013.524915292, 193013.974882042, 7.12750053405762, 4.0
193014.274604958, 193014.774977, 8.19999980926514, 4.0
193015.308303042, 193016.324985542, 16.1199989318848, 4.0
193016.607997375, 193017.175107292, 7.04500007629395, 4.0
193018.807236292, 193018.925153917, -5.0, 4.0
193019.092254167, 193019.1572425, -5.0, 4.0
193019.242101458, 193019.324009792, -5.0, 4.0
193019.458574625, 193019.523907875, -5.0, 4.0
193019.758608417, 193019.840688833, -5.0, 4.0
193020.942054583, 193021.225365833, 1.1875, 4.0
193021.842241833, 193023.558923292, 18.0174999237061, 4.0
193024.242368792, 193024.709066542, 4.07499980926514, 4.0
193026.125821042, 193026.792383875, 10.0150003433228, 4.0
193027.125597333, 193027.892497125, 18.0174999237061, 4.0
193028.225734375, 193028.875955375, 12.0774993896484, 4.0
193029.392565583, 193030.376054125, 13.0675010681152, 4.0
193030.675809458, 193031.4761855, 9.10750007629395, 4.0
193032.059360292, 193032.792767667, 13.3150005340576, 4.0
193033.226180333, 193034.109551958, 4.98250007629395, 4.0
193035.725280542, 193035.791718167, -5.0, 4.0
193035.9268215, 193035.974892125, -5.0, 4.0
love means many things, 19, false, 15
193043.160766292, 193043.861705375, 11.1700000762939, 4.0
193044.176630417, 193044.876991958, 14.1399993896484, 4.0
193045.477006792, 193046.160326458, 23.1325016021729, 4.0
193046.593585542, 193046.993772542, 5.14750003814697, 4.0
193049.127240375, 193049.910675417, 12.0774993896484, 4.0
193050.1602345, 193050.51078375, 5.14750003814697, 4.0
193050.810312708, 193050.994039167, 1.02250003814697, 4.0
193051.294035542, 193052.060734292, 15.2124996185303, 4.0
193052.410879083, 193053.377488167, 16.2024993896484, 4.0
193054.727559792, 193055.344289042, 11.0874996185303, 4.0
193055.910955542, 193056.344329917, -1.78250002861023, 4.0
193056.543980375, 193057.294435875, 14.3049983978271, 4.0
193057.544182792, 193058.711277417, 22.0599994659424, 4.0
193060.161696958, 193061.194648208, 18.0174999237061, 4.0
193061.411207458, 193062.194721667, 10.0150003433228, 4.0
193062.411191917, 193062.761538583, 5.14750003814697, 4.0
193063.211535625, 193064.62827175, 14.0574989318848, 4.0
193064.844491667, 193065.278242042, 6.13749980926514, 4.0
193066.743662708, 193066.7936195, -5.0, 4.0
consequences of a wrong turn, 24, false, 16
193073.378852375, 193073.84558925, 3.08500003814697, 4.0
193074.19551975, 193075.279093292, 15.4600009918213, 4.0
193075.578890875, 193076.3624875, 14.0574989318848, 4.0
193076.728832333, 193077.562426708, 20.0799999237061, 4.0
193077.995886375, 193078.645789125, 5.39499950408936, 4.0
193079.062412167, 193080.812643, 16.1199989318848, 4.0
193081.279696417, 193082.262788958, 21.2350006103516, 4.0
193082.629549792, 193083.529740625, 6.05500030517578, 4.0
193083.8962755, 193085.030150292, 12.1599998474121, 4.0
193085.429719292, 193086.0128555, 4.07499980926514, 4.0
193086.446265208, 193087.013006042, 4.15750026702881, 4.0
193087.4129435, 193089.54642975, 16.1199989318848, 4.0
193091.880698417, 193092.596776, 14.1399993896484, 4.0
193093.080041833, 193093.913531042, 6.13749980926514, 4.0
193095.63024575, 193096.163629208, 2.09500026702881, 4.0
193097.863828042, 193098.713902042, 22.0599994659424, 4.0
193099.580568875, 193101.48068575, 18.2649993896484, 4.0
193101.91396, 193102.897448, 14.0574989318848, 4.0
193103.397429125, 193104.14733875, 14.0574989318848, 4.0
193104.630860792, 193105.281019292, 8.03500080108643, 4.0
193107.664448625, 193108.647728208, 20.2449989318848, 4.0
193108.897772375, 193109.681238333, 21.1525001525879, 4.0
193110.114504292, 193111.547998292, 18.1000003814697, 4.0
193111.7979665, 193112.431461708, 14.0574989318848, 4.0
what to do when the oil runs dry, 57, false, 17
193116.165134625, 193117.131662542, 21.3999996185303, 4.0
193117.815093458, 193118.331780958, 8.03500080108643, 4.0
193118.765066583, 193119.06507275, 0.0325002670288086, 4.0
193119.3984315, 193120.548575167, 17.1100006103516, 4.0
193122.315254542, 193122.382009958, -5.0, 4.0
193123.282281458, 193124.082043458, 20.2449989318848, 4.0
193124.515412667, 193125.465567875, 14.1399993896484, 4.0
193127.215752708, 193127.699003083, 4.15750026702881, 4.0
193128.099080583, 193128.799215625, 15.2124996185303, 4.0
193130.182404875, 193131.115998667, 21.3175010681152, 4.0
193131.248984458, 193132.532746542, 8.03500080108643, 4.0
193132.715736125, 193133.416035292, 4.23999977111816, 4.0
193133.782776, 193134.84960475, 13.1499996185303, 4.0
193136.366257833, 193137.216521167, 18.0174999237061, 4.0
193137.583039208, 193138.199800792, 9.02500057220459, 4.0
193138.516388375, 193139.116389917, 3.00250053405762, 4.0
193140.449996292, 193141.483325125, 15.2950000762939, 4.0
193141.833212333, 193142.533068833, 9.02500057220459, 4.0
193142.966649208, 193143.733324125, 12.0774993896484, 4.0
193145.233480958, 193146.416816042, 16.0375003814697, 4.0
193146.633270458, 193147.383655375, 20.1625003814697, 4.0
193147.83363475, 193148.750475125, 13.1499996185303, 4.0
193149.283707, 193150.633900208, 16.0375003814697, 4.0
193151.717169292, 193151.799256417, -5.0, 4.0
193152.584070833, 193153.101058167, 4.07499980926514, 4.0
193153.534314458, 193154.550419208, 17.1100006103516, 4.0
193154.900448708, 193156.317263708, 20.3274993896484, 4.0
193157.584265292, 193157.682935042, -5.0, 4.0
193157.851054333, 193157.917626208, -5.0, 4.0
193158.000952083, 193158.083111583, -5.0, 4.0
193158.167533708, 193158.249780708, -5.0, 4.0
193158.467763083, 193158.533066, -5.0, 4.0
193158.900916375, 193158.949817, -5.0, 4.0
193159.636980333, 193159.66645825, -5.0, 4.0
193159.867753458, 193159.917672125, -5.0, 4.0
193160.28434075, 193160.366554625, -5.0, 4.0
193160.61775625, 193160.667581625, -5.0, 4.0
193161.651416958, 193161.717868583, 100.0, 1.0
193161.617811375, 193162.066609375, -5.0, 4.0
193162.617917625, 193163.267944583, 3.00250053405762, 4.0
193163.517669792, 193164.867724875, 15.2124996185303, 4.0
193165.101149667, 193166.334609792, 22.2250003814697, 4.0
193167.817850833, 193167.900123208, -5.0, 4.0
193168.001246417, 193168.083318, -5.0, 4.0
193168.168031417, 193168.234779, -5.0, 4.0
193168.401661458, 193168.48406025, -5.0, 4.0
193168.701457208, 193168.768295375, -5.0, 4.0
193168.935247292, 193169.000448833, -5.0, 4.0
193169.118234792, 193169.168135542, -5.0, 4.0
193169.301713958, 193169.384722125, -5.0, 4.0
193169.701731917, 193169.7671235, -5.0, 4.0
193170.185097833, 193170.267113708, -5.0, 4.0
193170.468539708, 193170.550536, -5.0, 4.0
193170.885166958, 193170.968423833, -5.0, 4.0
193171.41854075, 193171.500578083, -5.0, 4.0
193171.585415542, 193171.667227542, -5.0, 4.0
193171.768675208, 193171.817279375, -5.0, 4.0
can we play cards tonight, 22, false, 18
193210.471259042, 193210.787834042, 2.01250028610229, 4.0
193211.037661417, 193211.304555625, -0.792500019073486, 4.0
193211.604436958, 193212.704715292, 12.2424983978271, 4.0
193214.104638167, 193214.871439333, 23.2150001525879, 4.0
193214.971118583, 193215.571599417, 7.04500007629395, 4.0
193216.704943958, 193217.321591, 18.2649993896484, 4.0
193217.621590708, 193218.388301875, 12.1599998474121, 4.0
193218.638037958, 193218.955067917, 0.0325002670288086, 4.0
193219.138081792, 193220.138461917, 25.1125011444092, 4.0
193221.421821292, 193221.771900583, 3.16750049591064, 4.0
193222.004876708, 193222.321693292, -0.957499980926514, 4.0
193222.58842675, 193223.555432583, 18.0174999237061, 4.0
193223.821799833, 193224.2888635, 5.14750003814697, 4.0
193224.60534775, 193225.672126333, 15.7075004577637, 4.0
193226.788903083, 193226.887602, -5.0, 4.0
193227.33898775, 193228.339056875, 20.0799999237061, 4.0
193228.605614125, 193229.289105375, 15.2124996185303, 4.0
193229.639081667, 193230.605865208, 12.1599998474121, 4.0
193230.822155333, 193231.505858458, 9.02500057220459, 4.0
193231.77224425, 193232.139254125, 6.38500022888184, 4.0
193232.322212417, 193232.655917833, 6.13749980926514, 4.0
193232.905923625, 193233.956005708, 18.1824989318848, 4.0
a quarter of a century, 18, false, 19
193238.006360917, 193239.022814083, -0.215000152587891, 4.0
193241.240332125, 193242.090039542, 17.0275001525879, 4.0
193242.339736625, 193243.206705708, 19.1725006103516, 4.0
193243.439753917, 193243.72312, 1.10500001907349, 4.0
193243.973193292, 193245.023432542, 17.0275001525879, 4.0
193245.356678083, 193246.52346725, 19.0075016021729, 4.0
193246.740050292, 193247.156836208, 8.03500080108643, 4.0
193247.69034075, 193248.590637042, 15.0475006103516, 4.0
193250.123753542, 193250.873780042, 14.1399993896484, 4.0
193251.056815792, 193251.457266083, 7.04500007629395, 4.0
193252.840610417, 193253.190601333, 0.0325002670288086, 4.0
193255.290798292, 193255.790925708, 3.00250053405762, 4.0
193256.157518125, 193256.924236458, 4.90000057220459, 4.0
193257.34082475, 193258.507550792, 12.0774993896484, 4.0
193259.1076645, 193260.374425667, 19.0900001525879, 4.0
193260.624198708, 193261.524423333, 19.0075016021729, 4.0
193261.9245155, 193262.891328, 16.1199989318848, 4.0
193263.758293542, 193265.4414325, 23.0500011444092, 4.0
i can still feel your presence, 30, false, 20
193272.191801458, 193272.708711167, 9.27250003814697, 4.0
193275.108811292, 193275.491885, 2.17750024795532, 4.0
193275.858810875, 193276.142067917, -1.86500000953674, 4.0
193276.458838958, 193277.308878292, 14.2224998474121, 4.0
193279.258823583, 193280.125731583, 18.0174999237061, 4.0
193280.342143792, 193281.025794375, 19.0075016021729, 4.0
193281.32546325, 193281.809357625, 8.11750030517578, 4.0
193282.058838458, 193282.509200583, 12.3249988555908, 4.0
193282.775654625, 193283.359153917, 14.1399993896484, 4.0
193288.492937708, 193288.942999875, 7.04500007629395, 4.0
193289.259314042, 193289.709787792, 3.00250053405762, 4.0
193290.009368583, 193290.976308708, 11.2525005340576, 4.0
193292.393261083, 193292.726322167, 100.0, 1.0
193292.393261083, 193294.359925458, 2.42499971389771, 4.0
193294.926719, 193295.593374792, 11.1700000762939, 4.0
193297.226777792, 193297.275478833, -5.0, 4.0
193297.410285583, 193297.476420083, -5.0, 4.0
193297.593531583, 193297.658971792, -5.0, 4.0
193299.143640083, 193301.010524167, 25.0300006866455, 4.0
193301.560446708, 193302.560431833, 15.1300010681152, 4.0
193302.860602292, 193303.6940395, 21.0700016021729, 4.0
193304.277236417, 193305.377377917, 19.0900001525879, 4.0
193307.927634208, 193308.577494542, 15.1300010681152, 4.0
193309.144258708, 193310.161254792, 18.1000003814697, 4.0
193310.911249375, 193311.761256833, 5.06500053405762, 4.0
193312.361680292, 193313.494590667, 17.1925010681152, 4.0
193313.8613835, 193314.42793825, 4.15750026702881, 4.0
193314.744588542, 193315.478094042, 14.1399993896484, 4.0
193315.994773042, 193316.461364208, 2.01250028610229, 4.0
193316.694734625, 193317.09480425, 7.12750053405762, 4.0
with each step forward, 43, false, 21
193400.966999667, 193402.050789958, 23.3800010681152, 4.0
193402.417068042, 193403.233900875, 9.19000053405762, 4.0
193403.63388425, 193404.833941458, 20.3274993896484, 4.0
193405.233943542, 193405.95064375, 9.02500057220459, 4.0
193408.267317, 193408.717579833, 5.14750003814697, 4.0
193409.117369958, 193409.584238292, -0.875, 4.0
193409.917317833, 193410.517702708, 3.08500003814697, 4.0
193410.867670708, 193411.651040958, 7.29250049591064, 4.0
193412.851251083, 193413.567777083, 17.1100006103516, 4.0
193413.750792167, 193414.484709375, 19.0075016021729, 4.0
193414.7008195, 193415.084430042, 3.08500003814697, 4.0
193415.31757175, 193416.117895833, 14.0574989318848, 4.0
193417.634792667, 193418.018162917, 7.04500007629395, 4.0
193418.251096917, 193419.184618708, 15.0475006103516, 4.0
193419.55130275, 193420.618425042, 21.1525001525879, 4.0
193420.934712917, 193421.184942792, 0.0325002670288086, 4.0
193421.36811925, 193422.735109292, 17.2749996185303, 4.0
193422.968381417, 193423.435079708, 5.06500053405762, 4.0
193425.43391475, 193425.518453917, -5.0, 4.0
193425.618583375, 193425.684014583, -5.0, 4.0
193425.785343917, 193425.884007375, -5.0, 4.0
193425.985433208, 193426.051827083, -5.0, 4.0
193426.718439542, 193426.784012667, -5.0, 4.0
193427.268630292, 193427.367362958, -5.0, 4.0
193428.018686708, 193428.084122333, -5.0, 4.0
193428.2187575, 193428.284202833, -5.0, 4.0
193428.368790292, 193428.43423825, -5.0, 4.0
193428.56887175, 193428.650854167, -5.0, 4.0
193428.735299833, 193428.802023292, -5.0, 4.0
193429.4020585, 193429.484225583, -5.0, 4.0
193429.951787125, 193430.018799333, -5.0, 4.0
193430.152481875, 193430.200829292, -5.0, 4.0
193430.552132167, 193430.63543725, -5.0, 4.0
193431.468827375, 193431.517611917, -5.0, 4.0
193432.41905975, 193432.518789, 100.0, 1.0
193432.368916917, 193432.884425542, -5.0, 4.0
193433.48563375, 193434.369173583, 5.06500053405762, 4.0
193434.618809833, 193435.419197208, 13.0675010681152, 4.0
193435.768952875, 193437.319339958, 19.0075016021729, 4.0
193437.635694042, 193438.269339375, 21.2350006103516, 4.0
193438.469244458, 193438.719415042, 1.10500001907349, 4.0
193438.935918417, 193440.669607958, 15.1300010681152, 4.0
193440.919362958, 193441.485995792, 1.02250003814697, 4.0
prepare for the exam in advance, 27, false, 22
193446.886667708, 193447.486706, 15.1300010681152, 4.0
193447.786886708, 193448.820159458, 17.1925010681152, 4.0
193449.136490125, 193449.753476917, 5.06500053405762, 4.0
193450.103300833, 193450.870347375, 15.2124996185303, 4.0
193451.136639625, 193451.336729792, 2.01250028610229, 4.0
193451.520111417, 193452.370459292, 16.2849998474121, 4.0
193452.603520708, 193453.187016208, 4.07499980926514, 4.0
193454.403803542, 193454.787311083, 7.04500007629395, 4.0
193455.020131, 193455.787112958, 12.1599998474121, 4.0
193455.920219, 193456.703953708, 16.1199989318848, 4.0
193458.020802875, 193458.854059958, 19.1725006103516, 4.0
193459.12053875, 193459.7374885, 8.03500080108643, 4.0
193460.354189583, 193461.204316083, 4.07499980926514, 4.0
193463.35458925, 193463.837752417, 5.14750003814697, 4.0
193464.220989125, 193466.787727875, 22.1424999237061, 4.0
193467.221366917, 193467.588040458, 0.279999732971191, 4.0
193467.904710625, 193469.071573, 12.4074993133545, 4.0
193470.686834792, 193470.771403708, -5.0, 4.0
193473.888832083, 193474.438505833, 9.27250003814697, 4.0
193474.70479425, 193475.588710792, 13.0675010681152, 4.0
193477.22202925, 193477.521996417, 3.16750049591064, 4.0
193477.938646917, 193478.538698667, 2.83750009536743, 4.0
193478.938766333, 193480.405404792, 21.3999996185303, 4.0
193480.73882, 193481.039305458, 1.10500001907349, 4.0
193481.288839208, 193482.038966625, 14.3049983978271, 4.0
193482.438969292, 193483.172356417, 3.00250053405762, 4.0
193483.489074417, 193483.989051917, 5.06500053405762, 4.0
rent is paid at the beginning of the month, 42, false, 23
193488.872803958, 193489.656122125, 16.0375003814697, 4.0
193489.955976708, 193490.622720292, 4.15750026702881, 4.0
193490.839193708, 193491.539394542, 13.2325000762939, 4.0
193491.689257208, 193492.639781458, 19.0075016021729, 4.0
193494.389807417, 193494.471716083, -5.0, 4.0
193496.139954708, 193496.923267208, 12.0774993896484, 4.0
193497.456599083, 193498.24008725, 16.0375003814697, 4.0
193499.140076583, 193499.155374417, -5.0, 4.0
193500.290293208, 193500.890215, 15.1300010681152, 4.0
193501.190083167, 193501.473521958, 1.02250003814697, 4.0
193501.789994958, 193502.506851667, 9.10750007629395, 4.0
193503.157015792, 193503.957154292, 4.32250022888184, 4.0
193505.539111542, 193505.622546042, -5.0, 4.0
193505.707380292, 193505.772601792, -5.0, 4.0
193505.8574955, 193505.939200917, -5.0, 4.0
193508.174034125, 193509.074056625, 2.09500026702881, 4.0
193509.657547583, 193510.457619958, 16.0375003814697, 4.0
193511.324094458, 193511.389731042, -5.0, 4.0
193511.507719208, 193511.572851458, -5.0, 4.0
193511.674167333, 193511.756147583, -5.0, 4.0
193512.824003458, 193513.757416167, 20.3274993896484, 4.0
193514.07439475, 193514.874430458, 9.19000053405762, 4.0
193515.35772475, 193516.157858542, 4.07499980926514, 4.0
193517.991330292, 193518.4247325, 1.1875, 4.0
193518.924737542, 193519.524911417, 6.22000026702881, 4.0
193520.024825125, 193520.67479625, 7.29250049591064, 4.0
193520.991497208, 193521.674962083, 8.19999980926514, 4.0
193522.024958542, 193522.874989708, 12.2424983978271, 4.0
193523.074776458, 193523.6250965, 14.0574989318848, 4.0
193523.958542958, 193524.708446792, 7.95250034332275, 4.0
193524.99175625, 193525.708460375, 13.0675010681152, 4.0
193525.941616667, 193526.39197925, 5.23000049591064, 4.0
193529.225345458, 193530.058815875, 13.0675010681152, 4.0
193530.392194208, 193530.975467792, 5.23000049591064, 4.0
193532.775782292, 193533.475605583, 18.1000003814697, 4.0
193533.85873225, 193534.392419167, 8.11750030517578, 4.0
193534.759103458, 193535.209190167, 4.15750026702881, 4.0
193536.775967042, 193537.4092975, 12.0774993896484, 4.0
193537.658924667, 193538.326051792, 14.1399993896484, 4.0
193538.592336833, 193539.276073667, 13.1499996185303, 4.0
193539.942714417, 193541.726270667, 19.0075016021729, 4.0
193542.142738042, 193543.576437417, 7.29250049591064, 4.0
rain rain go away, 24, false, 24
193552.743615458, 193553.310324292, 18.0174999237061, 4.0
193553.643664458, 193553.926967667, 0.197499752044678, 4.0
193554.159982208, 193555.160480042, 11.0050010681152, 4.0
193555.560495583, 193556.443884542, 11.0050010681152, 4.0
193557.81044875, 193557.925907417, -5.0, 4.0
193558.010867917, 193558.075957042, -5.0, 4.0
193559.31080275, 193560.294058917, 17.1100006103516, 4.0
193560.677430875, 193560.97724375, -0.957499980926514, 4.0
193561.3774705, 193562.277572875, 10.0975008010864, 4.0
193562.99427525, 193563.944535542, 12.0774993896484, 4.0
193564.944395667, 193565.026095, -5.0, 4.0
193565.094031125, 193565.1929635, -5.0, 4.0
193566.494520833, 193566.944553833, 7.04500007629395, 4.0
193567.294283958, 193568.361414417, 15.2950000762939, 4.0
193569.344544167, 193569.460135958, -5.0, 4.0
193569.511356042, 193569.609860667, -5.0, 4.0
193570.561437333, 193570.861715042, 1.02250003814697, 4.0
193571.261915875, 193572.344928208, 17.1925010681152, 4.0
193572.678069833, 193573.027950333, 2.01250028610229, 4.0
193573.294575, 193574.111745333, 23.0500011444092, 4.0
193576.028358833, 193576.127069542, -5.0, 4.0
193576.195250708, 193576.29370175, -5.0, 4.0
193576.378609917, 193576.460201708, -5.0, 4.0
193576.745104167, 193576.810504542, -5.0, 4.0
my preferred treat is chocolate, 28, false, 25
193580.128797708, 193580.845536167, 13.2325000762939, 4.0
193581.178824292, 193582.128864542, 24.0399990081787, 4.0
193584.379056208, 193586.762526208, 15.1300010681152, 4.0
193588.696001958, 193589.896067, 17.1100006103516, 4.0
193590.1123425, 193590.529382417, 3.00250053405762, 4.0
193590.86258625, 193591.396290542, 5.14750003814697, 4.0
193591.829663583, 193592.546189458, 5.14750003814697, 4.0
193592.946145083, 193594.096456083, 17.0275001525879, 4.0
193594.379650875, 193595.129642292, 16.1199989318848, 4.0
193595.396291708, 193595.879884458, 4.07499980926514, 4.0
193596.329624625, 193596.812994708, 3.16750049591064, 4.0
193599.429981458, 193600.16341925, 20.1625003814697, 4.0
193600.513237708, 193602.530447333, 19.0900001525879, 4.0
193602.829949167, 193603.463542083, 6.13749980926514, 4.0
193603.696700167, 193603.930315333, 0.279999732971191, 4.0
193604.19703825, 193606.01380025, 17.1925010681152, 4.0
193607.280474958, 193607.3458255, -5.0, 4.0
193608.498896917, 193609.030688958, 8.11750030517578, 4.0
193609.346972958, 193610.547477458, 17.1925010681152, 4.0
193612.664170458, 193613.197523042, 4.07499980926514, 4.0
193613.463844125, 193614.214297667, 7.04500007629395, 4.0
193614.5807545, 193615.330689333, 14.3049983978271, 4.0
193615.680736833, 193616.23110875, 2.01250028610229, 4.0
193616.480962417, 193617.31444875, 13.0675010681152, 4.0
193617.530931292, 193618.34784625, 11.0874996185303, 4.0
193618.614337042, 193618.897902875, 0.0325002670288086, 4.0
193619.114312792, 193620.181422708, 17.1100006103516, 4.0
193620.447920458, 193621.014739208, 8.03500080108643, 4.0
the chamber makes important decisions, 38, false, 26
193626.515631667, 193627.365252375, 20.2449989318848, 4.0
193627.631854792, 193628.148565958, 8.19999980926514, 4.0
193628.415375833, 193628.848604833, 6.05500030517578, 4.0
193630.965427375, 193631.432072125, 2.01250028610229, 4.0
193631.731858542, 193632.665213375, 7.53999996185303, 4.0
193633.148551125, 193633.515302958, -0.875, 4.0
193633.815346917, 193634.765526083, 11.0050010681152, 4.0
193635.165417125, 193635.94883425, 1.02250003814697, 4.0
193636.615754958, 193637.015838125, 3.08500003814697, 4.0
193637.299109375, 193638.099217917, 16.1199989318848, 4.0
193639.749319833, 193640.332652375, 12.4074993133545, 4.0
193640.599006833, 193640.899174667, 0.197499752044678, 4.0
193641.199031375, 193641.832788667, 9.10750007629395, 4.0
193642.316147292, 193643.016431333, 6.38500022888184, 4.0
193643.432826125, 193645.366394792, 16.1199989318848, 4.0
193647.233142208, 193647.883179, 7.12750053405762, 4.0
193648.24990125, 193648.899991667, 12.0774993896484, 4.0
193649.199906417, 193650.383298292, 14.0574989318848, 4.0
193650.700075375, 193651.616721833, 13.0675010681152, 4.0
193651.916716958, 193652.60008075, 15.1300010681152, 4.0
193652.799922, 193653.483542375, 18.0174999237061, 4.0
193653.866844667, 193654.150184542, -0.875, 4.0
193656.50053175, 193656.550251, 100.0, 1.0
193656.467065042, 193657.083652208, -5.0, 4.0
193658.215850083, 193659.383956875, 12.0774993896484, 4.0
193659.75026075, 193660.233970792, 0.445000171661377, 4.0
193660.63396675, 193663.083980208, 10.5100002288818, 4.0
193663.53422125, 193664.034254167, 5.14750003814697, 4.0
193664.650895917, 193666.734419083, 17.2749996185303, 4.0
193670.634675958, 193671.2515235, 9.10750007629395, 4.0
193671.501045833, 193672.26794825, 11.0050010681152, 4.0
193672.651296125, 193673.968299667, 14.9650001525879, 4.0
193674.56830575, 193675.551851875, 13.1499996185303, 4.0
193676.218328042, 193677.068413542, 17.0275001525879, 4.0
193677.485064542, 193679.001923458, 20.1625003814697, 4.0
193679.418524875, 193679.785218458, 0.0325002670288086, 4.0
193680.051960292, 193681.135304917, 13.0675010681152, 4.0
193681.468717625, 193682.63544725, 17.0275001525879, 4.0
life is but a dream, 19, false, 27
193691.102670083, 193691.736156208, 12.2424983978271, 4.0
193692.019124208, 193692.736110958, 10.0975008010864, 4.0
193693.20280625, 193693.769623917, 5.3125, 4.0
193694.05256575, 193694.76974925, 4.15750026702881, 4.0
193698.969991917, 193699.536553125, 9.19000053405762, 4.0
193701.2701905, 193701.336470833, 100.0, 1.0
193703.020034125, 193704.070208667, 7.04500007629395, 4.0
193705.086828333, 193706.103698625, 17.1100006103516, 4.0
193710.72082075, 193711.070701375, 1.10500001907349, 4.0
193711.604093667, 193712.870937167, 18.1000003814697, 4.0
193713.454104167, 193714.637423792, 20.1625003814697, 4.0
193717.47110075, 193717.821111542, 3.00250053405762, 4.0
193719.971318708, 193720.304625708, 2.25999975204468, 4.0
193720.721242458, 193721.554694458, 16.0375003814697, 4.0
193721.954706, 193722.35494775, 5.23000049591064, 4.0
193722.721265208, 193723.421228042, -0.792500019073486, 4.0
193723.854807083, 193724.738189667, 12.2424983978271, 4.0
193726.554951042, 193726.637070333, -5.0, 4.0
193726.738279208, 193726.820227958, -5.0, 4.0
historic meeting without a result, 30, false, 28
193732.172067792, 193733.022107, 8.03500080108643, 4.0
193733.388504667, 193734.055493583, 10.0150003433228, 4.0
193734.6721885, 193736.272298667, 18.0174999237061, 4.0
193736.688806375, 193737.755650208, 19.2550010681152, 4.0
193738.205734292, 193739.005839583, 15.2950000762939, 4.0
193739.489217458, 193741.139703292, 15.1300010681152, 4.0
193741.639316833, 193742.772737083, 10.0975008010864, 4.0
193743.156028333, 193743.772786583, 3.00250053405762, 4.0
193745.756266833, 193746.389926833, 12.0774993896484, 4.0
193747.006293542, 193747.706367625, 4.07499980926514, 4.0
193748.106099792, 193748.606465583, 2.01250028610229, 4.0
193749.173175708, 193750.323327458, 19.0900001525879, 4.0
193750.789960542, 193751.490063833, 8.11750030517578, 4.0
193751.773349833, 193752.390047167, 12.3249988555908, 4.0
193752.673406333, 193753.306761583, 5.14750003814697, 4.0
193755.206535417, 193755.289872583, -5.0, 4.0
193756.423654208, 193757.557120875, 24.1224994659424, 4.0
193757.990376833, 193758.57374475, 10.0150003433228, 4.0
193758.874158292, 193759.640520333, 19.1725006103516, 4.0
193760.057304, 193760.740599333, 8.19999980926514, 4.0
193761.040575167, 193761.674024708, 14.2224998474121, 4.0
193761.923853875, 193762.707438833, 20.1625003814697, 4.0
193762.924031833, 193763.540776917, 19.0075016021729, 4.0
193765.324189458, 193765.624192208, 1.10500001907349, 4.0
193767.407629417, 193768.724457333, 17.1100006103516, 4.0
