the bathroom is good for reading, 0, false, 1
245479.893887458, 245480.577456375, 12.0774993896484, 4.0
245480.79371425, 245481.177520792, 3.25, 4.0
245481.493799917, 245481.760860042, 3.00250053405762, 4.0
245482.060575333, 245482.427589792, 6.30249977111816, 4.0
245482.727584083, 245483.144348167, 7.29250049591064, 4.0
245483.427509167, 245483.961005833, 10.2624998092651, 4.0
245484.444326792, 245484.811021833, 2.09500026702881, 4.0
245485.161004583, 245485.761097167, 16.2849998474121, 4.0
245486.061051125, 245486.659797917, 26.3500003814697, 4.0
245487.895080292, 245488.327932917, 11.5, 4.0
245488.577580583, 245489.343469583, 17.0275001525879, 4.0
245490.294928583, 245491.461631833, 19.1725006103516, 4.0
245491.6943985, 245492.411581083, 15.0475006103516, 4.0
245492.677908917, 245493.0766575, 16.2024993896484, 4.0
245493.895239708, 245494.294954542, 4.32250022888184, 4.0
245494.561389833, 245495.111806208, 13.0675010681152, 4.0
245495.394743208, 245495.861820042, 11.4174995422363, 4.0
245496.161447458, 245497.211910292, 17.1925010681152, 4.0
245497.52836625, 245498.095282833, 14.1399993896484, 4.0
245498.528676625, 245499.262108375, 6.13749980926514, 4.0
245499.562013583, 245499.895349083, 4.15750026702881, 4.0
245500.161876875, 245500.495335958, 1.02250003814697, 4.0
245500.862086583, 245501.778451375, 18.1824989318848, 4.0
245502.011800667, 245502.479332125, 2.17750024795532, 4.0
245502.862244208, 245504.377686333, 6.13749980926514, 4.0
the ventilation system is broken, 14, false, 14
245507.062663958, 245508.379251625, 19.0075016021729, 4.0
245508.662639333, 245509.129265667, 8.03500080108643, 4.0
245509.429307625, 245509.762712625, 4.32250022888184, 4.0
245511.262773583, 245512.51263975, -0.0499997138977051, 4.0
245512.796207333, 245513.312863208, 8.03500080108643, 4.0
245513.662912875, 245515.096498083, 0.0325002670288086, 4.0
245515.262661417, 245516.963125208, 19.0075016021729, 4.0
245517.196464042, 245517.763251583, 9.19000053405762, 4.0
245518.0298935, 245518.430043208, 11.1700000762939, 4.0
245518.713126042, 245519.163240583, 5.23000049591064, 4.0
245519.763288875, 245522.130120417, 16.2849998474121, 4.0
245522.396738417, 245522.763655583, 6.22000026702881, 4.0
245523.013152083, 245523.513422625, 15.1300010681152, 4.0
245523.76363325, 245524.2137665, 14.1399993896484, 4.0
the ventilation system is broken, 31, false, 14
245529.013895, 245530.247347333, 19.0900001525879, 4.0
245530.597139083, 245531.047389833, 8.19999980926514, 4.0
245531.330590417, 245531.630759042, 4.07499980926514, 4.0
245533.064196042, 245534.31425325, 23.2150001525879, 4.0
245534.597586417, 245535.06453275, 5.06500053405762, 4.0
245535.397651833, 245536.147707208, 12.2424983978271, 4.0
245536.480846917, 245537.697853833, 19.0075016021729, 4.0
245537.964591542, 245538.481245458, 8.11750030517578, 4.0
245538.747857458, 245539.614606667, 13.0675010681152, 4.0
245539.881325, 245540.347933208, 3.25, 4.0
245540.647970042, 245542.032113083, 16.1199989318848, 4.0
245542.247798167, 245542.931566375, 8.36499977111816, 4.0
245543.231563042, 245543.98167, 13.2325000762939, 4.0
245544.264945875, 245544.698229875, 13.3150005340576, 4.0
245546.015107958, 245546.965154833, 16.2849998474121, 4.0
245547.214789792, 245547.898436, 26.3500003814697, 4.0
245548.198583458, 245548.848477708, 18.2649993896484, 4.0
245549.23191175, 245550.5656815, 20.0799999237061, 4.0
245550.848725667, 245553.948828708, 4.07499980926514, 4.0
245554.198935417, 245554.564418375, 12.3249988555908, 4.0
245555.665389792, 245556.215696208, 8.03500080108643, 4.0
245556.498848833, 245557.314410083, 15.0475006103516, 4.0
245558.314455708, 245558.399078833, -5.0, 4.0
245558.582777125, 245558.6811765, -5.0, 4.0
245558.932453208, 245559.031216917, -5.0, 4.0
245560.165961167, 245560.732664542, 3.16750049591064, 4.0
245561.065798583, 245562.149468792, 17.0275001525879, 4.0
245562.415810833, 245563.03289975, 13.0675010681152, 4.0
245563.26582725, 245563.732667167, 9.51999950408936, 4.0
245564.015913208, 245564.432849458, 4.07499980926514, 4.0
245564.716038625, 245565.131640583, 11.5, 4.0
space is a high priority, 22, false, 15
245567.5330835, 245568.316626875, 16.0375003814697, 4.0
245568.499540833, 245569.2498965, 17.1925010681152, 4.0
245569.549579708, 245569.916705292, 4.32250022888184, 4.0
245570.199579583, 245570.733311333, 6.13749980926514, 4.0
245571.033186, 245571.33331425, 5.3125, 4.0
245572.432171208, 245572.532166042, -5.0, 4.0
245573.066862208, 245573.700225667, 8.03500080108643, 4.0
245573.949807375, 245574.43336775, 16.5324993133545, 4.0
245575.066892125, 245575.150241125, -5.0, 4.0
245575.783782667, 245575.950336583, 0.197499752044678, 4.0
245577.100515417, 245577.567081667, 7.21000003814697, 4.0
245577.766743208, 245578.250551167, 11.2525005340576, 4.0
245578.516815875, 245578.93434975, 8.11750030517578, 4.0
245579.183633167, 245579.632559083, 7.21000003814697, 4.0
245580.467348875, 245582.017496167, 16.1199989318848, 4.0
245582.283911792, 245583.55086725, 15.2124996185303, 4.0
245583.900609542, 245584.650896667, 8.11750030517578, 4.0
245584.933864917, 245585.667695042, 14.3049983978271, 4.0
245585.984297583, 245587.1843765, 16.0375003814697, 4.0
245587.451034625, 245587.984483292, 8.28250026702881, 4.0
245588.267838542, 245589.117927083, 19.0900001525879, 4.0
245589.401246125, 245589.966696917, 24.5349998474121, 4.0
do not feel too bad about it, 27, false, 16
245592.184892333, 245592.634826917, 4.32250022888184, 4.0
245592.934483917, 245593.516999708, 14.5524997711182, 4.0
245594.518172167, 245595.151661375, 13.0675010681152, 4.0
245595.451383333, 245595.951706, 14.0574989318848, 4.0
245596.167889708, 245596.701554375, 18.1824989318848, 4.0
245597.651852417, 245597.951664375, 7.21000003814697, 4.0
245598.134707417, 245598.501869083, 7.21000003814697, 4.0
245598.718054042, 245599.034977042, 4.23999977111816, 4.0
245599.31822, 245599.800533125, 9.19000053405762, 4.0
245600.835394167, 245601.985461958, 17.1100006103516, 4.0
245602.218410458, 245602.902087917, 11.3350009918213, 4.0
245603.201762458, 245603.618750167, 13.0675010681152, 4.0
245604.518944667, 245604.868749083, 3.25, 4.0
245605.068569583, 245605.452255125, 6.46749973297119, 4.0
245605.751952042, 245606.069030833, 4.15750026702881, 4.0
245609.83580525, 245609.902401792, 100.0, 1.0
245610.535875, 245610.902687833, -1.37000012397766, 4.0
245611.2360475, 245611.53608275, 0.115000247955322, 4.0
245611.852667917, 245612.085994833, 3.25, 4.0
245613.08620125, 245613.336216875, 3.08500003814697, 4.0
245613.636044375, 245614.069474375, 0.0325002670288086, 4.0
245614.386117958, 245615.169591917, 15.2950000762939, 4.0
245615.402588333, 245616.186381625, 19.0075016021729, 4.0
245616.302619125, 245617.068427708, 14.7175006866455, 4.0
245618.103188292, 245618.586365583, 10.2624998092651, 4.0
245618.819473125, 245619.435197417, 18.1000003814697, 4.0
245620.103224833, 245620.153250708, -5.0, 4.0
that land is owned by the government, 4, false, 17
245623.220066042, 245624.45334175, 16.1199989318848, 4.0
245624.586565625, 245625.136938833, 7.53999996185303, 4.0
245625.419926208, 245625.753695167, 6.13749980926514, 4.0
245626.53708025, 245627.253630167, 11.0050010681152, 4.0
that land is owned by the government, 48, false, 17
245632.487435875, 245633.320853083, 20.1625003814697, 4.0
245633.604133167, 245634.304178, 8.28250026702881, 4.0
245634.570941458, 245634.954286917, 3.08500003814697, 4.0
245635.271132625, 245635.969583708, 19.0900001525879, 4.0
245636.954414625, 245637.454366625, 12.0774993896484, 4.0
245637.670686792, 245637.987772458, 1.35249996185303, 4.0
245638.270769417, 245638.8040875, 11.3350009918213, 4.0
245638.987570875, 245639.354287542, 4.07499980926514, 4.0
245640.686233458, 245640.821128375, -5.0, 4.0
245640.954984125, 245641.053356375, -5.0, 4.0
245641.204635875, 245641.304495875, -5.0, 4.0
245641.52121575, 245641.58662975, -5.0, 4.0
245642.42138975, 245642.970066833, 8.28250026702881, 4.0
245644.088279167, 245644.154655167, 100.0, 1.0
245644.654891333, 245645.271576083, 10.2624998092651, 4.0
245645.454545375, 245645.988287333, 19.3374996185303, 4.0
245646.788332625, 245646.837064667, -5.0, 4.0
245647.505055833, 245648.105204708, 12.1599998474121, 4.0
245648.321428083, 245649.454989542, 1.02250003814697, 4.0
245649.771686292, 245650.4554015, 13.6450004577637, 4.0
245650.721625208, 245651.071954375, 4.07499980926514, 4.0
245651.321646375, 245651.87197825, 5.23000049591064, 4.0
245653.087297667, 245653.205269208, -5.0, 4.0
245653.338808708, 245653.454064917, -5.0, 4.0
245653.622417417, 245653.688691625, -5.0, 4.0
245654.305520792, 245654.405361, -5.0, 4.0
245654.53905525, 245654.605431833, -5.0, 4.0
245654.705497042, 245654.787487625, -5.0, 4.0
245654.872552833, 245654.955519792, -5.0, 4.0
245655.038783375, 245655.120849708, -5.0, 4.0
245655.27227275, 245655.354308667, -5.0, 4.0
245655.438781917, 245655.521058333, -5.0, 4.0
245655.905612583, 245655.987583917, -5.0, 4.0
245656.155748583, 245656.220930625, -5.0, 4.0
245656.305692125, 245656.404307958, -5.0, 4.0
245656.472487958, 245656.555645083, -5.0, 4.0
245656.655728208, 245656.737783208, -5.0, 4.0
245657.472294708, 245657.538911917, 100.0, 1.0
245658.239126042, 245659.022476583, 15.1300010681152, 4.0
245659.238942667, 245660.1392505, 26.1024990081787, 4.0
245660.455965833, 245660.972579667, 12.5725002288818, 4.0
245661.289354625, 245661.739386625, 3.16750049591064, 4.0
245662.039451708, 245662.3059785, 5.14750003814697, 4.0
245663.239459708, 245665.589476, 16.0375003814697, 4.0
245665.672607458, 245667.122762125, 100.0, 1.0
245665.672607458, 245669.256564417, 6.13749980926514, 4.0
245669.556242375, 245670.489861667, 23.3800010681152, 4.0
245670.823189042, 245671.021723083, -1.94749999046326, 4.0
that land is owned by the government, 39, false, 17
245674.373671833, 245676.05686075, 20.2449989318848, 4.0
245676.440374958, 245676.956990583, 5.3125, 4.0
245677.240141417, 245677.59042225, 0.115000247955322, 4.0
245677.907185708, 245678.672525208, 20.4924983978271, 4.0
245679.440545417, 245680.023870792, 11.3350009918213, 4.0
245680.357061333, 245680.640530292, 1.02250003814697, 4.0
245680.906959167, 245681.407341042, 13.2325000762939, 4.0
245681.673714958, 245681.957337958, 2.42499971389771, 4.0
245682.907211542, 245683.007230375, -5.0, 4.0
245683.557411333, 245684.224292583, 6.22000026702881, 4.0
245684.423786417, 245685.190705, 19.3374996185303, 4.0
245686.05762275, 245686.139610875, -5.0, 4.0
245687.074435083, 245687.774435042, 13.5625, 4.0
245688.090849167, 245688.807807333, 23.3800010681152, 4.0
245689.107668792, 245689.791155625, 12.4074993133545, 4.0
245690.091179417, 245690.424628625, 4.23999977111816, 4.0
245690.691238125, 245691.774587917, 5.06500053405762, 4.0
245692.841400833, 245693.308038208, 5.14750003814697, 4.0
245693.491062833, 245694.407791, 17.6049995422363, 4.0
245696.6083085, 245696.690327042, -5.0, 4.0
245696.808526625, 245696.890258042, -5.0, 4.0
245696.958385333, 245697.024913542, -5.0, 4.0
245697.108176667, 245697.173655958, -5.0, 4.0
245697.4749745, 245697.558154667, 100.0, 1.0
245698.108355292, 245698.458588042, 0.445000171661377, 4.0
245698.758456208, 245699.407209292, 24.2049999237061, 4.0
245700.458553208, 245702.058502, 18.4299983978271, 4.0
245702.37541625, 245702.858675958, 7.04500007629395, 4.0
245703.125202583, 245703.408657125, 5.06500053405762, 4.0
245704.525450292, 245705.092158292, 7.04500007629395, 4.0
245705.358602542, 245706.125573, 15.3775005340576, 4.0
245706.408668083, 245707.77573525, 20.1625003814697, 4.0
245708.07546425, 245708.559158875, 5.14750003814697, 4.0
245708.875818292, 245710.042481708, 18.2649993896484, 4.0
245710.342552958, 245710.775884833, 10.2624998092651, 4.0
245711.175795708, 245711.842631458, 11.0874996185303, 4.0
245712.142591, 245712.492640292, 6.30249977111816, 4.0
245712.775924833, 245713.25947825, 11.0874996185303, 4.0
245713.525762667, 245714.341543583, 18.1824989318848, 4.0
the children are playing, 27, false, 18
245718.109691542, 245719.193158, 18.3474998474121, 4.0
245719.50965525, 245719.976434, 8.19999980926514, 4.0
245720.276340667, 245720.65996575, 5.23000049591064, 4.0
245721.143163125, 245721.210198458, -3.35000002384186, 4.0
245722.526782875, 245722.576715, 100.0, 1.0
245723.026532875, 245723.960140125, 19.0075016021729, 4.0
245724.210134667, 245724.6101825, 8.03500080108643, 4.0
245724.826561375, 245725.093708208, 3.33249950408936, 4.0
245726.294032375, 245726.510257958, 2.25999975204468, 4.0
245726.843649042, 245727.226957417, 6.05500030517578, 4.0
245727.509966542, 245728.026998667, 5.06500053405762, 4.0
245728.310284542, 245728.94384025, 8.61250019073486, 4.0
245729.21009425, 245729.560490625, 3.08500003814697, 4.0
245729.843907208, 245730.510484125, 17.1100006103516, 4.0
245730.827268833, 245731.177263708, 4.48750019073486, 4.0
245731.477173167, 245732.060252917, 11.0874996185303, 4.0
245733.093968958, 245733.293999375, 1.02250003814697, 4.0
245733.544020917, 245734.310763208, 16.2024993896484, 4.0
245734.510467917, 245734.84425975, 5.23000049591064, 4.0
245735.84430475, 245735.942862875, -5.0, 4.0
245736.827562417, 245737.72763575, 17.5225009918213, 4.0
245738.027396875, 245738.561047417, 13.3150005340576, 4.0
245738.844097625, 245739.144253292, 1.1875, 4.0
245739.427396708, 245740.611153542, 24.2875003814697, 4.0
245740.911159125, 245741.3111865, 9.27250003814697, 4.0
245741.561191333, 245742.061359125, 13.0675010681152, 4.0
245742.344656042, 245742.64451575, 7.12750053405762, 4.0
prescription drugs require a note, 50, false, 19
245748.027971917, 245748.595019875, 18.3474998474121, 4.0
245748.828144542, 245749.811861042, 15.4600009918213, 4.0
245750.061461875, 245750.544971542, 5.39499950408936, 4.0
245750.79480625, 245751.728554667, 16.1199989318848, 4.0
245751.978340625, 245752.362026, 5.23000049591064, 4.0
245752.678578125, 245753.712108, 17.0275001525879, 4.0
245753.995430542, 245754.59547525, 8.19999980926514, 4.0
245754.8786835, 245755.695426208, 15.0475006103516, 4.0
245755.978809958, 245757.528921458, 18.0174999237061, 4.0
245757.878958458, 245760.145770625, 9.10750007629395, 4.0
245760.345572792, 245760.929191583, 11.2525005340576, 4.0
245761.212525833, 245761.795855417, 14.4699993133545, 4.0
245763.246055083, 245763.612692958, 5.06500053405762, 4.0
245763.929099792, 245764.545812167, 16.0375003814697, 4.0
245764.829139125, 245765.679338, 23.4624996185303, 4.0
245765.912585333, 245766.346200208, 7.12750053405762, 4.0
245766.612858708, 245767.462873917, 16.2024993896484, 4.0
245768.39637225, 245768.478321917, -5.0, 4.0
245769.112970542, 245770.263114333, 18.1824989318848, 4.0
245770.529817583, 245770.863145667, 6.05500030517578, 4.0
245771.162843042, 245772.163209792, 0.115000247955322, 4.0
245772.479921333, 245773.413320917, 19.0900001525879, 4.0
245773.713224708, 245774.213330708, 8.03500080108643, 4.0
245774.496776375, 245775.146753792, 18.4299983978271, 4.0
245775.429765583, 245776.113636583, 6.05500030517578, 4.0
245778.213747708, 245778.328866625, -5.0, 4.0
245778.413745792, 245778.512451, -5.0, 4.0
245778.580161375, 245778.663652167, -5.0, 4.0
245778.730250542, 245778.829115208, -5.0, 4.0
245778.882790542, 245778.980313458, -5.0, 4.0
245779.046810708, 245779.147048208, -5.0, 4.0
245779.26367325, 245779.345684875, -5.0, 4.0
245779.713712833, 245779.829201083, -5.0, 4.0
245780.097096625, 245780.195851542, -5.0, 4.0
245780.380301458, 245780.480369625, -5.0, 4.0
245781.03057475, 245781.11370275, 100.0, 1.0
245780.997159917, 245781.397208208, -5.0, 4.0
245781.746957458, 245782.680720208, 15.0475006103516, 4.0
245782.964028125, 245783.580778667, 7.21000003814697, 4.0
245783.880367625, 245784.630667958, 14.3049983978271, 4.0
245784.913776042, 245785.614125833, 19.0075016021729, 4.0
245785.89725825, 245786.46418525, 8.03500080108643, 4.0
245786.764148708, 245787.430969417, 15.1300010681152, 4.0
245787.714116667, 245788.030931833, 5.3125, 4.0
245789.130989708, 245789.364349167, 1.1875, 4.0
245790.21448675, 245792.114496167, 15.0475006103516, 4.0
245792.414308875, 245792.96457025, 13.2325000762939, 4.0
245793.280906792, 245794.181403792, 19.3374996185303, 4.0
245794.447715292, 245794.86470525, 3.08500003814697, 4.0
245795.714712333, 245795.796738083, -5.0, 4.0
beautiful paintings in the gallery, 30, false, 20
245798.648380042, 245799.031694667, 2.17750024795532, 4.0
245799.348296125, 245800.0653125, 3.08500003814697, 4.0
245800.414797083, 245800.74820625, -0.710000038146973, 4.0
245801.098444375, 245802.065247125, 18.1000003814697, 4.0
245802.348521792, 245803.781959333, 17.1925010681152, 4.0
245804.04864525, 245804.448684667, 9.02500057220459, 4.0
245804.698530333, 245805.098692625, 6.22000026702881, 4.0
245805.366029125, 245806.365611458, 18.0174999237061, 4.0
245806.565530167, 245807.047441375, 10.0150003433228, 4.0
245807.99887, 245808.932471292, 15.2950000762939, 4.0
245809.215413792, 245809.565658792, 3.00250053405762, 4.0
245809.848700958, 245810.332302167, 8.19999980926514, 4.0
245810.598731333, 245811.282548625, 12.1599998474121, 4.0
245811.515444708, 245812.815890458, 18.1000003814697, 4.0
245813.048947042, 245813.599215333, 9.10750007629395, 4.0
245813.849082625, 245814.616007417, 13.2325000762939, 4.0
245814.882519542, 245815.382816917, 6.05500030517578, 4.0
245815.732747375, 245817.53287325, 16.3674983978271, 4.0
245818.683018958, 245819.166350375, 6.05500030517578, 4.0
245819.349247625, 245819.899412917, 12.0774993896484, 4.0
245820.966529375, 245822.199904167, 18.2649993896484, 4.0
245822.466578042, 245822.90000125, 6.05500030517578, 4.0
245823.1662945, 245823.433086958, 3.33249950408936, 4.0
245824.250029833, 245824.700090917, 6.13749980926514, 4.0
245824.949767125, 245825.2333865, 1.02250003814697, 4.0
245825.499736958, 245826.116797042, 8.11750030517578, 4.0
245826.416498833, 245826.883682958, 10.0975008010864, 4.0
245827.166609208, 245827.683659917, 3.16750049591064, 4.0
245827.950317083, 245828.783730792, 16.2849998474121, 4.0
245829.03346175, 245829.732035917, 24.5349998474121, 4.0
he is still on our team, 21, false, 21
245909.888995292, 245910.289012917, 7.04500007629395, 4.0
245910.45517675, 245910.955611083, 3.08500003814697, 4.0
245911.839087708, 245912.339039417, 8.03500080108643, 4.0
245912.588738, 245913.122468833, 20.3274993896484, 4.0
245913.922375292, 245914.004608292, -5.0, 4.0
245914.572526333, 245915.856014292, 17.2749996185303, 4.0
245916.122356042, 245916.789353833, 18.3474998474121, 4.0
245916.989039958, 245917.622534375, 11.3350009918213, 4.0
245917.889098625, 245918.322806375, 12.1599998474121, 4.0
245918.58926975, 245918.989449792, 11.0050010681152, 4.0
245919.656212583, 245920.122957, 14.0574989318848, 4.0
245920.289300083, 245920.838584208, 14.3049983978271, 4.0
245921.789767042, 245922.523032208, 13.3150005340576, 4.0
245922.756044708, 245923.339852708, 19.2550010681152, 4.0
245923.606234542, 245924.456479833, 15.2950000762939, 4.0
245925.373270125, 245926.690025042, 17.1925010681152, 4.0
245926.973155917, 245927.306683167, 5.23000049591064, 4.0
245927.589742542, 245927.906706875, 2.09500026702881, 4.0
245928.156444167, 245928.673412625, 10.0150003433228, 4.0
245929.456792958, 245929.556682167, -5.0, 4.0
245929.723833542, 245929.806703792, -5.0, 4.0
if you come home late the doors are locked, 65, false, 22
245932.007160125, 245932.457111583, 7.12750053405762, 4.0
245932.656712167, 245934.189306083, 6.71499919891357, 4.0
245935.023875958, 245935.105885042, -5.0, 4.0
245935.624091833, 245936.757208958, 22.2250003814697, 4.0
245937.024013542, 245937.707561042, 15.4600009918213, 4.0
245937.990682667, 245938.956170333, 18.1000003814697, 4.0
245940.240972042, 245940.524343792, 2.01250028610229, 4.0
245940.7906845, 245941.357839208, 14.0574989318848, 4.0
245941.640849708, 245942.20765, 10.0975008010864, 4.0
245942.490787292, 245942.857790458, 4.07499980926514, 4.0
245944.041123458, 245944.491160917, 5.23000049591064, 4.0
245944.72419725, 245945.27453225, 14.0574989318848, 4.0
245945.557640833, 245946.124612417, 13.1499996185303, 4.0
245946.290938583, 245946.724440958, 7.04500007629395, 4.0
245947.774672417, 245947.89005275, -5.0, 4.0
245947.991315667, 245948.073485792, -5.0, 4.0
245948.241598625, 245948.291264875, -5.0, 4.0
245949.208170833, 245949.941536125, 9.35500049591064, 4.0
245950.191228958, 245950.50823275, 1.10500001907349, 4.0
245950.791215875, 245951.708111, 14.8000011444092, 4.0
245951.95800225, 245952.309632792, 5.06500053405762, 4.0
245953.07601775, 245953.173712083, -5.0, 4.0
245953.341966625, 245953.423744292, -5.0, 4.0
245953.62515425, 245953.708404125, -5.0, 4.0
245953.808406875, 245953.907149792, -5.0, 4.0
245953.975186417, 245954.041716958, -5.0, 4.0
245954.175129542, 245954.240438083, -5.0, 4.0
245955.425178125, 245955.507091333, -5.0, 4.0
245955.741954, 245955.791840167, -5.0, 4.0
245956.02523525, 245956.091843333, -5.0, 4.0
245956.209311042, 245956.24193775, -5.0, 4.0
245956.608592417, 245956.690678667, -5.0, 4.0
245957.108540208, 245957.224067167, -5.0, 4.0
245957.575339042, 245957.674025875, -5.0, 4.0
245957.825515208, 245957.9242105, -5.0, 4.0
245958.091992917, 245958.190715208, -5.0, 4.0
245958.325383875, 245958.42425275, -5.0, 4.0
245958.742003875, 245958.807438292, -5.0, 4.0
245959.108732625, 245959.190784083, -5.0, 4.0
245959.392190708, 245959.475510208, -5.0, 4.0
245959.675588792, 245959.72430975, -5.0, 4.0
245960.658956375, 245962.425804333, 0.115000247955322, 4.0
245962.725772208, 245963.142352208, 8.03500080108643, 4.0
245963.442209667, 245963.807930875, 4.07499980926514, 4.0
245965.842685292, 245965.892720167, 100.0, 1.0
245966.459394458, 245967.559422, 21.3999996185303, 4.0
245967.809369042, 245968.242834625, 6.13749980926514, 4.0
245968.542623375, 245968.85941425, 4.15750026702881, 4.0
245970.092878083, 245970.726248583, 5.06500053405762, 4.0
245971.025940417, 245971.692804333, 13.0675010681152, 4.0
245971.99260875, 245972.509707042, 15.0475006103516, 4.0
245972.809422708, 245973.692911542, 19.75, 4.0
245973.976167292, 245974.558726833, 18.4299983978271, 4.0
245975.67669, 245975.7765, -5.0, 4.0
245976.910059542, 245977.193332, 1.10500001907349, 4.0
245977.510052958, 245978.710133833, 17.2749996185303, 4.0
245978.959815958, 245979.32689675, 3.00250053405762, 4.0
245979.976878667, 245980.06001275, -5.0, 4.0
245980.676939958, 245981.443946167, 11.1700000762939, 4.0
245981.726683625, 245982.376876292, 11.0050010681152, 4.0
245982.726831042, 245983.077057542, 2.01250028610229, 4.0
245983.377103292, 245983.960628792, 10.0975008010864, 4.0
245984.277143667, 245984.7272045, 4.48750019073486, 4.0
245984.993915333, 245985.477246958, 2.34249973297119, 4.0
245986.310534208, 245986.4104805, -5.0, 4.0
please try to be home before midnight, 11, false, 23
245989.677446292, 245990.327588083, 16.0375003814697, 4.0
245990.543847958, 245991.110947875, 11.0050010681152, 4.0
245991.377222542, 245991.794064792, 3.00250053405762, 4.0
245992.077312542, 245992.427638083, 4.15750026702881, 4.0
245992.744655917, 245993.411104583, 13.1499996185303, 4.0
245994.061120375, 245994.410970833, 100.0, 1.0
245994.061120375, 245996.277906667, 16.4499988555908, 4.0
245996.61128725, 245997.477956667, 3.08500003814697, 4.0
245998.094634083, 245998.328011, -0.957499980926514, 4.0
246000.261550958, 246000.311345667, 100.0, 1.0
246000.226812792, 246000.612794583, -5.0, 4.0
please try to be home before midnight, 32, false, 23
246002.676969583, 246004.0288135, 15.2124996185303, 4.0
246004.361804375, 246004.928545708, 11.0874996185303, 4.0
246005.2282495, 246005.611678, 3.16750049591064, 4.0
246005.9117215, 246006.24522975, 0.0325002670288086, 4.0
246006.545383875, 246007.762052375, 17.4400005340576, 4.0
246008.04529825, 246008.578859958, 5.06500053405762, 4.0
246009.662195583, 246011.129005833, 18.1000003814697, 4.0
246011.395469375, 246012.012334875, 15.1300010681152, 4.0
246012.295321292, 246012.860958917, 24.2049999237061, 4.0
246013.779030792, 246013.894460208, -5.0, 4.0
246014.345932625, 246015.12903275, 19.1725006103516, 4.0
246015.328999875, 246015.862506417, 15.1300010681152, 4.0
246016.879353083, 246018.196096, 3.08500003814697, 4.0
246018.496121542, 246019.162958292, 6.22000026702881, 4.0
246020.112833875, 246020.712814292, 8.03500080108643, 4.0
246020.912551042, 246021.562866875, 15.2124996185303, 4.0
246021.82923775, 246022.329592667, 12.2424983978271, 4.0
246022.579273708, 246022.979560625, 4.15750026702881, 4.0
246024.179745625, 246024.579945583, 3.00250053405762, 4.0
246024.846447625, 246025.996590625, 6.63249969482422, 4.0
246026.396624542, 246026.896476333, 4.23999977111816, 4.0
246027.179802208, 246027.830099042, 12.1599998474121, 4.0
246028.113411917, 246028.946714083, 18.6774997711182, 4.0
246029.2800215, 246029.580018542, 4.07499980926514, 4.0
246030.846851833, 246031.513581542, 11.0874996185303, 4.0
246031.679808, 246032.230275667, 8.44750022888184, 4.0
246032.429899458, 246032.746833792, 2.01250028610229, 4.0
246032.963456292, 246033.747048083, 11.0050010681152, 4.0
246034.030461667, 246034.480414125, 8.19999980926514, 4.0
246034.763461458, 246035.130468167, 7.12750053405762, 4.0
246035.397220458, 246035.797205, 7.04500007629395, 4.0
246036.047190333, 246037.029271792, 17.2749996185303, 4.0
the bus was very crowded, 33, false, 24
246039.497440208, 246040.5144505, 19.1725006103516, 4.0
246040.697301333, 246041.897539292, 9.19000053405762, 4.0
246042.16427425, 246042.647575917, 4.15750026702881, 4.0
246043.564358208, 246043.931093375, 2.09500026702881, 4.0
246044.23090625, 246045.164467583, 18.1824989318848, 4.0
246045.297429375, 246046.131393417, 15.2950000762939, 4.0
246047.346495792, 246047.431194708, -5.0, 4.0
246047.531230542, 246047.614592875, -5.0, 4.0
246047.714975167, 246047.797818292, -5.0, 4.0
246047.864761458, 246047.963389375, -5.0, 4.0
246048.01482325, 246048.130225, -5.0, 4.0
246048.181500583, 246048.263248875, -5.0, 4.0
246048.99797975, 246049.081225958, -5.0, 4.0
246049.248440542, 246049.347916625, -5.0, 4.0
246049.414839375, 246049.530053583, -5.0, 4.0
246049.664776625, 246049.763539042, -5.0, 4.0
246050.731462875, 246050.830135708, -5.0, 4.0
246050.965020292, 246051.031352583, -5.0, 4.0
246051.4148895, 246051.530177875, -5.0, 4.0
246052.231646375, 246053.264970125, 23.0500011444092, 4.0
246053.514957208, 246053.91500275, 4.07499980926514, 4.0
246054.315096667, 246055.981724792, 17.1100006103516, 4.0
246057.048699833, 246058.298823167, 20.3274993896484, 4.0
246058.598765208, 246059.081997208, 6.38500022888184, 4.0
246059.315140792, 246060.36556075, 19.0075016021729, 4.0
246060.581793667, 246061.464220667, 22.2250003814697, 4.0
246062.699090542, 246063.015615833, 3.00250053405762, 4.0
246063.315333083, 246064.182352042, 16.2024993896484, 4.0
246064.432077917, 246065.299138292, 14.0574989318848, 4.0
246065.615490708, 246066.882547833, 20.0799999237061, 4.0
246067.132256625, 246068.082735875, 4.15750026702881, 4.0
246068.366125875, 246070.06615125, 6.05500030517578, 4.0
246070.265933583, 246070.6827725, 4.32250022888184, 4.0
fall is my favorite season, 31, false, 25
246073.133477292, 246073.516274833, 3.08500003814697, 4.0
246073.74932625, 246074.04968375, 0.197499752044678, 4.0
246074.349479375, 246074.949786167, 8.19999980926514, 4.0
246075.199546708, 246075.649758375, 11.0874996185303, 4.0
246076.599756458, 246076.699752792, -5.0, 4.0
246076.799787167, 246076.899751, -5.0, 4.0
246077.01683175, 246077.098535417, -5.0, 4.0
246077.199817, 246077.298557417, -5.0, 4.0
246077.416613792, 246077.499817625, -5.0, 4.0
246077.650015625, 246077.731905125, -5.0, 4.0
246078.600055625, 246079.100093667, 6.13749980926514, 4.0
