expected,pressure,max,time,elapse,fall,mode,user,id,sentenceFirst,wordFirst,reset,selection
f,6.13749980926514,0.35749998688697815,1.9167309580079746,1.1667219999944791,0.11670816666446626,char,xuxuhai_1473732119,4,False,True,False,
l,9.93249988555908,0.4749999940395355,2.516660374996718,1.650175582995871,0.38335445831762627,char,xuxuhai_1473732119,4,False,False,False,
a,2.17750024795532,0.2199999988079071,2.166951541992603,1.9002529999997932,0.06685720864334144,char,xuxuhai_1473732119,4,False,False,False,
t,15.2124996185303,0.6725000143051147,1.915721500001382,0.8001130000047851,0.282489250326762,char,xuxuhai_1473732119,4,False,False,False,
t,17.1100006103516,0.6924999952316284,5.900287041004049,5.101452375005465,0.16546804131940007,char,xuxuhai_1473732119,4,False,True,False,
i,12.1599998474121,0.5425000190734863,2.3668631670007017,1.918025458988268,0.11570933333132416,char,xuxuhai_1473732119,4,False,False,False,
r,17.1100006103516,0.6850000023841858,1.8832564170006663,1.2011960000090767,0.1488002503174357,char,xuxuhai_1473732119,4,False,False,False,
e,3.00250053405762,0.24250000715255737,1.3014721249928698,0.9347097499994561,0.14998345865751617,char,xuxuhai_1473732119,4,False,False,False,
r,20.4099998474121,0.7850000262260437,0.8652032079990022,0.0,0.14863258332479745,char,xuxuhai_1473732119,5,True,True,False,
a,2.17750024795532,0.2175000011920929,5.80149812498712,5.451358499994967,0.06666816663346253,char,xuxuhai_1473732119,5,False,False,False,
p,14.2224998474121,0.6000000238418579,1.900302082998678,1.1335188329976518,0.2835586246510502,char,xuxuhai_1473732119,5,False,False,False,
i,9.27250003814697,0.45249998569488525,2.033360375004122,1.566841709020082,0.11680383299244568,char,xuxuhai_1473732119,5,False,False,False,
d,5.14750003814697,0.3149999976158142,1.0834444999927655,0.683801459003007,0.1002904579800088,char,xuxuhai_1473732119,5,False,False,False,
l,10.0150003433228,1.0,5.9336466250242665,4.866864375013392,1.0168795413337648,char,xuxuhai_1473732119,5,False,False,False,
y,23.0500011444092,0.862500011920929,2.815519541996764,1.7168188749928959,0.21545895832241513,char,xuxuhai_1473732119,5,False,False,False,
,0.0325002670288086,0.18000000715255737,2.001462124986574,1.751446832990041,0.18329483331763186,char,xuxuhai_1473732119,5,False,False,False,
r,16.0375003814697,0.6449999809265137,1.8821370000077877,1.2167642080166843,0.16547620831988752,char,xuxuhai_1473732119,5,False,True,False,
u,19.2550010681152,0.7450000047683716,1.9834782920079306,1.2013681670068763,0.18226245866389945,char,xuxuhai_1473732119,5,False,False,False,
n,13.1499996185303,0.5699999928474426,2.818093082983978,2.184965958003886,0.13313158330856822,char,xuxuhai_1473732119,5,False,False,False,
n,14.0574989318848,0.5824999809265137,1.8990583330160007,1.4005671250051819,0.13225166633492336,char,xuxuhai_1473732119,5,False,False,False,
i,9.02500057220459,0.6175000071525574,2.7013047499931417,1.0179055419866927,1.0166109996498562,char,xuxuhai_1473732119,5,False,False,False,
n,12.1599998474121,0.5400000214576721,1.5167787089885678,0.8171171249996405,0.16667883365880698,char,xuxuhai_1473732119,5,False,False,False,
g,6.05500030517578,0.35749998688697815,4.433524833002593,3.566817415994592,0.11680216665263288,char,xuxuhai_1473732119,5,False,False,False,
,-0.957499980926514,0.15000000596046448,9.73402829200495,9.367365917016286,0.23351075031678192,char,xuxuhai_1473732119,5,False,False,False,
s,17.0275001525879,0.6899999976158142,4.932375875010621,2.9169130829977803,0.398817292007152,char,xuxuhai_1473732119,5,False,True,False,
h,8.11750030517578,0.41499999165534973,2.7015075829986017,2.034855374979088,0.11672766666742973,char,xuxuhai_1473732119,5,False,False,False,
o,13.0675010681152,0.5475000143051147,3.6002542079950217,1.4001074580010027,0.3000036663142964,char,xuxuhai_1473732119,5,False,False,False,
r,15.1300010681152,0.6225000023841858,3.648925874993438,1.8500950000016019,0.2319200829952024,char,xuxuhai_1473732119,5,False,False,False,
t,20.4099998474121,0.7699999809265137,3.384833541989792,1.9181812920141965,0.16681408329168335,char,xuxuhai_1473732119,5,False,False,False,
,2.01250028610229,0.30250000953674316,2.5668682920222636,1.1502220000256784,0.9166568753425963,char,xuxuhai_1473732119,5,False,False,False,
o,12.7375011444092,0.6000000238418579,2.5669157079828437,1.0334172080038115,0.3999577499635052,char,xuxuhai_1473732119,5,False,True,False,
n,11.0050010681152,0.5149999856948853,2.4987450829939917,1.816678041999694,0.23208733295905404,char,xuxuhai_1473732119,5,False,False,False,
,5.06500053405762,0.3375000059604645,2.9346273750124965,2.2345402500068303,0.416476332989987,char,xuxuhai_1473732119,5,False,False,False,
w,22.2250003814697,0.8299999833106995,4.916123167000478,3.600552334013628,0.19898958332487382,char,xuxuhai_1473732119,5,False,True,False,
o,12.0774993896484,0.5325000286102295,1.7996291249874048,0.8679235829913523,0.2986301666533109,char,xuxuhai_1473732119,5,False,False,False,
r,17.1100006103516,0.6825000047683716,3.4018107920128386,2.335126208025031,0.200250125315506,char,xuxuhai_1473732119,5,False,False,False,
d,3.08500003814697,0.26249998807907104,1.6832419999991544,1.000138750008773,0.10001337531139143,char,xuxuhai_1473732119,5,False,False,False,
s,20.1625003814697,0.762499988079071,3.299256250000326,2.283725957997376,0.23236366698984057,char,xuxuhai_1473732119,5,False,False,False,
i,10.0975008010864,0.6625000238418579,2.533280708012171,0.0,1.3668119166686665,char,xuxuhai_1473732119,6,True,True,False,
n,11.9125003814697,0.5174999833106995,2.5503305830061436,0.9502742080076132,0.8833442080067471,char,xuxuhai_1473732119,6,False,False,False,
s,16.0375003814697,0.6524999737739563,2.9501498339814134,1.933466916991165,0.25002129198401235,char,xuxuhai_1473732119,6,False,False,False,
u,20.3274993896484,0.7774999737739563,2.3988209160161205,1.6667507080128416,0.18219370799488388,char,xuxuhai_1473732119,6,False,False,False,
r,19.0075016021729,0.7325000166893005,8.818632249982329,7.4851139999809675,0.18359333297121339,char,xuxuhai_1473732119,6,False,False,False,
a,0.279999732971191,0.2775000035762787,2.433415709005203,1.0666925420227926,0.8333690419676714,char,xuxuhai_1473732119,6,False,False,False,
n,13.8924999237061,0.5774999856948853,2.383444833016256,1.0832508330058772,0.4334136249963194,char,xuxuhai_1473732119,6,False,False,False,
c,3.00250053405762,0.26499998569488525,2.866812624997692,0.9334062499983702,0.28333254167228006,char,xuxuhai_1473732119,6,False,False,False,
e,3.00250053405762,0.2475000023841858,2.6171251249907073,1.6001133329991717,0.11688174997107126,char,xuxuhai_1473732119,6,False,False,False,
,3.00250053405762,0.26499998569488525,2.816626916988753,2.0165614580037072,0.3334680419648066,char,xuxuhai_1473732119,6,False,False,False,
i,7.04500007629395,0.3774999976158142,2.3668061250064056,1.6335572910029441,0.13334337531705387,char,xuxuhai_1473732119,6,False,True,False,
s,17.0275001525879,0.6700000166893005,2.8659108330029994,1.7668380830145907,0.33255091664614156,char,xuxuhai_1473732119,6,False,False,False,
,0.279999732971191,0.17499999701976776,2.5511848329915665,2.2511099580151495,0.13348158297594637,char,xuxuhai_1473732119,6,False,False,False,
i,8.28250026702881,0.41999998688697815,2.23346550000133,1.199976333999075,0.1668219996499829,char,xuxuhai_1473732119,6,False,True,False,
m,13.0675010681152,0.5550000071525574,1.4833903750113677,0.8500034590251744,0.15014137464459054,char,xuxuhai_1473732119,6,False,False,False,
p,9.76749992370605,0.5799999833106995,3.0169305420131423,1.6167453340021893,0.7502620833402034,char,xuxuhai_1473732119,6,False,False,False,
o,14.1399993896484,0.5874999761581421,8.98389670799952,8.083862749976106,0.16693258300074376,char,xuxuhai_1473732119,6,False,False,False,
r,11.0874996185303,0.6349999904632568,1.9155494589940645,1.0833900419820566,0.3655181253270712,char,xuxuhai_1473732119,6,False,False,False,
t,19.1725006103516,0.7425000071525574,9.984053207997931,8.201836791005917,0.18210474998340942,char,xuxuhai_1473732119,6,False,False,False,
a,1.02250003814697,0.1899999976158142,1.1679619579808787,0.8846279999997932,0.11667524965014309,char,xuxuhai_1473732119,6,False,False,False,
n,13.0675010681152,0.5475000143051147,1.5334850840154104,0.9166773750039283,0.15008145864703692,char,xuxuhai_1473732119,6,False,False,False,
t,18.0174999237061,0.7200000286102295,1.9653937499970198,1.1000760830065701,0.16553800032124855,char,xuxuhai_1473732119,6,False,False,False,
,5.55999946594238,0.33000001311302185,2.184792790998472,1.884559916012222,0.18354279131744988,char,xuxuhai_1473732119,6,False,False,False,
f,5.06500053405762,0.4925000071525574,3.7004540000052657,1.200042750017019,1.2838652079808526,char,xuxuhai_1473732119,6,False,True,False,
o,15.2124996185303,0.6200000047683716,3.548841292009456,2.2999292089953087,0.19887824999750592,char,xuxuhai_1473732119,6,False,False,False,
r,17.0275001525879,0.6675000190734863,1.8000874579884112,0.8012460829922929,0.23230970799340867,char,xuxuhai_1473732119,6,False,False,False,
,1.10500001907349,0.25,2.468042083986802,1.1346829590038396,1.0333307503024116,char,xuxuhai_1473732119,6,False,False,False,
b,3.00250053405762,0.24500000476837158,1.683613958011847,0.9666850830253679,0.15020054165506735,char,xuxuhai_1473732119,6,False,True,False,
a,-0.875,0.13500000536441803,1.166615833004471,0.8832032080099452,0.23363541631260887,char,xuxuhai_1473732119,6,False,False,False,
d,3.00250053405762,0.25999999046325684,1.433365208999021,0.6833039589982945,0.08352320865378715,char,xuxuhai_1473732119,6,False,False,False,
i,10.4274997711182,0.47749999165534973,0.6001736670150422,0.0,0.13340533332666382,char,xuxuhai_1473732119,7,True,True,False,
,2.01250028610229,0.33250001072883606,3.000182749994565,0.9337241670000367,1.500146375008626,char,xuxuhai_1473732119,7,False,False,False,
l,11.1700000762939,0.5024999976158142,2.00004295798135,1.0667237500019837,0.1332441246486269,char,xuxuhai_1473732119,7,False,True,False,
i,8.19999980926514,0.4099999964237213,2.100262542022392,1.4502255840052385,0.23339174999273382,char,xuxuhai_1473732119,7,False,False,False,
k,8.19999980926514,0.42750000953674316,1.849778374977177,0.8332848329737317,0.2833367083221674,char,xuxuhai_1473732119,7,False,False,False,
e,4.07499980926514,0.30250000953674316,2.6337952920002863,2.100527750008041,0.08335691696265712,char,xuxuhai_1473732119,7,False,False,False,
,2.01250028610229,0.2549999952316284,3.716882083012024,2.5668257910001557,0.9002575833292212,char,xuxuhai_1473732119,7,False,False,False,
t,19.0900001525879,0.7300000190734863,3.2657952919835225,1.1168131250014994,0.26564845864777453,char,xuxuhai_1473732119,7,False,True,False,
o,14.0574989318848,0.5799999833106995,2.8345905410242267,1.718091083021136,0.2333356663293671,char,xuxuhai_1473732119,7,False,False,False,
,1.10500001907349,0.19750000536441803,1.3835415839857887,1.0501457089849282,0.08355445865890943,char,xuxuhai_1473732119,7,False,False,False,
p,13.9750003814697,0.5874999761581421,2.7988424159993883,0.8832521250005811,0.3655936246505007,char,xuxuhai_1473732119,7,False,True,False,
l,11.0874996185303,0.49000000953674316,2.5180364589905366,1.4514585839933716,0.15019987529376522,char,xuxuhai_1473732119,7,False,False,False,
a,1.10500001907349,0.20749999582767487,1.666845583007671,1.2834751250047702,0.0835324999934528,char,xuxuhai_1473732119,7,False,False,False,
y,22.0599994659424,0.824999988079071,2.1986150830052793,0.7500562500208616,0.2818664996593725,char,xuxuhai_1473732119,7,False,False,False,
,2.01250028610229,0.23499999940395355,2.2016078750020824,1.9182767920137849,0.08327429133350961,char,xuxuhai_1473732119,7,False,False,False,
t,20.1625003814697,0.762499988079071,2.433482708991505,1.3334500420023687,0.15009312532492913,char,xuxuhai_1473732119,7,False,True,False,
n,-0.875,0.13750000298023224,7.667217583017191,7.417196791007882,0.11676654167240486,char,xuxuhai_1473732119,7,False,False,False,
e,4.40499973297119,0.29750001430511475,5.465858749987092,5.067080957989674,0.08220216663903557,char,xuxuhai_1473732119,7,False,False,False,
n,14.1399993896484,0.5874999761581421,2.266658250009641,1.651081374991918,0.13213654165156186,char,xuxuhai_1473732119,7,False,False,False,
n,10.0150003433228,0.4650000035762787,1.8848062079923693,1.2848816250043456,0.16685899964068085,char,xuxuhai_1473732119,7,False,False,False,
s,16.1199989318848,0.6625000238418579,5.799084500002209,4.6001910000049975,0.19906904132221825,char,xuxuhai_1473732119,7,False,False,False,
t,19.1725006103516,0.7450000047683716,1.0821015409892425,0.0,0.19874849964980967,char,xuxuhai_1473732119,8,True,True,False,
a,3.16750049591064,0.26499998569488525,1.134827875008341,0.8847459170210641,0.08353816630551592,char,xuxuhai_1473732119,8,False,False,False,
k,12.2424983978271,0.5224999785423279,1.3999163749977015,0.7999542500183452,0.13338887464487925,char,xuxuhai_1473732119,8,False,False,False,
i,9.19000053405762,0.4325000047683716,1.7666331250220537,1.3668992500170134,0.10000274967751466,char,xuxuhai_1473732119,8,False,False,False,
n,11.0050010681152,0.5099999904632568,1.782518458989216,0.9836289169907104,0.23221283365273848,char,xuxuhai_1473732119,8,False,False,False,
g,5.14750003814697,0.3174999952316284,2.5679831659945194,2.1013923329883255,0.13349516631569713,char,xuxuhai_1473732119,8,False,False,False,
t,19.0900001525879,0.7325000166893005,17.999846666993108,16.784366709005553,0.14886770831071772,char,xuxuhai_1473732119,8,False,True,False,
h,9.10750007629395,0.4350000023841858,2.0180863330024295,1.5680537080042996,0.11665299965534359,char,xuxuhai_1473732119,8,False,False,False,
e,4.07499980926514,0.2800000011920929,2.6669037500105333,1.9334652090037707,0.11662508299923502,char,xuxuhai_1473732119,8,False,False,False,
,2.01250028610229,0.2199999988079071,3.666737583989743,3.3501879590039607,0.1165933336596936,char,xuxuhai_1473732119,8,False,False,False,
t,21.5650005340576,0.8075000047683716,3.1336873749969527,1.4669643329980318,0.11670162531663664,char,xuxuhai_1473732119,8,False,True,False,
r,17.1925010681152,0.6924999952316284,2.6151833750191145,1.8834734999982174,0.11532137534231879,char,xuxuhai_1473732119,8,False,False,False,
a,1.10500001907349,0.20000000298023224,2.4015946250001434,2.001862999983132,0.06635104198358022,char,xuxuhai_1473732119,8,False,False,False,
i,9.10750007629395,0.4424999952316284,1.4823959579807706,0.8336727079877164,0.11544820832205005,char,xuxuhai_1473732119,8,False,False,False,
n,13.3150005340576,0.5625,1.434686791995773,0.8347967920126393,0.15007450029952452,char,xuxuhai_1473732119,8,False,False,False,
,3.00250053405762,0.24500000476837158,1.7334507500054315,1.2667482500255574,0.08348283363739029,char,xuxuhai_1473732119,8,False,False,False,
i,10.0150003433228,0.4625000059604645,1.7666910830012057,1.2167848749959376,0.11652437498560175,char,xuxuhai_1473732119,8,False,True,False,
s,15.1300010681152,0.6324999928474426,1.8501592079992406,0.733257500018226,0.3500502079841681,char,xuxuhai_1473732119,8,False,False,False,
u,19.3374996185303,0.7574999928474426,6.583785791997798,5.066998334019445,0.23345420829718933,char,xuxuhai_1473732119,8,False,True,False,
s,19.0075016021729,0.7350000143051147,2.365581457997905,1.0667535829998087,0.2488007079809904,char,xuxuhai_1473732119,8,False,False,False,
u,19.8325004577637,0.8125,1.5168872500071302,0.801491000020178,0.2821783746476285,char,xuxuhai_1473732119,8,False,False,False,
a,4.07499980926514,0.2874999940395355,1.301297792000696,0.9181552919908427,0.10013616664218716,char,xuxuhai_1473732119,8,False,False,False,
l,2.75500011444092,0.41999998688697815,2.316896208008984,1.0666941670060623,0.6835259996587411,char,xuxuhai_1473732119,8,False,False,False,
l,10.0150003433228,0.4749999940395355,5.032424749981146,4.416822708997643,0.14864837462664582,char,xuxuhai_1473732119,8,False,False,False,
l,11.0050010681152,0.48750001192092896,2.4331143340095878,1.6346130840247497,0.11549695863504894,char,xuxuhai_1473732119,8,False,False,False,
y,22.0599994659424,0.8424999713897705,2.867055333015742,1.3182777500187512,0.23212737499852665,char,xuxuhai_1473732119,8,False,False,False,
,2.17750024795532,0.23749999701976776,2.1514867919904646,1.8181102919916157,0.06671787533559836,char,xuxuhai_1473732119,8,False,False,False,
f,7.12750053405762,0.3799999952316284,1.71675929101184,0.9500207910023164,0.1500997913244646,char,xuxuhai_1473732119,8,False,True,False,
a,4.07499980926514,0.2800000011920929,2.0168167919910047,1.683354666980449,0.10035583333228715,char,xuxuhai_1473732119,8,False,False,False,
s,17.2749996185303,0.6800000071525574,2.0989079169812612,1.0833558329904918,0.19904929195763543,char,xuxuhai_1473732119,8,False,False,False,
t,17.0275001525879,0.6899999976158142,1.9167669580201618,1.201292875019135,0.18233908331603743,char,xuxuhai_1473732119,8,False,False,False,
e,3.00250053405762,0.26499998569488525,2.818073500005994,1.86804270799621,0.18347341666230932,char,xuxuhai_1473732119,8,False,False,False,
a,2.09500026702881,0.23999999463558197,1.9489564169780351,0.0,1.6155833749799058,word,xuxuhai_1473732119,9,True,True,False,
g,7.375,0.3799999952316284,10.235231500002556,9.851760582998395,0.13368316664127633,word,xuxuhai_1473732119,9,False,True,False,
o,15.1300010681152,0.6100000143051147,4.050199292018078,3.4168958330119494,0.16685154198785312,word,xuxuhai_1473732119,9,False,False,False,
o,14.0574989318848,0.5849999785423279,1.2167256249813363,0.7332244160061236,0.16682858363492414,word,xuxuhai_1473732119,9,False,False,False,
d,1.10500001907349,0.20250000059604645,0.6667367909976747,0.3999465829983819,0.16685083296033554,word,xuxuhai_1473732119,9,False,False,False,
j,8.44750022888184,0.42250001430511475,2.2167247500037774,1.8501299589988776,0.15014908296871,word,xuxuhai_1473732119,9,False,True,False,
o,15.2950000762939,0.6150000095367432,0.666821417020401,0.266424041998107,0.16689108332502656,word,xuxuhai_1473732119,9,False,False,False,
k,12.2424983978271,0.5350000262260437,0.6665804169897456,0.33294808299979195,0.13342270866269246,word,xuxuhai_1473732119,9,False,False,False,
d,10.2624998092651,0.47749999165534973,25.435083040996687,25.018398832995445,0.20017249963711947,word,xuxuhai_1473732119,9,False,True,False,
e,7.04500007629395,0.36500000953674316,0.4499843750090804,0.13294091701391153,0.20026399966445751,word,xuxuhai_1473732119,9,False,False,False,
s,21.3175010681152,0.7975000143051147,1.1166629589861259,0.1998452499974519,0.316760791989509,word,xuxuhai_1473732119,9,False,False,False,
e,18.0174999237061,0.7049999833106995,0.9334820829972159,0.13311650001560338,0.40016779163852334,word,xuxuhai_1473732119,9,False,False,False,
r,20.3274993896484,0.7850000262260437,0.8000600830127951,0.11643208301393315,0.28341045798151754,word,xuxuhai_1473732119,9,False,False,False,
v,8.28250026702881,0.7875000238418579,1.4668510420015082,0.1833612920017913,0.9667501666699536,word,xuxuhai_1473732119,9,False,False,False,
e,7.12750053405762,0.38499999046325684,2.9835365829931106,2.6163488749880344,0.1501817496609874,word,xuxuhai_1473732119,9,False,False,False,
s,14.1399993896484,0.5950000286102295,0.9500611250114162,0.14955512501182966,0.28353949965094216,word,xuxuhai_1473732119,9,False,False,False,
e,18.1000003814697,0.699999988079071,0.6499930839927401,0.09963041698210873,0.2501285003090743,word,xuxuhai_1473732119,9,False,False,False,
r,11.0874996185303,0.48750001192092896,0.6833238329854794,0.3332994999946095,0.216684583312599,word,xuxuhai_1473732119,9,False,False,False,
v,15.2124996185303,0.6225000023841858,0.6835986250080168,0.24981629202375188,0.21683304166072048,word,xuxuhai_1473732119,9,False,False,False,
g,9.19000053405762,0.4350000023841858,6.150281583017204,4.983429250016343,0.18355624965624884,word,xuxuhai_1473732119,9,False,True,False,
o,12.1599998474121,0.5199999809265137,0.616485249978723,0.1662094169878401,0.19983558298554271,word,xuxuhai_1473732119,9,False,False,False,
o,13.1499996185303,0.5600000023841858,0.44983508400036953,0.11658533400623128,0.18335820865468122,word,xuxuhai_1473732119,9,False,False,False,
d,7.29250049591064,0.3725000023841858,0.4839142910204828,0.18339758302317932,0.2172330413304735,word,xuxuhai_1473732119,9,False,False,False,
j,6.13749980926514,0.35249999165534973,3.1334575419896282,1.5332772499823477,0.21680504165124148,word,xuxuhai_1473732119,9,False,True,False,
o,12.1599998474121,0.5350000262260437,1.916677625005832,0.31622829200932756,0.28353612500359304,word,xuxuhai_1473732119,9,False,False,False,
k,9.19000053405762,0.4325000047683716,0.5665852919919416,0.13302816697978415,0.18355900031747296,word,xuxuhai_1473732119,9,False,False,False,
o,13.2325000762939,0.5699999928474426,12.98434070800431,12.300709500006633,0.16689845832297578,word,xuxuhai_1473732119,9,False,False,False,
k,9.35500049591064,0.44999998807907104,0.6664966249954887,0.1828362499945797,0.1499144583067391,word,xuxuhai_1473732119,9,False,False,False,
e,8.03500080108643,0.41499999165534973,0.5666987500153482,0.23321308300364763,0.09995291667291895,word,xuxuhai_1473732119,9,False,False,False,
e,7.53999996185303,0.38499999046325684,5.433821499987971,5.183666666998761,0.1334063749818597,word,xuxuhai_1473732119,9,False,False,False,
s,20.5749988555908,0.7774999737739563,0.9334751669957768,0.19971937499940395,0.150248500314774,word,xuxuhai_1473732119,9,False,False,False,
e,9.27250003814697,0.4399999976158142,0.48328266601311043,0.19973895800649188,0.13330304133705795,word,xuxuhai_1473732119,9,False,False,False,
r,19.0075016021729,0.7275000214576721,0.716778667003382,0.16653483398840763,0.2668810833420139,word,xuxuhai_1473732119,9,False,False,False,
v,18.0174999237061,0.7250000238418579,0.9167422919999808,0.266683457972249,0.28350429199053906,word,xuxuhai_1473732119,9,False,False,False,
e,6.30249977111816,0.35249999165534973,0.5332861249917187,0.21661591599695385,0.1668076670030132,word,xuxuhai_1473732119,9,False,False,False,
e,10.6750001907349,0.47999998927116394,8.384053415997187,8.116847958008293,0.15035183299914934,word,xuxuhai_1473732119,9,False,False,False,
s,18.2649993896484,0.7049999833106995,0.8998445839970373,0.19956891698529944,0.18341587533359416,word,xuxuhai_1473732119,9,False,False,False,
e,6.13749980926514,0.3400000035762787,0.7001928329991642,0.19980020800721832,0.23356191665516235,word,xuxuhai_1473732119,9,False,False,False,
r,15.1300010681152,0.625,1.8499185830005445,0.29972541698953137,0.4833450829901267,word,xuxuhai_1473732119,9,False,False,False,
v,19.0075016021729,0.7275000214576721,1.4170682090043556,0.13305562498862855,0.23340341699076816,word,xuxuhai_1473732119,9,False,False,False,
e,8.28250026702881,0.4074999988079071,0.6332560410082806,0.26627516601001844,0.15015141633921303,word,xuxuhai_1473732119,9,False,False,False,
e,12.4074993133545,0.5325000286102295,4.033430333976867,3.4998824169742875,0.16665912530152127,word,xuxuhai_1473732119,9,False,False,False,
e,7.45749950408936,0.3824999928474426,1.9335499160224572,1.66681300001801,0.1333143746596761,word,xuxuhai_1473732119,9,False,False,False,
s,14.5524997711182,0.5924999713897705,0.9334344169765245,0.23310774998390116,0.25014141664723866,word,xuxuhai_1473732119,9,False,False,False,
e,9.02500057220459,0.5099999904632568,4.4002755000256,3.716875208017882,0.46651391667546704,word,xuxuhai_1473732119,9,False,False,False,
s,17.2749996185303,0.6800000071525574,1.033442207990447,0.3331098749767989,0.30024049966596067,word,xuxuhai_1473732119,9,False,False,False,
e,3.08500003814697,0.5950000286102295,3.666848624998238,0.31636475000414066,2.4835800413275138,word,xuxuhai_1473732119,9,False,False,False,
r,17.0275001525879,0.6700000166893005,1.1167556669970509,0.35008083400316536,0.2668054583191406,word,xuxuhai_1473732119,9,False,False,False,
v,20.3274993896484,0.7799999713897705,1.0502158330054954,0.19971687500947155,0.31693333300063387,word,xuxuhai_1473732119,9,False,False,False,
e,9.19000053405762,0.4300000071525574,0.6332359589869156,0.2330910419987049,0.1667904169880785,word,xuxuhai_1473732119,9,False,False,False,
e,8.03500080108643,0.39500001072883606,4.850303208018886,4.466688208020059,0.21667679166421294,word,xuxuhai_1473732119,9,False,False,False,
e,6.22000026702881,0.3499999940395355,2.366975041979458,2.1165223330026492,0.15047654198133387,word,xuxuhai_1473732119,9,False,False,False,
s,16.2024993896484,0.6474999785423279,1.1998240830143914,0.2662172910058871,0.19982700000400655,word,xuxuhai_1473732119,9,False,False,False,
r,16.4499988555908,0.6875,1.9170339170086663,0.6164830829948187,0.7669445420033298,word,xuxuhai_1473732119,9,False,False,False,
v,19.0075016021729,0.737500011920929,1.4833737909793854,0.3331974579778034,0.21695633296621963,word,xuxuhai_1473732119,9,False,False,False,
e,5.14750003814697,0.3075000047683716,0.4665662920160685,0.1662550420151092,0.16659495834028348,word,xuxuhai_1473732119,9,False,False,False,
s,23.4624996185303,0.8675000071525574,0.7001647079887334,0.16633574999286793,0.23362695798277855,word,xuxuhai_1473732119,9,False,False,False,
a,2.01250028610229,0.21250000596046448,2.6000787090160884,2.283388667012332,0.08345037532853894,word,xuxuhai_1473732119,9,False,True,False,
g,10.0150003433228,0.45500001311302185,1.8168708329903893,0.8834548749728128,0.1999997916573193,word,xuxuhai_1473732119,9,False,True,False,
o,15.1300010681152,0.6175000071525574,0.9666724170092493,0.19965816699550487,0.25022375033586286,word,xuxuhai_1473732119,9,False,False,False,
o,13.2325000762939,0.5575000047683716,0.5667728749976959,0.16631037497427315,0.18366275032167323,word,xuxuhai_1473732119,9,False,False,False,
d,1.59999990463257,0.36000001430511475,0.6332569159858394,0.18295345798833296,0.3502257496584207,word,xuxuhai_1473732119,9,False,False,False,
l,11.4174995422363,0.5049999952316284,2.2002152090135496,1.616820541996276,0.23349225032143295,word,xuxuhai_1473732119,9,False,True,False,
u,18.3474998474121,0.7149999737739563,1.5334115409932565,0.6164273329777643,0.21686324966140091,word,xuxuhai_1473732119,9,False,False,False,
g,7.29250049591064,0.375,0.5168286669941153,0.19975674999295734,0.13344533331110142,word,xuxuhai_1473732119,9,False,False,False,
a,4.15750026702881,0.2824999988079071,8.483782082999824,8.233360000012908,0.11681974964449182,word,xuxuhai_1473732119,9,False,False,False,
u,18.0174999237061,0.7225000262260437,1.0165807089942973,0.28300154200405814,0.1834376253245864,word,xuxuhai_1473732119,9,False,False,False,
g,7.29250049591064,0.38499999046325684,0.5667915410012938,0.2164281659934204,0.13340779131976888,word,xuxuhai_1473732119,9,False,False,False,
h,5.06500053405762,0.3050000071525574,0.5000274170015473,0.16633195901522413,0.08332316664746031,word,xuxuhai_1473732119,9,False,False,False,
p,15.2124996185303,0.6349999904632568,0.9167344169982243,0.0,0.2832814999856055,word,xuxuhai_1473732119,10,True,True,False,
l,11.2525005340576,0.4925000071525574,0.5165742920071352,0.149659332993906,0.1335100419819355,word,xuxuhai_1473732119,10,False,False,False,
e,7.29250049591064,0.375,0.4332973750133533,0.18321887499769218,0.11687350034480914,word,xuxuhai_1473732119,10,False,False,False,
a,13.3975009918213,0.5724999904632568,0.5833768749726005,0.25005937498644926,0.1667296669620555,word,xuxuhai_1473732119,10,False,False,False,
s,15.2124996185303,0.6175000071525574,2.9003500410181005,2.1001157500140835,0.28326516633387655,word,xuxuhai_1473732119,10,False,False,False,
e,4.40499973297119,0.29499998688697815,0.6499948749842588,0.2331993340048939,0.20007758296560496,word,xuxuhai_1473732119,10,False,False,False,
p,13.1499996185303,0.5550000071525574,2.2002102920087054,1.2334456670214422,0.20006812497740611,word,xuxuhai_1473732119,10,False,True,False,
r,15.0475006103516,0.6075000166893005,1.1500965419982094,0.23305562499444932,0.2668261253274977,word,xuxuhai_1473732119,10,False,False,False,
o,11.0874996185303,0.4975000023841858,0.8500817909953184,0.14963279099902138,0.23335924962884746,word,xuxuhai_1473732119,10,False,False,False,
v,21.1525001525879,0.8100000023841858,0.916760834021261,0.18295658400165848,0.2669782919983845,word,xuxuhai_1473732119,10,False,False,False,
i,10.1800003051758,0.48249998688697815,0.6000075409829151,0.26655762500013225,0.13353937465581112,word,xuxuhai_1473732119,10,False,False,False,
d,7.375,0.38999998569488525,0.4500846670125611,0.1998463750060182,0.1502220416732598,word,xuxuhai_1473732119,10,False,False,False,
e,8.36499977111816,0.4050000011920929,0.46656166698085144,0.2165059169929009,0.1334973752964288,word,xuxuhai_1473732119,10,False,False,False,
y,20.1625003814697,0.7699999809265137,2.3836116660095286,1.116828541009454,0.40014245797647163,word,xuxuhai_1473732119,10,False,True,False,
o,16.0375003814697,0.6524999737739563,1.466676792013459,0.4333096249902155,0.40016408334486187,word,xuxuhai_1473732119,10,False,False,False,
