goal,max,time,elapse,fall,isFirst,id
g,0.32749998569488525,1.4000700000033248,0.666430000004766,0.13377066666726023,FALSE,46,fanbohao_1472661492,4
o,0.5950000286102295,1.2166100000031292,0.0,0.1829545833315933,TRUE,47,fanbohao_1472661492,4
m,0.5174999833106995,0.9170499999963795,0.3504499999980908,0.20008683332707733,FALSE,47,fanbohao_1472661492,4
g,0.375,0.7001000000018394,0.3835299999991548,0.11680991666798946,FALSE,47,fanbohao_1472661492,4
h,0.2874999940395355,0.6501199999984237,0.0,0.366798374998325,TRUE,48,fanbohao_1472661492,4
h,0.36250001192092896,0.9664300000004005,0.44984999999724096,0.28313041666842764,FALSE,48,fanbohao_1472661492,4
k,0.41749998927116394,0.7335099999982049,0.35020000000076834,0.18339579166058684,FALSE,48,fanbohao_1472661492,4
b,0.2775000035762787,0.566900000005262,0.0,0.21657175000291318,TRUE,49,fanbohao_1472661492,4
z,0.9474999904632568,1.4164499999969848,0.4497999999948661,0.21667999999772292,FALSE,49,fanbohao_1472661492,4
w,0.7749999761581421,1.1501199999984237,0.38337999999930616,0.18305029166367603,FALSE,49,fanbohao_1472661492,4
w,0.8075000047683716,0.6664400000008754,0.0,0.1995717916652211,TRUE,50,fanbohao_1472661492,4
u,0.7574999928474426,1.1998700000040117,0.38360000000102445,0.19968266666546697,FALSE,50,fanbohao_1472661492,4
x,0.9750000238418579,1.467319999996107,0.33356999999523396,0.18339841666602297,FALSE,50,fanbohao_1472661492,4
c,0.17000000178813934,0.40001000000484055,0.0,0.1502804166666465,TRUE,51,fanbohao_1472661492,4
s,0.7450000047683716,2.2000499999994645,0.783369999997376,0.46669458333053626,FALSE,51,fanbohao_1472661492,4
g,0.3425000011920929,0.6500799999994342,0.3332399999999325,0.13316391666739946,FALSE,51,fanbohao_1472661492,4
g,0.4399999976158142,1.450040000003355,0.0,0.21640887499961536,TRUE,52,fanbohao_1472661492,4
d,0.28999999165534973,0.9669299999950454,0.6003899999996065,0.1167830416598008,FALSE,52,fanbohao_1472661492,4
p,0.5450000166893005,1.1332000000038533,0.31652000000030966,0.3832993333344348,FALSE,52,fanbohao_1472661492,4
v,0.7174999713897705,1.0335400000039954,0.0,0.3166706666670507,TRUE,53,fanbohao_1472661492,4
q,0.6200000047683716,1.649729999997362,0.5168800000028568,0.19983512499311473,FALSE,53,fanbohao_1472661492,4
h,0.4350000023841858,0.6005599999989499,0.2835899999990943,0.13330291666352423,FALSE,53,fanbohao_1472661492,4
f,0.41499999165534973,0.5668399999995017,0.0,0.1667370416689664,TRUE,54,fanbohao_1472661492,4
z,0.9424999952316284,1.2668599999960861,0.366649999996298,0.2170750416626106,FALSE,54,fanbohao_1472661492,4
h,0.47999998927116394,1.1999399999986053,0.6830800000025192,0.13342612499400275,FALSE,54,fanbohao_1472661492,4
o,0.6399999856948853,1.8004599999985658,0.0,0.4835808749921853,TRUE,55,fanbohao_1472661492,4
t,0.7200000286102295,1.049860000006447,0.3330000000059954,0.23333249999996042,FALSE,55,fanbohao_1472661492,4
i,0.41749998927116394,0.6668699999936507,0.36679000000003725,0.13332587499462534,FALSE,55,fanbohao_1472661492,4
a,0.1599999964237213,0.2332200000018929,0.0,0.08361175000027288,TRUE,56,fanbohao_1472661492,4
p,0.6474999785423279,1.900179999996908,0.5167099999962375,0.20032499999797437,FALSE,56,fanbohao_1472661492,4
s,0.7574999928474426,1.4833100000032573,0.4331300000048941,0.36679212500166614,FALSE,56,fanbohao_1472661492,4
s,0.7024999856948853,1.8499599999995553,0.0,0.19948758333339356,TRUE,57,fanbohao_1472661492,4
d,0.3050000071525574,0.8835799999942537,0.45003999999607913,0.14997562499775086,FALSE,57,fanbohao_1472661492,4
d,0.22750000655651093,0.4166800000020885,0.24979000000166707,0.08333595832664287,FALSE,57,fanbohao_1472661492,4
v,0.7599999904632568,0.8999699999985751,0.0,0.24980187499750173,TRUE,58,fanbohao_1472661492,4
x,0.8550000190734863,1.3675300000031712,0.15007000000332482,0.18379329166782554,FALSE,58,fanbohao_1472661492,4
e,0.47749999165534973,0.8663099999976112,0.38255999999819323,0.15053887499379925,FALSE,58,fanbohao_1472661492,4
j,0.45750001072883606,0.7507199999963632,0.0,0.35006020832952345,TRUE,59,fanbohao_1472661492,4
a,0.21250000596046448,0.9832900000037625,0.7831900000019232,0.08335637499840232,FALSE,59,fanbohao_1472661492,4
x,0.8050000071525574,1.683179999999993,0.3165499999959138,0.18322600000101374,FALSE,59,fanbohao_1472661492,4
j,0.48500001430511475,0.5001599999959581,0.0,0.13335624999308493,TRUE,60,fanbohao_1472661492,4
r,0.6499999761581421,1.583409999999276,0.516620000002149,0.18340679166431073,FALSE,60,fanbohao_1472661492,4
p,0.5575000047683716,0.7502500000045984,0.31651000000420026,0.23343908333481522,FALSE,60,fanbohao_1472661492,4
x,0.7900000214576721,0.8836699999956181,0.0,0.18383908332907595,TRUE,61,fanbohao_1472661492,4
a,0.27000001072883606,0.5833400000046822,0.33315000000584405,0.10005850000015926,FALSE,61,fanbohao_1472661492,4
r,0.6675000190734863,2.049879999998666,0.43316000000049826,0.1331901666635531,FALSE,61,fanbohao_1472661492,4
u,0.7975000143051147,0.666639999995823,0.0,0.18301583333231974,TRUE,62,fanbohao_1472661492,4
d,0.38499999046325684,1.0335500000001048,0.5667299999986426,0.150158124997688,FALSE,62,fanbohao_1472661492,4
z,0.9125000238418579,0.9151899999997113,0.28325000000040745,0.16490320832963334,FALSE,62,fanbohao_1472661492,4
u,0.7674999833106995,0.6831200000015087,0.0,0.19992537499638274,TRUE,63,fanbohao_1472661492,4
t,0.8600000143051147,0.7501400000037393,0.19999000000098022,0.16670529166731285,FALSE,63,fanbohao_1472661492,4
h,0.36500000953674316,1.0335599999962142,0.6834199999939301,0.13319895833410555,FALSE,63,fanbohao_1472661492,4
z,0.8299999833106995,0.783370000004652,0.0,0.21679379166744184,TRUE,64,fanbohao_1472661492,4
b,0.33500000834465027,1.1503200000006473,0.4168599999975413,0.1668305416678777,FALSE,64,fanbohao_1472661492,4
q,0.7749999761581421,1.0168099999937112,0.34981999999581603,0.13364016666309908,FALSE,64,fanbohao_1472661492,4
r,0.6449999809265137,1.4334000000017113,0.0,0.3833414166656439,TRUE,65,fanbohao_1472661492,4
k,0.4675000011920929,0.783240000004298,0.31638000000384636,0.1499713333323598,FALSE,65,fanbohao_1472661492,4
l,0.48249998688697815,0.5668599999989965,0.21653999999398366,0.15053233333310345,FALSE,65,fanbohao_1472661492,4
o,0.5899999737739563,1.4334299999973155,0.0,0.26664587499544723,TRUE,66,fanbohao_1472661492,4
d,0.3449999988079071,0.8166899999996531,0.44984999999724096,0.13358379166311352,FALSE,66,fanbohao_1472661492,4
y,0.8075000047683716,1.0484599999981583,0.21652999999787426,0.23195554166159127,FALSE,66,fanbohao_1472661492,4
m,0.5649999976158142,0.550199999997858,0.0,0.18327204166416777,TRUE,67,fanbohao_1472661492,4
c,0.23999999463558197,0.6834400000007008,0.48316000000340864,0.10030237499449868,FALSE,67,fanbohao_1472661492,4
u,0.675000011920929,0.9664899999988847,0.2331800000029034,0.2666819999940344,FALSE,67,fanbohao_1472661492,4
a,0.2524999976158142,0.2666899999967427,0.0,0.08347762499761302,TRUE,68,fanbohao_1472661492,4
y,0.8149999976158142,1.2335099999982049,0.3000000000029104,0.2834629166609375,FALSE,68,fanbohao_1472661492,4
o,0.6150000095367432,0.7500500000023749,0.2833500000051572,0.1833509166681324,FALSE,68,fanbohao_1472661492,4
h,0.4050000011920929,1.1836100000000442,0.0,0.2668152916667168,TRUE,69,fanbohao_1472661492,4
y,0.8349999785423279,1.3334600000016508,0.3831999999965774,0.21688495833222987,FALSE,69,fanbohao_1472661492,4
k,0.5550000071525574,0.6501599999974133,0.2831199999927776,0.15005808333080495,FALSE,69,fanbohao_1472661492,4
p,0.6150000095367432,0.750160000003234,0.0,0.16694379166438011,TRUE,70,fanbohao_1472661492,4
e,0.2475000023841858,1.0000699999945937,0.5331499999956577,0.09994574999291217,FALSE,70,fanbohao_1472661492,4
m,0.5099999904632568,0.8163600000043516,0.282920000005106,0.1664207499998156,FALSE,70,fanbohao_1472661492,4
v,0.7250000238418579,1.016749999995227,0.0,0.3668541666629608,TRUE,71,fanbohao_1472661492,4
w,0.800000011920929,1.0170600000055856,0.3669000000008964,0.2336887499986915,FALSE,71,fanbohao_1472661492,4
g,0.3375000059604645,1.5001499999998487,0.5998799999943003,0.16715179166931193,FALSE,71,fanbohao_1472661492,4
l,0.4675000011920929,0.7499899999966146,0.0,0.1664019166637445,TRUE,72,fanbohao_1472661492,4
o,0.5924999713897705,0.783370000004652,0.3666400000001886,0.14963387500029057,FALSE,72,fanbohao_1472661492,4
a,0.24250000715255737,0.450089999998454,0.28338000000076136,0.0832244583289139,FALSE,72,fanbohao_1472661492,4
k,0.4025000035762787,0.6832699999940814,0.0,0.2832622083296883,TRUE,73,fanbohao_1472661492,4
f,0.26249998807907104,0.8498800000015763,0.4166700000059791,0.11652612499892712,FALSE,73,fanbohao_1472661492,4
s,0.7300000190734863,1.700040000003355,0.28334000000177184,0.18319016666646348,FALSE,73,fanbohao_1472661492,4
v,0.7799999713897705,2.4335099999952945,0.0,0.23336066666524857,TRUE,74,fanbohao_1472661492,4
i,0.3774999976158142,0.9663500000024214,0.43299000000115484,0.18299466666212538,FALSE,74,fanbohao_1472661492,4
o,0.7350000143051147,2.30054999999993,0.21678999999858206,1.1004009999960545,FALSE,74,fanbohao_1472661492,4
z,0.8949999809265137,1.1832199999989825,0.0,0.2664722499976051,TRUE,75,fanbohao_1472661492,4
k,0.4050000011920929,0.6668300000019372,0.3166600000040489,0.13350054166221526,FALSE,75,fanbohao_1472661492,4
o,0.6075000166893005,0.7165900000036345,0.21658000000024913,0.18342308333376423,FALSE,75,fanbohao_1472661492,4
t,0.7425000071525574,1.5166400000016438,0.0,0.1667767916660523,TRUE,76,fanbohao_1472661492,4
r,0.6150000095367432,2.0337299999955576,0.5000900000013644,0.18370016666449374,FALSE,76,fanbohao_1472661492,4
q,0.7225000262260437,1.3664700000008452,0.349659999999858,0.19983745832723798,FALSE,76,fanbohao_1472661492,4
m,0.49000000953674316,1.233570000003965,0.0,0.18360179166484158,TRUE,77,fanbohao_1472661492,4
x,0.8149999976158142,1.1500799999994342,0.14972999999736203,0.20024333333276445,FALSE,77,fanbohao_1472661492,4
m,0.5699999928474426,0.7333299999954761,0.2997800000011921,0.149957291665487,FALSE,77,fanbohao_1472661492,4
d,0.23499999940395355,0.6331600000048638,0.0,0.1997057499975199,TRUE,1,fanbohao_1472661492,3
y,0.925000011920929,1.0669199999974808,0.28342999999586027,0.24986908333085012,FALSE,1,fanbohao_1472661492,3
i,0.3799999952316284,0.849900000001071,0.2501200000042445,0.23327070833329344,FALSE,1,fanbohao_1472661492,3
p,0.7174999713897705,0.8167499999981374,0.0,0.15017204166360898,TRUE,2,fanbohao_1472661492,3
o,0.5649999976158142,1.0166600000011385,0.3168000000005122,0.1329619999960414,FALSE,2,fanbohao_1472661492,3
x,0.8125,1.033770000001823,0.23335000000224682,0.2836065833325847,FALSE,2,fanbohao_1472661492,3
b,0.2549999952316284,0.5335799999957089,0.0,0.09991766665916657,TRUE,3,fanbohao_1472661492,3
b,0.2224999964237213,0.533240000004298,0.29975000000558794,0.0835112916684011,FALSE,3,fanbohao_1472661492,3
c,0.17749999463558197,0.3998299999948358,0.16664999999920838,0.14973574999748962,FALSE,3,fanbohao_1472661492,3
d,0.1875,0.3668499999985215,0.0,0.11692758333083475,TRUE,4,fanbohao_1472661492,3
c,0.25,1.0331799999985378,0.8000000000029104,0.08313762499892619,FALSE,4,fanbohao_1472661492,3
h,0.41749998927116394,0.866650000003574,0.55007000000478,0.09997791666683042,FALSE,4,fanbohao_1472661492,3
x,0.8924999833106995,0.7833199999950011,0.0,0.19998637499520555,TRUE,5,fanbohao_1472661492,3
b,0.24250000715255737,0.8835499999986496,0.6165000000037253,0.0834187916625524,FALSE,5,fanbohao_1472661492,3
u,0.7275000214576721,1.0667300000059186,0.2997200000027078,0.18340679166431073,FALSE,5,fanbohao_1472661492,3
u,0.7049999833106995,1.0166299999982584,0.0,0.5667184999983874,TRUE,6,fanbohao_1472661492,3
v,0.7799999713897705,0.9667800000024727,0.38343000000168104,0.23313454166782321,FALSE,6,fanbohao_1472661492,3
x,0.9350000023841858,0.816610000001674,0.34997999999905005,0.18317075000231853,FALSE,6,fanbohao_1472661492,3
d,0.24250000715255737,0.5002599999934318,0.0,0.0999372499936726,TRUE,7,fanbohao_1472661492,3
