char, time, pressure, rel_pressure, prev, rel_prev, user, group, id, 
t, 0.9669544582993694, 17.0275001525879, -1.4724998474120952, 22.3899993896484, -5.362499237060497, shiweinan_1472625124, 3.0, 67,
w, 1.0001454582998122, 22.3899993896484, 0.8899993896483949, 20.4099998474121, 1.9799995422362997, shiweinan_1472625124, 3.0, 67,
g, 0.4168102917010401, 8.52999973297119, 3.0299997329711914, 21.1525001525879, -12.622500419616712, shiweinan_1472625124, 3.0, 68,
u, 0.8834741666014452, 21.1525001525879, 1.6525001525879048, 8.28250026702881, 12.869999885559091, shiweinan_1472625124, 3.0, 68,
h, 0.6333836666999559, 8.28250026702881, 1.7825002670288086, 16.0375003814697, -7.755000114440891, shiweinan_1472625124, 3.0, 68,
x, 0.8488744999995106, 23.0500011444092, 0.5500011444092081, 5.47749996185303, 17.57250118255617, shiweinan_1472625124, 3.0, 69,
f, 0.4500631249993603, 5.47749996185303, 0.9774999618530273, 0.197499752044678, 5.280000209808352, shiweinan_1472625124, 3.0, 69,
a, 0.38336766669999633, 0.197499752044678, 0.6974997520446777, 23.0500011444092, -22.852501392364523, shiweinan_1472625124, 3.0, 69,
i, 0.4335042083002918, 10.0975008010864, 2.5975008010863974, 17.0275001525879, -6.929999351501502, shiweinan_1472625124, 3.0, 70,
r, 1.433418583301318, 17.0275001525879, 0.5275001525879048, 20.2449989318848, -3.2174987792969, shiweinan_1472625124, 3.0, 70,
u, 0.5998671249999461, 20.2449989318848, 0.744998931884794, 23.0500011444092, -2.8050022125244, shiweinan_1472625124, 3.0, 70,
j, 0.5835319584002718, 10.0150003433228, 1.5150003433227965, 12.4074993133545, -2.392498970031699, shiweinan_1472625124, 3.0, 71,
n, 0.8491702917017392, 12.4074993133545, -0.09250068664550781, 14.0574989318848, -1.6499996185303, shiweinan_1472625124, 3.0, 71,
m, 0.69987308330019, 14.0574989318848, 2.557498931884794, 10.0150003433228, 4.042498588561999, shiweinan_1472625124, 3.0, 71,
l, 0.4504287917006877, 12.1599998474121, 1.6599998474120952, 9.02500057220459, 3.1349992752075106, shiweinan_1472625124, 3.0, 72,
i, 0.8501662500002567, 9.02500057220459, 1.5250005722045898, 1.10500001907349, 7.9200005531311, shiweinan_1472625124, 3.0, 72,
c, 0.4664552082995215, 1.10500001907349, -0.39499998092651367, 12.1599998474121, -11.05499982833861, shiweinan_1472625124, 3.0, 72,
o, 0.5497694166988367, 13.3975009918213, -0.10249900817869673, 4.07499980926514, 9.32250118255616, shiweinan_1472625124, 3.0, 73,
d, 0.6169427082986658, 4.07499980926514, 1.5749998092651367, 16.0375003814697, -11.962500572204561, shiweinan_1472625124, 3.0, 73,
s, 1.5336681666994991, 16.0375003814697, -1.4624996185303019, 13.3975009918213, 2.639999389648402, shiweinan_1472625124, 3.0, 73,
f, 0.5336642916990968, 5.06500053405762, 0.5650005340576172, 5.23000049591064, -0.16499996185302024, shiweinan_1472625124, 3.0, 74,
e, 0.6164471250012866, 5.23000049591064, 1.7300004959106445, 3.08500003814697, 2.14500045776367, shiweinan_1472625124, 3.0, 74,
e, 0.48343754159941454, 3.08500003814697, -0.41499996185302734, 5.06500053405762, -1.9800004959106499, shiweinan_1472625124, 3.0, 74,
z, 0.749881583300521, 25.0300006866455, 0.5300006866455078, 26.0200004577637, -0.9899997711181996, shiweinan_1472625124, 3.0, 75,
x, 0.6501759999991918, 26.0200004577637, 3.5200004577637003, 15.0475006103516, 10.9724998474121, shiweinan_1472625124, 3.0, 75,
q, 0.8668353332996048, 15.0475006103516, -0.45249938964839487, 25.0300006866455, -9.982500076293901, shiweinan_1472625124, 3.0, 75,
e, 0.4169259999998758, 3.33249950408936, -0.16750049591064453, 1.1875, 2.14499950408936, shiweinan_1472625124, 3.0, 76,
b, 0.5005138332999195, 1.1875, 0.6875, 16.1199989318848, -14.932498931884801, shiweinan_1472625124, 3.0, 76,
r, 1.0665642083004059, 16.1199989318848, -0.38000106811520595, 3.33249950408936, 12.787499427795442, shiweinan_1472625124, 3.0, 76,
p, 0.6668125416999828, 14.2224998474121, -0.27750015258790484, 7.04500007629395, 7.177499771118151, shiweinan_1472625124, 3.0, 77,
i, 0.816997124999034, 7.04500007629395, -0.4549999237060547, 2.09500026702881, 4.94999980926514, shiweinan_1472625124, 3.0, 77,
e, 0.46661558330015396, 2.09500026702881, -1.4049997329711914, 14.2224998474121, -12.12749958038329, shiweinan_1472625124, 3.0, 77,
c, 0.2667239165966748, 5.47749996185303, 3.9774999618530273, 3.00250053405762, 2.47499942779541, xuxuhai_1472722693, 4.0, 1,
b, 0.4334811249937047, 3.00250053405762, 2.502500534057617, 21.3999996185303, -18.397499084472678, xuxuhai_1472722693, 4.0, 1,
x, 0.8163742500037188, 21.3999996185303, -1.1000003814696981, 5.47749996185303, 15.922499656677267, xuxuhai_1472722693, 4.0, 1,
i, 0.23307216670218622, -0.875, -8.375, 7.78749942779541, -8.66249942779541, xuxuhai_1472722693, 4.0, 2,
x, 0.23345295830222312, 7.78749942779541, -14.71250057220459, 19.0075016021729, -11.220002174377491, xuxuhai_1472722693, 4.0, 2,
m, 1.2503537916054484, 19.0075016021729, 7.507501602172908, 15.2950000762939, 3.712501525879002, xuxuhai_1472722693, 4.0, 2,
b, 0.44999087500036694, 3.41499996185303, 2.9149999618530273, 20.0799999237061, -16.66499996185307, xuxuhai_1472722693, 4.0, 3,
v, 0.9165262499955134, 20.0799999237061, -0.4200000762939027, 12.1599998474121, 7.920000076294, xuxuhai_1472722693, 4.0, 3,
l, 0.5333541666987003, 12.1599998474121, 1.6599998474120952, 3.41499996185303, 8.744999885559071, xuxuhai_1472722693, 4.0, 3,
c, 0.2667183333032881, 2.09500026702881, 0.5950002670288086, 24.2875003814697, -22.192500114440893, xuxuhai_1472722693, 4.0, 4,
x, 0.8004304166970542, 24.2875003814697, 1.7875003814696981, 9.19000053405762, 15.097499847412081, xuxuhai_1472722693, 4.0, 4,
j, 0.5163916666933801, 9.19000053405762, 0.6900005340576172, 2.09500026702881, 7.09500026702881, xuxuhai_1472722693, 4.0, 4,
f, 0.4503017499955604, 4.07499980926514, -0.4250001907348633, 26.1024990081787, -22.02749919891356, xuxuhai_1472722693, 4.0, 5,
z, 0.5835823333982262, 26.1024990081787, 1.6024990081786967, 19.0900001525879, 7.012498855590799, xuxuhai_1472722693, 4.0, 5,
x, 1.1332503750018077, 19.0900001525879, -3.409999847412095, 4.07499980926514, 15.015000343322761, xuxuhai_1472722693, 4.0, 5,
b, 0.24965487500594463, 3.41499996185303, 2.9149999618530273, 5.23000049591064, -1.81500053405761, xuxuhai_1472722693, 4.0, 6,
e, 0.5501557916941238, 5.23000049591064, 1.7300004959106445, 8.28250026702881, -3.0524997711181703, xuxuhai_1472722693, 4.0, 6,
i, 0.5831354999972973, 8.28250026702881, 0.7825002670288086, 3.41499996185303, 4.86750030517578, xuxuhai_1472722693, 4.0, 6,
a, 0.1668603333964711, 3.57999992370605, 4.079999923706055, 2.25999975204468, 1.3200001716613698, xuxuhai_1472722693, 4.0, 7,
a, 0.183524583299004, 2.25999975204468, 2.7599997520446777, 18.0174999237061, -15.757500171661421, xuxuhai_1472722693, 4.0, 7,
t, 2.550617000000784, 18.0174999237061, -0.4825000762939027, 32.752498626709, -14.734998703002898, xuxuhai_1472722693, 4.0, 7,
k, 0.6004692499991506, 8.19999980926514, -1.3000001907348633, 6.30249977111816, 1.8975000381469806, xuxuhai_1472722693, 4.0, 8,
c, 0.31690350000280887, 6.30249977111816, 4.802499771118164, 6.05500030517578, 0.24749946594237926, xuxuhai_1472722693, 4.0, 8,
i, 0.7834222500023316, 6.05500030517578, -1.4449996948242188, 8.19999980926514, -2.14499950408936, xuxuhai_1472722693, 4.0, 8,
w, 1.500093624999863, 21.3999996185303, -0.10000038146969814, 5.23000049591064, 16.169999122619657, xuxuhai_1472722693, 4.0, 9,
h, 0.4498922500060871, 5.23000049591064, -1.2699995040893555, -1.78250002861023, 7.0125005245208705, xuxuhai_1472722693, 4.0, 9,
a, 0.3000261665947619, -1.78250002861023, -1.2825000286102295, 21.3999996185303, -23.182499647140528, xuxuhai_1472722693, 4.0, 9,
t, 0.7669267083037994, 20.3274993896484, 1.8274993896483949, 13.1499996185303, 7.177499771118098, xuxuhai_1472722693, 4.0, 10,
m, 0.3999455833036336, 13.1499996185303, 1.6499996185303019, 18.3474998474121, -5.197500228881799, xuxuhai_1472722693, 4.0, 10,
u, 2.3503153749988996, 18.3474998474121, -1.1525001525879048, 32.6700019836426, -14.3225021362305, xuxuhai_1472722693, 4.0, 10,
v, 1.1835900000005495, 21.1525001525879, 0.6525001525879048, 10.2624998092651, 10.890000343322802, xuxuhai_1472722693, 4.0, 11,
k, 0.6003026249964023, 10.2624998092651, 0.7624998092650941, 19.1725006103516, -8.910000801086502, xuxuhai_1472722693, 4.0, 11,
t, 0.5000317500016536, 19.1725006103516, 0.6725006103516051, 21.1525001525879, -1.9799995422362997, xuxuhai_1472722693, 4.0, 11,
z, 1.0501133333018515, 27.0925025939941, 2.592502593994098, 15.0475006103516, 12.045001983642502, xuxuhai_1472722693, 4.0, 12,
n, 1.3168775415979326, 15.0475006103516, 2.547500610351605, 12.4074993133545, 2.6400012969971005, xuxuhai_1472722693, 4.0, 12,
c, 0.3333968750011991, 12.4074993133545, 10.907499313354492, 27.0925025939941, -14.685003280639602, xuxuhai_1472722693, 4.0, 12,
v, 0.6830623333007679, 21.3175010681152, 0.817501068115206, 14.2224998474121, 7.095001220703098, xuxuhai_1472722693, 4.0, 13,
m, 0.5837927499960642, 14.2224998474121, 2.722499847412095, 15.1300010681152, -0.9075012207031001, xuxuhai_1472722693, 4.0, 13,
p, 0.8666970834019594, 15.1300010681152, 0.630001068115206, 21.3175010681152, -6.187499999999998, xuxuhai_1472722693, 4.0, 13,
p, 1.0001137500003097, 13.2325000762939, -1.2674999237060973, 9.02500057220459, 4.207499504089309, xuxuhai_1472722693, 4.0, 14,
b, 0.6164254167015315, 9.02500057220459, 8.52500057220459, 9.10750007629395, -0.0824995040893608, xuxuhai_1472722693, 4.0, 14,
h, 0.4334462499973597, 9.10750007629395, 2.6075000762939453, 13.2325000762939, -4.1249999999999485, xuxuhai_1472722693, 4.0, 14,
t, 0.9667801249961485, 16.1199989318848, -2.380001068115206, 11.1700000762939, 4.949998855590902, xuxuhai_1472722693, 4.0, 15,
n, 1.050014791697322, 11.1700000762939, -1.3299999237060973, 3.25, 7.920000076293899, xuxuhai_1472722693, 4.0, 15,
d, 0.5000183750016731, 3.25, 0.75, 16.1199989318848, -12.869998931884801, xuxuhai_1472722693, 4.0, 15,
f, 0.33376566659717355, 8.44750022888184, 3.947500228881836, 4.07499980926514, 4.372500419616699, xuxuhai_1472722693, 4.0, 16,
d, 0.4333196665975265, 4.07499980926514, 1.5749998092651367, 16.1199989318848, -12.04499912261966, xuxuhai_1472722693, 4.0, 16,
s, 1.483527541597141, 16.1199989318848, -1.380001068115206, 8.44750022888184, 7.672498703002962, xuxuhai_1472722693, 4.0, 16,
f, 0.833431916704285, 11.0050010681152, 6.505001068115206, 12.4899997711182, -1.484998703002999, xuxuhai_1472722693, 4.0, 17,
j, 0.5669048333002138, 12.4899997711182, 3.9899997711181925, 23.0500011444092, -10.560001373291001, xuxuhai_1472722693, 4.0, 17,
z, 1.1332858333989861, 23.0500011444092, -1.449998855590792, 11.0050010681152, 12.045000076294, xuxuhai_1472722693, 4.0, 17,
z, 0.6001134167017881, 27.3400001525879, 2.840000152587905, 23.2975006103516, 4.0424995422363, xuxuhai_1472722693, 4.0, 18,
v, 0.7837707082944689, 23.2975006103516, 2.797500610351605, 22.2250003814697, 1.0725002288818999, xuxuhai_1472722693, 4.0, 18,
w, 0.7831925416030572, 22.2250003814697, 0.7250003814696981, 27.3400001525879, -5.1149997711182, xuxuhai_1472722693, 4.0, 18,
h, 0.7167529166981694, 10.5100002288818, 4.0100002288818075, 23.4624996185303, -12.952499389648498, xuxuhai_1472722693, 4.0, 19,
w, 0.6171580000009271, 23.4624996185303, 1.9624996185303019, 18.0174999237061, 5.444999694824197, xuxuhai_1472722693, 4.0, 19,
u, 0.733223374998488, 18.0174999237061, -1.4825000762939027, 10.5100002288818, 7.5074996948243005, xuxuhai_1472722693, 4.0, 19,
k, 0.6330534582957625, 12.1599998474121, 2.659999847412095, 24.3699989318848, -12.2099990844727, xuxuhai_1472722693, 4.0, 20,
x, 1.9671996666002087, 24.3699989318848, 1.869998931884794, 5.14750003814697, 19.222498893737832, xuxuhai_1472722693, 4.0, 20,
e, 0.299777166597778, 5.14750003814697, 1.6475000381469727, 12.1599998474121, -7.0124998092651305, xuxuhai_1472722693, 4.0, 20,
e, 0.6333353333029663, 10.3450002670288, 6.845000267028794, 23.2975006103516, -12.952500343322802, xuxuhai_1472722693, 4.0, 21,
y, 1.483420208300231, 23.2975006103516, -0.20249938964839487, 13.1499996185303, 10.147500991821301, xuxuhai_1472722693, 4.0, 21,
o, 4.066841791704064, 13.1499996185303, -0.35000038146969814, 33.0, -19.850000381469698, xuxuhai_1472722693, 4.0, 21,
l, 0.6000294999976177, 12.0774993896484, 1.5774993896483949, 5.23000049591064, 6.84749889373776, xuxuhai_1472722693, 4.0, 22,
d, 0.31683150000026217, 5.23000049591064, 2.7300004959106445, 16.0375003814697, -10.80749988555906, xuxuhai_1472722693, 4.0, 22,
s, 1.2500020416046027, 16.0375003814697, -1.4624996185303019, 12.0774993896484, 3.9600009918213015, xuxuhai_1472722693, 4.0, 22,
u, 0.649963291703898, 25.1950016021729, 5.695001602172908, 21.7299995422363, 3.4650020599366016, xuxuhai_1472722693, 4.0, 23,
v, 1.433524041698547, 21.7299995422363, 1.2299995422362997, 11.0050010681152, 10.724998474121099, xuxuhai_1472722693, 4.0, 23,
f, 0.6165639999962877, 11.0050010681152, 6.505001068115206, 25.1950016021729, -14.1900005340577, xuxuhai_1472722693, 4.0, 23,
r, 0.6338340000002063, 19.2550010681152, 2.755001068115206, 18.1000003814697, 1.1550006866454972, xuxuhai_1472722693, 4.0, 24,
s, 0.8166635417001089, 18.1000003814697, 0.6000003814696981, 3.00250053405762, 15.097499847412081, xuxuhai_1472722693, 4.0, 24,
d, 0.3668486667011166, 3.00250053405762, 0.5025005340576172, 19.2550010681152, -16.252500534057578, xuxuhai_1472722693, 4.0, 24,
i, 0.5165765417041257, 9.19000053405762, 1.6900005340576172, 14.2224998474121, -5.03249931335448, xuxuhai_1472722693, 4.0, 25,
r, 0.8835270000054152, 14.2224998474121, -2.277500152587905, 9.02500057220459, 5.197499275207511, xuxuhai_1472722693, 4.0, 25,
j, 3.283338708395604, 9.02500057220459, 0.5250005722045898, 33.0, -23.97499942779541, xuxuhai_1472722693, 4.0, 25,
p, 0.7168241250037681, 14.0574989318848, -0.44250106811520595, 13.0675010681152, 0.9899978637695988, xuxuhai_1472722693, 4.0, 26,
o, 1.0498713750057505, 13.0675010681152, -0.43249893188479405, 10.4274997711182, 2.640001296997001, xuxuhai_1472722693, 4.0, 26,
j, 0.8334662916968227, 10.4274997711182, 1.9274997711181925, 14.0574989318848, -3.6299991607666, xuxuhai_1472722693, 4.0, 26,
y, 1.9166884166988893, 24.0399990081787, 0.5399990081786967, 32.9174995422363, -8.8775005340576, xuxuhai_1472722693, 4.0, 27,
y, 1.1500751249986934, 20.2449989318848, -3.255001068115206, 16.0375003814697, 4.2074985504150995, xuxuhai_1472722693, 4.0, 27,
o, 1.2832195416995091, 16.0375003814697, 2.537500381469698, 15.1300010681152, 0.9074993133545011, xuxuhai_1472722693, 4.0, 27,
p, 0.9169146249987534, 15.1300010681152, 0.630001068115206, 24.0399990081787, -8.9099979400635, xuxuhai_1472722693, 4.0, 27,
y, 0.7501166250003735, 23.3800010681152, -0.11999893188479405, 24.2875003814697, -0.9074993133545028, xuxuhai_1472722693, 4.0, 28,
y, 1.083503791698604, 24.2875003814697, 0.7875003814696981, 16.1199989318848, 8.1675014495849, xuxuhai_1472722693, 4.0, 28,
k, 0.6668612084031338, 16.1199989318848, 6.619998931884794, 23.3800010681152, -7.260002136230398, xuxuhai_1472722693, 4.0, 28,
h, 0.7002332082993235, 12.0774993896484, 5.577499389648395, 22.0599994659424, -9.982500076294, xuxuhai_1472722693, 4.0, 29,
w, 0.8166194166988134, 22.0599994659424, 0.559999465942397, 22.0599994659424, 0.0, xuxuhai_1472722693, 4.0, 29,
z, 1.3334350000004633, 22.0599994659424, -2.440000534057603, 12.0774993896484, 9.982500076294, xuxuhai_1472722693, 4.0, 29,
l, 0.6166653332984424, 13.0675010681152, 2.567501068115206, 24.2875003814697, -11.219999313354501, xuxuhai_1472722693, 4.0, 30,
x, 0.8000066666063503, 24.2875003814697, 1.7875003814696981, 5.39499950408936, 18.892500877380343, xuxuhai_1472722693, 4.0, 30,
e, 0.3831780834007077, 5.39499950408936, 1.8949995040893555, 13.0675010681152, -7.672501564025841, xuxuhai_1472722693, 4.0, 30,
x, 1.2331579167002928, 22.0599994659424, -0.440000534057603, -1.78250002861023, 23.84249949455263, xuxuhai_1472722693, 4.0, 31,
b, 1.5835673333058367, -1.78250002861023, -2.2825000286102295, 33.0, -34.78250002861023, xuxuhai_1472722693, 4.0, 31,
b, 1.9501882500044303, 10.0150003433228, 9.515000343322797, 16.1199989318848, -6.104998588562001, xuxuhai_1472722693, 4.0, 31,
q, 1.0671478750009555, 16.1199989318848, 0.619998931884794, 22.0599994659424, -5.940000534057599, xuxuhai_1472722693, 4.0, 31,
r, 2.1668704584008083, 17.1100006103516, 0.6100006103516051, 13.3975009918213, 3.712499618530302, xuxuhai_1472722693, 4.0, 32,
m, 0.63330704170221, 13.3975009918213, 1.8975009918213033, 6.13749980926514, 7.2600011825561594, xuxuhai_1472722693, 4.0, 32,
c, 0.48330737499782117, 6.13749980926514, 4.637499809265137, 17.1100006103516, -10.972500801086461, xuxuhai_1472722693, 4.0, 32,
p, 0.9501155416946858, 17.0275001525879, 2.527500152587905, 12.1599998474121, 4.867500305175801, xuxuhai_1472722693, 4.0, 33,
n, 1.066875583397632, 12.1599998474121, -0.34000015258790484, 7.21000003814697, 4.9499998092651305, xuxuhai_1472722693, 4.0, 33,
h, 0.6999265833001118, 7.21000003814697, 0.7100000381469727, 33.0, -25.78999996185303, xuxuhai_1472722693, 4.0, 33,
k, 0.7664259999946808, 13.3975009918213, 3.8975009918213033, 15.0475006103516, -1.6499996185303, xuxuhai_1472722693, 4.0, 34,
r, 1.1833444583025994, 15.0475006103516, -1.4524993896483949, 2.01250028610229, 13.03500032424931, xuxuhai_1472722693, 4.0, 34,
a, 0.28317920840345323, 2.01250028610229, 2.512500286102295, 13.3975009918213, -11.38500070571901, xuxuhai_1472722693, 4.0, 34,
r, 1.2499390000011772, 15.0475006103516, -1.4524993896483949, 21.1525001525879, -6.1049995422363015, xuxuhai_1472722693, 4.0, 35,
u, 0.7167280416979338, 21.1525001525879, 1.6525001525879048, 16.2849998474121, 4.867500305175803, xuxuhai_1472722693, 4.0, 35,
q, 0.9165019583015237, 16.2849998474121, 0.7849998474120952, 15.0475006103516, 1.237499237060499, xuxuhai_1472722693, 4.0, 35,
t, 0.9000542499998119, 20.0799999237061, 1.5799999237060973, 8.11750030517578, 11.962499618530321, xuxuhai_1472722693, 4.0, 36,
f, 0.6500756666937377, 8.11750030517578, 3.6175003051757812, 9.10750007629395, -0.9899997711181712, xuxuhai_1472722693, 4.0, 36,
g, 7.967486541703693, 9.10750007629395, 3.6075000762939453, 33.0, -23.892499923706048, xuxuhai_1472722693, 4.0, 36,
e, 0.36703858329565264, 10.1800003051758, 6.6800003051757955, 21.3999996185303, -11.219999313354498, xuxuhai_1472722693, 4.0, 37,
u, 0.6835369582986459, 21.3999996185303, 1.8999996185303019, 25.3600006103516, -3.9600009918213033, xuxuhai_1472722693, 4.0, 37,
y, 1.233459374998347, 25.3600006103516, 1.8600006103516051, 10.1800003051758, 15.1800003051758, xuxuhai_1472722693, 4.0, 37,
l, 0.5333059166005114, 13.0675010681152, 2.567501068115206, 25.0300006866455, -11.9624996185303, xuxuhai_1472722693, 4.0, 38,
z, 0.7847462083009304, 25.0300006866455, 0.5300006866455078, 23.2150001525879, 1.8150005340575994, xuxuhai_1472722693, 4.0, 38,
x, 0.9336121249943972, 23.2150001525879, 0.7150001525879048, 33.0, -9.784999847412099, xuxuhai_1472722693, 4.0, 38,
h, 0.5170465415940271, 8.52999973297119, 2.0299997329711914, 24.1224994659424, -15.592499732971211, xuxuhai_1472722693, 4.0, 39,
z, 1.100025291700149, 24.1224994659424, -0.377500534057603, 4.15750026702881, 19.96499919891359, xuxuhai_1472722693, 4.0, 39,
e, 2.3670429999983753, 4.15750026702881, 0.6575002670288086, 33.0, -28.84249973297119, xuxuhai_1472722693, 4.0, 39,
g, 1.7337999582960038, 11.4174995422363, 5.9174995422363, 11.0874996185303, 0.3299999237059996, xuxuhai_1472722693, 4.0, 40,
m, 0.3000556249971851, 11.0874996185303, -0.41250038146969814, 23.0500011444092, -11.962501525878901, xuxuhai_1472722693, 4.0, 40,
w, 0.6832138333993498, 23.0500011444092, 1.550001144409208, 11.4174995422363, 11.632501602172901, xuxuhai_1472722693, 4.0, 40,
j, 0.3502533749997383, 8.44750022888184, -0.05249977111816406, 25.1125011444092, -16.66500091552736, xuxuhai_1472722693, 4.0, 41,
z, 0.4000454167035059, 25.1125011444092, 0.6125011444092081, 20.1625003814697, 4.950000762939499, xuxuhai_1472722693, 4.0, 41,
o, 0.41649825000058627, 20.1625003814697, 6.662500381469698, 8.44750022888184, 11.715000152587862, xuxuhai_1472722693, 4.0, 41,
o, 0.5999545000013313, 15.2124996185303, 1.7124996185303019, 16.1199989318848, -0.9074993133545011, xuxuhai_1472722693, 4.0, 42,
k, 1.6003211666029529, 16.1199989318848, 6.619998931884794, 14.0574989318848, 2.0625000000000018, xuxuhai_1472722693, 4.0, 42,
p, 0.6164827915999922, 14.0574989318848, -0.44250106811520595, 15.2124996185303, -1.1550006866455007, xuxuhai_1472722693, 4.0, 42,
y, 1.149942000003648, 22.0599994659424, -1.440000534057603, 12.0774993896484, 9.982500076294, xuxuhai_1472722693, 4.0, 43,
g, 2.6670891667017713, 12.0774993896484, 6.577499389648395, 5.23000049591064, 6.84749889373776, xuxuhai_1472722693, 4.0, 43,
f, 0.4167082083004061, 5.23000049591064, 0.7300004959106445, 22.0599994659424, -16.82999897003176, xuxuhai_1472722693, 4.0, 43,
u, 1.3167942917061737, 16.2849998474121, -3.215000152587905, 10.0150003433228, 6.269999504089299, xuxuhai_1472722693, 4.0, 44,
f, 1.167061833300977, 10.0150003433228, 5.5150003433227965, 18.1000003814697, -8.085000038146902, xuxuhai_1472722693, 4.0, 44,
t, 1.3332796666945796, 18.1000003814697, -0.39999961853030186, 16.2849998474121, 1.815000534057603, xuxuhai_1472722693, 4.0, 44,
i, 0.5334373750010855, 11.0874996185303, 3.587499618530302, 11.0874996185303, 0.0, xuxuhai_1472722693, 4.0, 45,
l, 0.6336910415993771, 11.0874996185303, 0.5874996185303019, 15.2950000762939, -4.207500457763599, xuxuhai_1472722693, 4.0, 45,
o, 0.8501165833004052, 15.2950000762939, 1.7950000762939027, 11.0874996185303, 4.207500457763599, xuxuhai_1472722693, 4.0, 45,
r, 1.8835269582996261, 15.0475006103516, -1.4524993896483949, 8.03500080108643, 7.0124998092651705, xuxuhai_1472722693, 4.0, 46,
i, 0.6997105000045849, 8.03500080108643, 0.5350008010864258, 10.0150003433228, -1.9799995422363708, xuxuhai_1472722693, 4.0, 46,
m, 0.6333710832986981, 10.0150003433228, -1.4849996566772035, 15.0475006103516, -5.0325002670288, xuxuhai_1472722693, 4.0, 46,
s, 0.8501441249973141, 17.1100006103516, -0.38999938964839487, 20.0799999237061, -2.9699993133544993, xuxuhai_1472722693, 4.0, 47,
x, 0.9500353332987288, 20.0799999237061, -2.4200000762939027, 4.15750026702881, 15.92249965667729, xuxuhai_1472722693, 4.0, 47,
c, 0.3170131250008126, 4.15750026702881, 2.6575002670288086, 17.1100006103516, -12.952500343322791, xuxuhai_1472722693, 4.0, 47,
m, 0.5166859165983624, 14.1399993896484, 2.639999389648395, 16.1199989318848, -1.979999542236401, xuxuhai_1472722693, 4.0, 48,
q, 0.6501210417045513, 16.1199989318848, 0.619998931884794, 15.3775005340576, 0.7424983978272017, xuxuhai_1472722693, 4.0, 48,
q, 1.4165296249993844, 15.3775005340576, -0.12249946594239702, 14.1399993896484, 1.2375011444091992, xuxuhai_1472722693, 4.0, 48,
d, 0.3170409166996251, 6.05500030517578, 3.5550003051757812, 12.2424983978271, -6.18749809265132, xuxuhai_1472722693, 4.0, 49,
m, 0.4997897082939744, 12.2424983978271, 0.7424983978271058, 17.2749996185303, -5.032501220703198, xuxuhai_1472722693, 4.0, 49,
s, 1.199878791696392, 17.2749996185303, -0.22500038146969814, 6.05500030517578, 11.219999313354517, xuxuhai_1472722693, 4.0, 49,
c, 0.2834201250007027, 3.08500003814697, 1.5850000381469727, 10.0150003433228, -6.93000030517583, xuxuhai_1472722693, 4.0, 50,
i, 0.38345233329891926, 10.0150003433228, 2.5150003433227965, 8.03500080108643, 1.9799995422363708, xuxuhai_1472722693, 4.0, 50,
h, 0.516455249999126, 8.03500080108643, 1.5350008010864258, 3.08500003814697, 4.950000762939459, xuxuhai_1472722693, 4.0, 50,
p, 0.9668814582983032, 14.0574989318848, -0.44250106811520595, 4.32250022888184, 9.734998703002958, xuxuhai_1472722693, 4.0, 51,
c, 0.2335567916961736, 4.32250022888184, 2.822500228881836, 6.13749980926514, -1.8149995803833, xuxuhai_1472722693, 4.0, 51,
h, 0.46659462500247173, 6.13749980926514, -0.3625001907348633, 14.0574989318848, -7.919999122619659, xuxuhai_1472722693, 4.0, 51,
u, 0.7502597083002911, 20.3274993896484, 0.8274993896483949, 19.2550010681152, 1.0724983215331996, xuxuhai_1472722693, 4.0, 52,
v, 1.4330279583009542, 19.2550010681152, -1.244998931884794, 11.1700000762939, 8.0850009918213, xuxuhai_1472722693, 4.0, 52,
j, 0.8505029584048316, 11.1700000762939, 2.6700000762939027, 20.3274993896484, -9.1574993133545, xuxuhai_1472722693, 4.0, 52,
l, 0.6166664582997328, 14.1399993896484, 3.639999389648395, 22.2250003814697, -8.085000991821301, xuxuhai_1472722693, 4.0, 53,
y, 1.3834511667009792, 22.2250003814697, -1.2749996185303019, 8.03500080108643, 14.189999580383272, xuxuhai_1472722693, 4.0, 53,
b, 2.0835004999971716, 8.03500080108643, 7.535000801086426, 14.1399993896484, -6.104998588561971, xuxuhai_1472722693, 4.0, 53,
n, 0.5665455834023305, 15.2124996185303, 2.712499618530302, 17.0275001525879, -1.8150005340576012, xuxuhai_1472722693, 4.0, 54,
s, 1.3165615416000946, 17.0275001525879, -0.47249984741209516, 12.4074993133545, 4.620000839233402, xuxuhai_1472722693, 4.0, 54,
m, 0.7666577499985578, 12.4074993133545, 0.9074993133544922, 15.2124996185303, -2.805000305175801, xuxuhai_1472722693, 4.0, 54,
d, 0.3166339583985973, 2.25999975204468, -0.24000024795532227, 8.11750030517578, -5.8575005531311, xuxuhai_1472722693, 4.0, 55,
g, 0.4833932499968796, 8.11750030517578, 2.6175003051757812, 15.0475006103516, -6.93000030517582, xuxuhai_1472722693, 4.0, 55,
n, 0.6664093332947232, 15.0475006103516, 2.547500610351605, 2.25999975204468, 12.78750085830692, xuxuhai_1472722693, 4.0, 55,
n, 0.9501567083061673, 14.0574989318848, 1.557498931884794, 17.0275001525879, -2.970001220703102, xuxuhai_1472722693, 4.0, 56,
s, 1.283033499996236, 17.0275001525879, -0.47249984741209516, 18.0174999237061, -0.9899997711181996, xuxuhai_1472722693, 4.0, 56,
